step,epoch,lr,train_loss,train_acc,timestamp,timestamp_fmt,duration,duration_fmt,val_loss,val_acc
1,1,0.005,0.9630645327568054,0.6295,1744582241.5609958,2025/04/14 07:10:41,2.564082384109497,2.6s,,
2,2,0.004999987663004646,0.6309122858047486,0.7365,1744582243.4323792,2025/04/14 07:10:43,4.4354658126831055,4.4s,,
3,3,0.004999950652140343,0.5688776273727417,0.765,1744582245.293613,2025/04/14 07:10:45,6.296699523925781,6.3s,,
4,4,0.004999888967772375,0.5063488783836365,0.7945,1744582247.185148,2025/04/14 07:10:47,8.188234567642212,8.2s,,
5,5,0.004999802610509542,0.517356463432312,0.791,1744582249.0701396,2025/04/14 07:10:49,10.0732262134552,10.1s,,
6,6,0.004999691581204153,0.49568074321746824,0.798,1744582250.9143803,2025/04/14 07:10:50,11.917466878890991,11.9s,,
7,7,0.004999555880952024,0.48124316334724426,0.8005,1744582252.7607074,2025/04/14 07:10:52,13.7637939453125,13.8s,,
8,8,0.004999395511092462,0.4295713124275208,0.8245,1744582254.6248503,2025/04/14 07:10:54,15.627936840057373,15.6s,,
9,9,0.004999210473208251,0.3981242299079895,0.839,1744582256.5602887,2025/04/14 07:10:56,17.563375234603882,17.6s,,
10,10,0.0049990007691256425,0.36572279572486877,0.852,1744582259.1620188,2025/04/14 07:10:59,20.16510534286499,20.2s,0.36736127813657127,0.867
11,11,0.00499876640091433,0.3322381889820099,0.864,1744582263.4357347,2025/04/14 07:11:03,24.43882131576538,24.4s,,
12,12,0.004998507370887434,0.32779184889793395,0.8725,1744582265.2813225,2025/04/14 07:11:05,26.284409046173096,26.3s,,
13,13,0.0049982236816014745,0.34268565130233763,0.8665,1744582267.171071,2025/04/14 07:11:07,28.17415761947632,28.2s,,
14,14,0.004997915335856352,0.36607861709594725,0.855,1744582269.0303173,2025/04/14 07:11:09,30.033403873443604,30.0s,,
15,15,0.004997582336695314,0.29887816262245176,0.8795,1744582270.872022,2025/04/14 07:11:10,31.87510848045349,31.9s,,
16,16,0.004997224687404928,0.30505690002441405,0.882,1744582272.730012,2025/04/14 07:11:12,33.73309850692749,33.7s,,
17,17,0.0049968423915150465,0.2861017322540283,0.891,1744582274.5893188,2025/04/14 07:11:14,35.59240531921387,35.6s,,
18,18,0.004996435452798776,0.31079396414756777,0.8865,1744582276.4647064,2025/04/14 07:11:16,37.467792987823486,37.5s,,
19,19,0.004996003875272439,0.2962963671684265,0.887,1744582278.3649623,2025/04/14 07:11:18,39.368048906326294,39.4s,,
20,20,0.004995547663195531,0.26211816775798796,0.9025,1744582280.9537733,2025/04/14 07:11:20,41.956859827041626,42.0s,0.7216304780642192,0.7516666666666667
21,21,0.00499506682107068,0.2714983559846878,0.8995,1744582285.2197218,2025/04/14 07:11:25,46.22280836105347,46.2s,,
22,22,0.004994561353643605,0.25543366801738737,0.8975,1744582287.0748296,2025/04/14 07:11:27,48.07791614532471,48.1s,,
23,23,0.004994031265903063,0.24105630850791931,0.906,1744582288.942973,2025/04/14 07:11:28,49.946059465408325,49.9s,,
24,24,0.00499347656308081,0.24494933331012725,0.9035,1744582290.7971292,2025/04/14 07:11:30,51.80021572113037,51.8s,,
25,25,0.004992897250651535,0.24459514093399048,0.91,1744582292.666253,2025/04/14 07:11:32,53.669339656829834,53.7s,,
26,26,0.00499229333433282,0.20977977645397186,0.91,1744582294.499789,2025/04/14 07:11:34,55.502875566482544,55.5s,,
27,27,0.004991664820085074,0.19362228548526764,0.9225,1744582296.3392875,2025/04/14 07:11:36,57.342374086380005,57.3s,,
28,28,0.004991011714111481,0.1902461724281311,0.9325,1744582298.1935658,2025/04/14 07:11:38,59.19665241241455,59.2s,,
29,29,0.004990334022857932,0.16078816413879393,0.9395,1744582300.0618007,2025/04/14 07:11:40,61.064887285232544,1.0m,,
30,30,0.004989631753012964,0.18938191932439805,0.928,1744582302.626565,2025/04/14 07:11:42,63.62965154647827,1.1m,0.39446501247088117,0.882
31,31,0.0049889049115077,0.21409729838371278,0.915,1744582306.944411,2025/04/14 07:11:46,67.94749760627747,1.1m,,
32,32,0.00498815350551577,0.180695192694664,0.933,1744582308.7829597,2025/04/14 07:11:48,69.78604626655579,1.2m,,
33,33,0.00498737754245325,0.19041483366489412,0.927,1744582310.6330004,2025/04/14 07:11:50,71.63608694076538,1.2m,,
34,34,0.00498657702997858,0.19478479170799257,0.924,1744582312.491657,2025/04/14 07:11:52,73.49474358558655,1.2m,,
35,35,0.004985751975992497,0.1595788881778717,0.937,1744582314.3361006,2025/04/14 07:11:54,75.33918714523315,1.3m,,
36,36,0.004984902388637949,0.14917910516262053,0.9435,1744582316.1883745,2025/04/14 07:11:56,77.1914610862732,1.3m,,
