step,epoch,lr,train_loss,train_acc,timestamp,timestamp_fmt,duration,duration_fmt,val_loss,val_acc
1,1,0.005,1.308973105430603,0.43,1744764945.141053,2025/04/16 09:55:45,2.3792190551757812,2.4s,,
2,2,0.004999987663004646,1.135674367904663,0.5175,1744764947.096547,2025/04/16 09:55:47,4.334712982177734,4.3s,,
3,3,0.004999950652140343,1.029034595489502,0.563,1744764949.0982683,2025/04/16 09:55:49,6.336434364318848,6.3s,,
4,4,0.004999888967772375,1.007247205734253,0.578,1744764950.9505603,2025/04/16 09:55:50,8.188726425170898,8.2s,,
5,5,0.004999802610509542,0.9367818841934205,0.6255,1744764952.8081708,2025/04/16 09:55:52,10.046336889266968,10.0s,,
6,6,0.004999691581204153,0.893797791481018,0.639,1744764954.679557,2025/04/16 09:55:54,11.917723178863525,11.9s,,
7,7,0.004999555880952024,0.8435785503387451,0.662,1744764956.537897,2025/04/16 09:55:56,13.776063203811646,13.8s,,
8,8,0.004999395511092462,0.8075452356338501,0.6895,1744764958.4478908,2025/04/16 09:55:58,15.686056852340698,15.7s,,
9,9,0.004999210473208251,0.7865927805900573,0.6885,1744764960.323672,2025/04/16 09:56:00,17.561838150024414,17.6s,,
10,10,0.0049990007691256425,0.7719214224815368,0.7045,1744764963.3527613,2025/04/16 09:56:03,20.590927362442017,20.6s,1.0746556571960448,0.611
11,11,0.00499876640091433,0.7426585893630981,0.721,1744764968.1390274,2025/04/16 09:56:08,25.377193450927734,25.4s,,
12,12,0.004998507370887434,0.723363422870636,0.725,1744764969.992587,2025/04/16 09:56:09,27.230753183364868,27.2s,,
13,13,0.0049982236816014745,0.7237326192855835,0.719,1744764971.8732247,2025/04/16 09:56:11,29.111390829086304,29.1s,,
14,14,0.004997915335856352,0.7277910099029541,0.716,1744764973.7165232,2025/04/16 09:56:13,30.954689264297485,31.0s,,
15,15,0.004997582336695314,0.6795541801452637,0.739,1744764975.5628774,2025/04/16 09:56:15,32.80104351043701,32.8s,,
