step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc,val_path_loss,val_path_acc
1,1,4.332449479675293,0.0497,mean: 4.332449479675293,mean: 0.0497,1748973622.0610714,2025/06/04 03:00:22,7.556116819381714,7.6s,0.8899312019348145,0.8901312351226807,0.06598973274230957,,,,
2,2,3.9820832817077636,0.0818,mean: 3.9820832817077636,mean: 0.0818,1748973628.6389086,2025/06/04 03:00:28,14.133954048156738,14.1s,1.4685406684875488,1.4689135551452637,0.1269519329071045,,,,
3,3,3.7705921936035156,0.1107,mean: 3.7705921936035156,mean: 0.1107,1748973635.1837015,2025/06/04 03:00:35,20.678746938705444,20.7s,2.042823553085327,2.0433690547943115,0.18927621841430664,,,,
4,4,3.617289866256714,0.1388,mean: 3.617289866256714,mean: 0.1388,1748973641.6991284,2025/06/04 03:00:41,27.19417381286621,27.2s,2.6234569549560547,2.624176502227783,0.2506844997406006,,,,
5,5,3.44858055229187,0.1626,mean: 3.44858055229187,mean: 0.1626,1748973648.2083175,2025/06/04 03:00:48,33.70336294174194,33.7s,3.2022225856781006,3.203118324279785,0.3192310333251953,,,,
6,6,3.3094489681243897,0.1902,mean: 3.3094489681243897,mean: 0.1902,1748973654.7247572,2025/06/04 03:00:54,40.21980261802673,40.2s,3.7876482009887695,3.7887189388275146,0.3819136619567871,,,,
7,7,3.1890897693634033,0.2121,mean: 3.1890897693634033,mean: 0.2121,1748973661.277648,2025/06/04 03:01:01,46.772693395614624,46.8s,4.371631860733032,4.3728814125061035,0.45592212677001953,,,,
8,8,3.053619783782959,0.2351,mean: 3.053619783782959,mean: 0.2351,1748973667.8273318,2025/06/04 03:01:07,53.32237720489502,53.3s,4.9546332359313965,4.95605993270874,0.5184431076049805,,,,
9,9,2.947748431777954,0.2569,mean: 2.947748431777954,mean: 0.2569,1748973674.3841288,2025/06/04 03:01:14,59.87917423248291,59.9s,5.541795015335083,5.543395519256592,0.582021951675415,,,,
10,10,2.844103884887695,0.2762,mean: 2.844103884887695,mean: 0.2762,1748973680.9047923,2025/06/04 03:01:20,66.39983773231506,1.1m,6.127038955688477,6.12881326675415,0.6498081684112549,,,,
