step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
1,1,0.005,4.034241064529419,0.08074,,,11.247313022613525,11.2s,11.249058246612549,11.2s,17.55292320251465,17.6s,17.5529305934906,17.6s,0.5%
2,2,0.004999691581204151,3.4215585707092284,0.1702,3.1569245819091796,0.2241,17.785627365112305,17.8s,15.561099767684937,15.6s,37.247751235961914,37.2s,28.186591148376465,28.2s,1.0%
3,3,0.004998766400914329,2.998013763961792,0.2486,,,22.038552045822144,22.0s,19.815935134887695,19.8s,47.75613284111023,47.8s,38.69498062133789,38.7s,1.5%
4,4,0.004997224687404925,2.621118572845459,0.32566,2.5142208587646486,0.3535,26.5999813079834,26.6s,24.06147599220276,24.1s,59.70734357833862,59.7s,49.19078040122986,49.2s,2.0%
5,5,0.004995066821070679,2.2884852056121825,0.39256,,,30.826239824295044,30.8s,28.28956151008606,28.3s,70.15743637084961,1.2m,59.640878677368164,59.6s,2.5%
6,6,0.004992293334332819,2.019882686920166,0.45386,2.024911780548096,0.4577,35.34051156044006,35.3s,32.511934995651245,32.5s,81.94421100616455,1.4m,70.17790603637695,1.2m,3.0%
7,7,0.004988904911507699,1.8112361022186279,0.50082,,,39.52994751930237,39.5s,36.703160762786865,36.7s,92.45302176475525,1.5m,80.68672728538513,1.3m,3.5%
8,8,0.0049849023886379485,1.6368364618682862,0.54142,1.8100160919189454,0.5061,44.0193555355072,44.0s,40.90101194381714,40.9s,104.2494204044342,1.7m,91.22415471076965,1.5m,4.0%
9,9,0.004980286753286193,1.497229947128296,0.57426,,,48.221932888031006,48.2s,45.1053729057312,45.1s,114.7388768196106,1.9m,101.71361875534058,1.7m,4.5%
10,10,0.004975059144291392,1.3903820477676392,0.60248,1.648725946044922,0.5504,52.699384689331055,52.7s,49.30270266532898,49.3s,126.74102902412415,2.1m,112.46079397201538,1.9m,5.0%
11,11,0.004969220851487842,1.2943823748970031,0.62564,,,56.926681995391846,56.9s,53.531763315200806,53.5s,137.2342643737793,2.3m,122.95403552055359,2.0m,5.5%
12,12,0.004962773315386932,1.2184970707321168,0.64408,1.5932874408721924,0.5715,61.39893817901611,1.0m,57.71588635444641,57.7s,148.9832456111908,2.5m,133.43019580841064,2.2m,6.0%
13,13,0.004955718126821719,1.1364397834014892,0.66696,,,65.57439923286438,1.1m,61.89301681518555,1.0m,159.44885849952698,2.7m,143.89581298828125,2.4m,6.5%
14,14,0.004948057026554412,1.0785979221343993,0.68048,1.5635765911102295,0.5785,70.11232495307922,1.2m,66.14249420166016,1.1m,171.23512268066406,2.9m,154.38860774040222,2.6m,7.0%
15,15,0.0049397919048468665,1.0281255389785766,0.69374,,,74.33966398239136,1.2m,70.37157845497131,1.2m,181.76216626167297,3.0m,164.91565823554993,2.7m,7.5%
16,16,0.004930924800994189,0.9746210228347778,0.70884,1.5690691177368163,0.5856,78.82843899726868,1.3m,74.57184624671936,1.2m,193.50027012825012,3.2m,175.39456820487976,2.9m,8.0%
17,17,0.004921457902821575,0.9373245046997071,0.71806,,,83.08967781066895,1.4m,78.8351469039917,1.3m,204.01630115509033,3.4m,185.9106047153473,3.1m,8.5%
18,18,0.0049113935461444925,0.8900089634323121,0.72954,1.5953997680664063,0.5887,87.55897760391235,1.5m,83.02781701087952,1.4m,215.74238991737366,3.6m,196.35853672027588,3.3m,9.0%
19,19,0.004900734214192355,0.8617042798233032,0.73958,,,91.78892588615417,1.5m,87.25958228111267,1.5m,226.29254388809204,3.8m,206.90869665145874,3.4m,9.5%
20,20,0.0048894825369958225,0.8373905950164795,0.7449,1.6804791652679443,0.5888,96.25609087944031,1.6m,91.44623184204102,1.5m,238.30614948272705,4.0m,217.6413083076477,3.6m,10.0%
21,21,0.004877641290737881,0.8087619816780091,0.75214,,,100.41865229606628,1.7m,95.6103048324585,1.6m,248.77079558372498,4.1m,228.1059594154358,3.8m,10.5%
22,22,0.00486521339706886,0.7792942434501648,0.75994,1.6488559684753419,0.5952,104.83648824691772,1.7m,99.74467301368713,1.7m,260.5490062236786,4.3m,238.6068983078003,4.0m,11.0%
23,23,0.00485220192238556,0.7633051789855957,0.76554,,,109.04184341430664,1.8m,103.95178127288818,1.7m,271.0281205177307,4.5m,249.08601999282837,4.2m,11.5%
24,24,0.004838610077074665,0.7535390978240967,0.76762,1.6129267524719237,0.6051,113.54147267341614,1.9m,108.16986393928528,1.8m,282.7539927959442,4.7m,259.5427396297455,4.3m,12.0%
25,25,0.004824441214720625,0.7266819051170349,0.77424,,,117.74408340454102,2.0m,112.37421798706055,1.9m,293.25898909568787,4.9m,270.0477406978607,4.5m,12.5%
26,26,0.004809698831278213,0.7156028260040284,0.77796,1.6674980485916138,0.586,122.26304507255554,2.0m,116.60453462600708,1.9m,305.0622000694275,5.1m,280.54949593544006,4.7m,13.0%
27,27,0.004794386564209949,0.6963100560379029,0.7831,,,126.47204971313477,2.1m,120.81524181365967,2.0m,315.51870703697205,5.3m,291.0060086250305,4.9m,13.5%
28,28,0.0047785081915886094,0.6874106575965881,0.7853,1.5326681664466857,0.6165,130.95500469207764,2.2m,125.0016987323761,2.1m,327.2973701953888,5.5m,301.51872873306274,5.0m,14.0%
29,29,0.004762067631165046,0.673819464225769,0.7906,,,135.16917443275452,2.3m,129.21758031845093,2.2m,337.8206036090851,5.6m,312.04197359085083,5.2m,14.5%
30,30,0.004745068939401536,0.6573469568443299,0.79536,1.6278514614105224,0.6016,139.68051719665527,2.3m,133.4454083442688,2.2m,349.78686928749084,5.8m,322.7138674259186,5.4m,15.0%
31,31,0.0047275163104709165,0.6578081432723999,0.79236,,,143.86288022994995,2.4m,137.6293487548828,2.3m,360.2766115665436,6.0m,333.2036192417145,5.6m,15.5%
32,32,0.004709414075221731,0.63160835521698,0.80232,1.6139792638778687,0.6194,148.34684538841248,2.5m,141.82195615768433,2.4m,372.0398910045624,6.2m,343.7142560482025,5.7m,16.0%
33,33,0.004690766700109656,0.6318013126754761,0.80198,,,152.5286238193512,2.5m,146.0054750442505,2.4m,382.5409562587738,6.4m,354.2153272628784,5.9m,16.5%
34,34,0.004671578786095475,0.6141427711105346,0.80766,1.585446202468872,0.6101,156.9994764328003,2.6m,150.1996021270752,2.5m,394.2493324279785,6.6m,364.6715245246887,6.1m,17.0%
35,35,0.004651855067509856,0.6043085055351257,0.8089,,,161.2033817768097,2.7m,154.40518760681152,2.6m,404.792765378952,6.7m,375.2149624824524,6.3m,17.5%
36,36,0.004631600410885227,0.607784472618103,0.80702,1.5969086116790772,0.6163,165.71329402923584,2.8m,158.63767409324646,2.6m,416.56461930274963,6.9m,385.6877028942108,6.4m,18.0%
37,37,0.004610819813755034,0.5964819713401794,0.81178,,,169.86216735839844,2.8m,162.78812527656555,2.7m,426.99865794181824,7.1m,396.12174582481384,6.6m,18.5%
38,38,0.004589518403420673,0.5848103832435608,0.81622,1.6331190700531006,0.6102,174.29280471801758,2.9m,166.9482820034027,2.8m,438.68105125427246,7.3m,406.555939912796,6.8m,19.0%
39,39,0.0045677014356864006,0.5813006150245666,0.81652,,,178.48148846626282,3.0m,171.1388716697693,2.9m,449.3513307571411,7.5m,417.2262246608734,7.0m,19.5%
