step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,val_loss,val_acc,val_path_loss,val_path_acc,param_l2norm_layer,param_l2norm,grad_l2norm_layer,grad_l2norm,dur_total_core,dur_train_core,dur_dl_train
1,1,4.466146675109863,0.0333,last: 4.699373078918457,last: 0.0142,,,,,(nested_data),209.44822692871094,(nested_data),1.068442702293396,4.347267150878906,4.347450256347656,0.06579232215881348
2,2,4.152532339477539,0.0747,last: 4.809484285736084,last: 0.0197,4.121393835449219,0.0771,last: 4.679485774230957,last: 0.0221,(nested_data),193.59356689453125,(nested_data),1.3653526306152344,9.946609020233154,8.632470607757568,0.130568265914917
