step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
1,1,0.005,4.830040397644043,0.0,,,26.892026901245117,26.9s,26.89206886291504,26.9s,26.929569005966187,26.9s,26.92957878112793,26.9s,0.0%
2,2,0.004999999969157486,4.624780578613281,0.01,,,27.42063283920288,27.4s,27.420690774917603,27.4s,27.48798155784607,27.5s,27.487993478775024,27.5s,0.0%
3,3,0.0049999998766299455,4.285920448303223,0.05,,,27.53593945503235,27.5s,27.536014556884766,27.5s,27.659976482391357,27.7s,27.659992456436157,27.7s,0.0%
4,4,0.004999999722417381,3.731813840866089,0.08,,,27.620072603225708,27.6s,27.620160579681396,27.6s,27.795573711395264,27.8s,27.795592069625854,27.8s,0.0%
5,5,0.0049999995065197955,3.5762111854553225,0.06,,,27.703480005264282,27.7s,27.703582525253296,27.7s,27.929378032684326,27.9s,27.929399251937866,27.9s,0.0%
6,6,0.004999999228937195,3.4409342670440672,0.13,,,27.785838842391968,27.8s,27.785953521728516,27.8s,28.062480926513672,28.1s,28.062504529953003,28.1s,0.0%
7,7,0.0049999988896695866,3.05678165435791,0.19,,,27.868849992752075,27.9s,27.868977069854736,27.9s,28.196200847625732,28.2s,28.196226596832275,28.2s,0.0%
8,8,0.004999998488716978,2.960156421661377,0.17,,,27.95226788520813,28.0s,27.952407836914062,28.0s,28.33194637298584,28.3s,28.331974744796753,28.3s,0.0%
9,9,0.004999998026079379,2.8046380996704103,0.22,,,28.034430742263794,28.0s,28.03458261489868,28.0s,28.46422553062439,28.5s,28.464256286621094,28.5s,0.0%
10,10,0.004999997501756802,2.661956539154053,0.2,,,28.11765718460083,28.1s,28.117820262908936,28.1s,28.595585107803345,28.6s,28.59561800956726,28.6s,0.1%
11,11,0.004999996915749258,2.59909854888916,0.24,,,28.198256492614746,28.2s,28.198431968688965,28.2s,28.72425079345703,28.7s,28.724286794662476,28.7s,0.1%
12,12,0.004999996268056764,2.4448829650878907,0.24,,,28.280445098876953,28.3s,28.28063130378723,28.3s,28.85328245162964,28.9s,28.853321075439453,28.9s,0.1%
13,13,0.004999995558679334,2.3260803031921387,0.3,,,28.361886739730835,28.4s,28.362082958221436,28.4s,28.982998371124268,29.0s,28.983039379119873,29.0s,0.1%
14,14,0.004999994787616986,2.1788676452636717,0.32,,,28.443716049194336,28.4s,28.443922996520996,28.4s,29.11347985267639,29.1s,29.113523244857788,29.1s,0.1%
15,15,0.004999993954869739,2.229162378311157,0.29,,,28.52650237083435,28.5s,28.526719570159912,28.5s,29.24440312385559,29.2s,29.244449138641357,29.2s,0.1%
16,16,0.004999993060437615,2.0604508209228514,0.41,,,28.607990026474,28.6s,28.60821795463562,28.6s,29.375074863433838,29.4s,29.375123023986816,29.4s,0.1%
17,17,0.004999992104320634,2.152847981452942,0.33,,,28.693736791610718,28.7s,28.693978309631348,28.7s,29.507558822631836,29.5s,29.507610321044922,29.5s,0.1%
