step,trainable,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train
1,2052,1,1.4310300668080649,0.3119047619047619,1.4267918904622396,0.3416666666666667,1749103953.8749042,2025/06/05 15:12:33,0.8889334201812744,888.9ms,0.033257484436035156,0.0227816104888916,0.09360122680664062
2,2052,2,1.257379338854835,0.43214285714285716,1.2802341408199733,0.3472222222222222,1749103955.3378217,2025/06/05 15:12:35,2.351850986480713,2.4s,0.10360455513000488,0.07325172424316406,0.2233126163482666
3,2052,3,1.114697441600618,0.5595238095238095,1.1834096219804553,0.4222222222222222,1749103956.5775146,2025/06/05 15:12:36,3.5915439128875732,3.6s,0.135728120803833,0.09746360778808594,0.36244845390319824
4,2052,4,0.9823421665600368,0.6738095238095239,1.08974502881368,0.49444444444444446,1749103957.894822,2025/06/05 15:12:37,4.908851146697998,4.9s,0.1682116985321045,0.12196779251098633,0.49684739112854004
5,2052,5,0.8605279281025842,0.7547619047619047,1.0017748408847384,0.6,1749103959.3771198,2025/06/05 15:12:39,6.391149044036865,6.4s,0.22783589363098145,0.16354703903198242,0.6518151760101318
6,2052,6,0.7852731341407413,0.775,0.9389464881685045,0.6444444444444445,1749103960.7144918,2025/06/05 15:12:40,7.728521108627319,7.7s,0.2729675769805908,0.18908238410949707,0.794837236404419
7,2052,7,0.7481871326764424,0.7964285714285714,0.8711886896027459,0.7027777777777777,1749103962.0350835,2025/06/05 15:12:42,9.049112796783447,9.0s,0.30302882194519043,0.2112119197845459,0.9613838195800781
8,2052,8,0.7083700912339347,0.7845238095238095,0.8140592230690851,0.7333333333333333,1749103963.390351,2025/06/05 15:12:43,10.404380321502686,10.4s,0.36008167266845703,0.2603020668029785,1.050560712814331
9,2052,9,0.6692943283489772,0.8,0.7750198152330187,0.75,1749103964.6508303,2025/06/05 15:12:44,11.664859533309937,11.7s,0.3977177143096924,0.28689098358154297,1.1695013046264648
10,2052,10,0.647722525823684,0.8130952380952381,0.7489911741680569,0.7611111111111111,1749103965.9474354,2025/06/05 15:12:45,12.961464643478394,13.0s,0.4283711910247803,0.3096458911895752,1.306929588317871
11,2052,11,0.6131423251969473,0.8178571428571428,0.7297295729319254,0.7666666666666667,1749103967.3345008,2025/06/05 15:12:47,14.348530054092407,14.3s,0.49164843559265137,0.35257697105407715,1.3966624736785889
12,2052,12,0.5848788675807771,0.819047619047619,0.7074622737036811,0.7694444444444445,1749103968.597525,2025/06/05 15:12:48,15.611554145812988,15.6s,0.5249793529510498,0.37617039680480957,1.534855842590332
13,2052,13,0.578723893279121,0.8428571428571429,0.6866514894697401,0.7722222222222223,1749103969.902905,2025/06/05 15:12:49,16.91693425178528,16.9s,0.5551490783691406,0.39842891693115234,1.6748957633972168
14,2052,14,0.5824528552237012,0.8238095238095238,0.6797555353906419,0.7805555555555556,1749103971.3318572,2025/06/05 15:12:51,18.34588646888733,18.3s,0.6246340274810791,0.45267486572265625,1.7555508613586426
15,2052,15,0.5443418525514149,0.8464285714285714,0.6693843669361539,0.7861111111111111,1749103972.602187,2025/06/05 15:12:52,19.61621618270874,19.6s,0.657024621963501,0.47548985481262207,1.8932476043701172
16,2052,16,0.5335530667077928,0.844047619047619,0.6575988319185045,0.7888888888888889,1749103973.9354837,2025/06/05 15:12:53,20.94951295852661,20.9s,0.6873908042907715,0.4979588985443115,2.0426034927368164
17,2052,17,0.5434358403796241,0.8428571428571429,0.6469856527116563,0.7916666666666666,1749103975.3594246,2025/06/05 15:12:55,22.373453855514526,22.4s,0.7563824653625488,0.5476887226104736,2.135195732116699
18,2052,18,0.5229596064204262,0.8380952380952381,0.6417105197906494,0.7972222222222223,1749103976.6501558,2025/06/05 15:12:56,23.664185047149658,23.7s,0.7967846393585205,0.5702311992645264,2.2839279174804688
19,2052,19,0.5209829795928228,0.8416666666666667,0.6350535048378838,0.7972222222222223,1749103977.9864585,2025/06/05 15:12:57,25.000487804412842,25.0s,0.8308329582214355,0.5953173637390137,2.4343349933624268
20,2052,20,0.49498096165202915,0.8488095238095238,0.6283419264687432,0.7944444444444444,1749103979.4202726,2025/06/05 15:12:59,26.43430185317993,26.4s,0.8708806037902832,0.6274704933166504,2.64146089553833
21,11178564,21,0.5058158306848435,0.8488095238095238,0.6165274580319723,0.7805555555555556,1749103981.4047365,2025/06/05 15:13:01,28.418765783309937,28.4s,1.056304931640625,0.7987332344055176,2.731524705886841
22,11178564,22,0.4638673674492609,0.8583333333333333,0.6057388557328118,0.8083333333333333,1749103982.9394667,2025/06/05 15:13:02,29.953495979309082,30.0s,1.152683973312378,0.8730857372283936,2.821918487548828
23,11178564,23,0.44372343676430837,0.8571428571428571,0.501409747865465,0.8333333333333334,1749103984.4810166,2025/06/05 15:13:04,31.49504590034485,31.5s,1.2356178760528564,0.9480419158935547,2.908616542816162
24,11178564,24,0.4217753705524263,0.8642857142857143,0.47966086202197605,0.8416666666666667,1749103986.0451813,2025/06/05 15:13:06,33.059210538864136,33.1s,1.3197944164276123,1.0242946147918701,3.016780376434326
25,11178564,25,0.37068945226215183,0.8785714285714286,0.4462347368399302,0.8416666666666667,1749103987.95966,2025/06/05 15:13:07,34.97368931770325,35.0s,1.4753735065460205,1.1704325675964355,3.105067014694214
26,11178564,26,0.3540179422923497,0.8857142857142857,0.431627846426434,0.8416666666666667,1749103989.7315662,2025/06/05 15:13:09,36.74559545516968,36.7s,1.6167593002319336,1.2903227806091309,3.191938877105713
27,11178564,27,0.3503002859297253,0.8964285714285715,0.42213485108481513,0.8444444444444444,1749103991.2294168,2025/06/05 15:13:11,38.24344611167908,38.2s,1.699617624282837,1.365187406539917,3.2798333168029785
28,11178564,28,0.32953357696533203,0.8988095238095238,0.4156099345948961,0.8444444444444444,1749103992.821033,2025/06/05 15:13:12,39.83506226539612,39.8s,1.783663034439087,1.44028902053833,3.3670618534088135
29,11178564,29,0.3240813805943444,0.8892857142857142,0.410643388165368,0.8388888888888889,1749103994.3968956,2025/06/05 15:13:14,41.41092491149902,41.4s,1.871657133102417,1.5196871757507324,3.4502642154693604
30,11178564,30,0.30345772476423355,0.9035714285714286,0.3938037799464332,0.8555555555555555,1749103996.3289423,2025/06/05 15:13:16,43.34297156333923,43.3s,2.0226011276245117,1.6614727973937988,3.5319766998291016
31,11178564,31,0.2860794280256544,0.9095238095238095,0.3904520180490282,0.8527777777777777,1749103998.1513162,2025/06/05 15:13:18,45.165345430374146,45.2s,2.1625542640686035,1.7813193798065186,3.619908094406128
