model_arc,epochs,ensemble_type,params,optimizer,grad,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee_def resnet18,100,EE,2855808,SGD,2855808,100,0.3480336727142334,0.8898,1.0323944861412049,0.6904,1745559244.4401433,2025/04/25 14:34:04,348.3381702899933,5.8m,0.0004808050289284438
