step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc,val_path_loss,val_path_acc
1,1,4.597798307800293,0.0169,mean: 4.7192367946386335,mean: 0.010337500000000003,1748973622.0610714,2025/06/04 03:00:22,7.556116819381714,7.6s,6.170338869094849,6.170587539672852,0.06598973274230957,,,,
2,2,4.56401435623169,0.0248,mean: 4.685380738151074,mean: 0.011574999999999998,1748973628.6389086,2025/06/04 03:00:28,14.133954048156738,14.1s,12.039175987243652,12.039625406265259,0.1269519329071045,,,,
3,3,4.518239189147949,0.0325,mean: 4.672593107211589,mean: 0.013329687499999998,1748973635.1837015,2025/06/04 03:00:35,20.678746938705444,20.7s,17.897339820861816,17.898001194000244,0.18927621841430664,,,,
4,4,4.470389463043213,0.0422,mean: 4.68266941474676,mean: 0.014392187499999997,1748973641.6991284,2025/06/04 03:00:41,27.19417381286621,27.2s,23.72323203086853,23.724116563796997,0.2506844997406006,,,,
5,5,4.424296225738526,0.0462,mean: 4.70654449453354,mean: 0.015365624999999996,1748973648.2083175,2025/06/04 03:00:48,33.70336294174194,33.7s,29.535542011260986,29.536644458770752,0.3192310333251953,,,,
6,6,4.384255489349365,0.0567,mean: 4.73876221036911,mean: 0.015981249999999995,1748973654.7247572,2025/06/04 03:00:54,40.21980261802673,40.2s,35.35527801513672,35.356611251831055,0.3819136619567871,,,,
7,7,4.352215938568115,0.0588,mean: 4.778094411766529,mean: 0.0165328125,1748973661.277648,2025/06/04 03:01:01,46.772693395614624,46.8s,41.19919276237488,41.20073747634888,0.45592212677001953,,,,
8,8,4.320331659698486,0.0629,mean: 4.813892807245255,mean: 0.016848437500000004,1748973667.8273318,2025/06/04 03:01:07,53.32237720489502,53.3s,47.0542950630188,47.05605506896973,0.5184431076049805,,,,
9,9,4.296159064483643,0.0677,mean: 4.848885250425338,mean: 0.017190624999999998,1748973674.3841288,2025/06/04 03:01:14,59.87917423248291,59.9s,52.91038632392883,52.91236162185669,0.582021951675415,,,,
10,10,4.270165715026855,0.069,mean: 4.880493630790711,mean: 0.017303125,1748973680.9047923,2025/06/04 03:01:20,66.39983773231506,1.1m,58.72881555557251,58.73101091384888,0.6498081684112549,,,,
11,11,4.247044735717774,0.0776,mean: 4.916462597203254,mean: 0.01746093749999999,1748973687.4221826,2025/06/04 03:01:27,72.91722798347473,1.2m,64.55028367042542,64.55270576477051,0.7158033847808838,,,,
12,12,4.224456496429443,0.0813,mean: 4.957337463450433,mean: 0.017501562499999998,1748973693.8907602,2025/06/04 03:01:33,79.38580560684204,1.3m,70.32838845252991,70.33102178573608,0.7819259166717529,,,,
13,13,4.1995688125610355,0.0845,mean: 4.98900095666647,mean: 0.017639062499999993,1748973700.4025578,2025/06/04 03:01:40,85.89760327339172,1.4m,76.1303813457489,76.13323163986206,0.8467140197753906,,,,
14,14,4.182082618713379,0.0872,mean: 5.035256104218959,mean: 0.017837500000000003,1748973706.8973534,2025/06/04 03:01:46,92.39239883422852,1.5m,81.92804431915283,81.93110942840576,0.9145731925964355,,,,
15,15,4.160101399993897,0.0936,mean: 5.0732329762458805,mean: 0.0182640625,1748973713.432889,2025/06/04 03:01:53,98.92793440818787,1.6m,87.76777768135071,87.77106094360352,0.9777958393096924,,,,
16,16,4.14229541015625,0.0972,mean: 5.113950716763737,mean: 0.018193749999999998,1748973719.95219,2025/06/04 03:01:59,105.44723534584045,1.8m,93.58876347541809,93.5922544002533,1.0418972969055176,,,,
17,17,4.12243497390747,0.0982,mean: 5.151439624512195,mean: 0.018318749999999995,1748973726.5408123,2025/06/04 03:02:06,112.03585767745972,1.9m,99.4758312702179,99.47953248023987,1.107208251953125,,,,
18,18,4.099009693908691,0.1044,mean: 5.1803714348316205,mean: 0.018321874999999998,1748973733.0684223,2025/06/04 03:02:13,118.56346774101257,2.0m,105.31127834320068,105.31519842147827,1.1708407402038574,,,,
19,19,4.080957451629638,0.1107,mean: 5.217267383158206,mean: 0.018407812500000002,1748973739.6382241,2025/06/04 03:02:19,125.13326954841614,2.1m,111.17942023277283,111.18354558944702,1.2355759143829346,,,,
20,20,4.062588305664063,0.1135,mean: 5.257755578112603,mean: 0.018353124999999998,1748973746.256041,2025/06/04 03:02:26,131.75108647346497,2.2m,117.09918403625488,117.10352110862732,1.29903244972229,,,,
21,21,4.045039786148071,0.1238,mean: 5.294801524746418,mean: 0.018665625,1748973752.826301,2025/06/04 03:02:32,138.32134652137756,2.3m,122.97683072090149,122.98137617111206,1.3642942905426025,,,,
22,22,4.022842092895508,0.1236,mean: 5.338416705811025,mean: 0.018751562499999992,1748973759.3736799,2025/06/04 03:02:39,144.8687252998352,2.4m,128.8306541442871,128.83541059494019,1.427978515625,,,,
23,23,4.004638022613525,0.1309,mean: 5.376303469932081,mean: 0.018645312499999997,1748973765.9298842,2025/06/04 03:02:45,151.42492961883545,2.5m,134.69118094444275,134.69614601135254,1.4956109523773193,,,,
24,24,3.9851545082092286,0.1325,mean: 5.421580818319321,mean: 0.01848125,1748973772.469264,2025/06/04 03:02:52,157.96430945396423,2.6m,140.5366337299347,140.54181361198425,1.559699296951294,,,,
25,25,3.967996741485596,0.1362,mean: 5.461500149166583,mean: 0.0185921875,1748973779.0896175,2025/06/04 03:02:59,164.58466291427612,2.7m,146.4457504749298,146.45114421844482,1.6261208057403564,,,,
26,26,3.947430995941162,0.1377,mean: 5.520501580297946,mean: 0.018645312499999993,1748973785.6205595,2025/06/04 03:03:05,171.11560487747192,2.9m,152.28031253814697,152.2859182357788,1.6929469108581543,,,,
27,27,3.9331817611694335,0.139,mean: 5.574137375068664,mean: 0.0185765625,1748973792.1192105,2025/06/04 03:03:12,177.61425590515137,3.0m,158.08284664154053,158.08867573738098,1.7570018768310547,,,,
28,28,3.9078832202911378,0.1458,mean: 5.61137844941616,mean: 0.0185265625,1748973798.6773865,2025/06/04 03:03:18,184.17243194580078,3.1m,163.9421410560608,163.94818782806396,1.8208720684051514,,,,
29,29,3.8951371795654297,0.1449,mean: 5.673552395808696,mean: 0.0186,1748973805.2445407,2025/06/04 03:03:25,190.73958611488342,3.2m,169.80839014053345,169.81465196609497,1.886803388595581,,,,
30,30,3.8764675338745116,0.1495,mean: 5.720671883773802,mean: 0.018689062500000003,1748973814.091964,2025/06/04 03:03:34,199.58700942993164,3.3m,177.70115303993225,175.66302728652954,1.9507777690887451,3.8721405364990233,0.1218,mean: 6.811063135623936,mean: 0.01846875
31,31,3.8690771198272706,0.151,mean: 5.793425070524218,mean: 0.018764062499999998,1748973820.7393668,2025/06/04 03:03:40,206.23441219329834,3.4m,183.55522346496582,181.5173180103302,2.0143074989318848,,,,
32,32,3.8493869693756104,0.1536,mean: 5.830620269989967,mean: 0.0187,1748973827.2923267,2025/06/04 03:03:47,212.78737211227417,3.5m,189.39869570732117,187.36099410057068,2.0790114402770996,,,,
33,33,3.829383828353882,0.1573,mean: 5.875380010390281,mean: 0.018684375,1748973833.9734147,2025/06/04 03:03:53,219.4684600830078,3.7m,195.3563346862793,193.318856716156,2.1463491916656494,,,,
34,34,3.809073509979248,0.1611,mean: 5.915457290124894,mean: 0.01881562500000001,1748973840.685042,2025/06/04 03:04:00,226.18008732795715,3.8m,201.34008598327637,199.30283641815186,2.212040662765503,,,,
35,35,3.7980626876831054,0.1654,mean: 5.98198420072794,mean: 0.018757812500000005,1748973847.3652897,2025/06/04 03:04:07,232.86033511161804,3.9m,207.3011269569397,205.26408505439758,2.2830276489257812,,,,
36,36,3.7892784435272215,0.1631,mean: 6.02457883775234,mean: 0.018789062500000005,1748973853.9534009,2025/06/04 03:04:13,239.4484462738037,4.0m,213.17828178405762,211.14143800735474,2.3462228775024414,,,,
37,37,3.7765034492492675,0.1641,mean: 6.0856983588457085,mean: 0.018707812500000007,1748973860.3976512,2025/06/04 03:04:20,245.8926966190338,4.1m,218.9307987689972,216.89414644241333,2.4104976654052734,,,,
38,38,3.757376907348633,0.1679,mean: 6.142313142144678,mean: 0.018742187500000007,1748973866.790826,2025/06/04 03:04:26,252.2858715057373,4.2m,224.6417315006256,222.6052644252777,2.4729716777801514,,,,
39,39,3.7461481342315675,0.1711,mean: 6.193318436503409,mean: 0.018862499999999994,1748973873.1813352,2025/06/04 03:04:33,258.67638063430786,4.3m,230.347069978714,228.31078839302063,2.5359511375427246,,,,
40,40,3.7309481212615965,0.1774,mean: 6.233175826549532,mean: 0.018840625000000003,1748973879.6356804,2025/06/04 03:04:39,265.1307258605957,4.4m,236.1073100566864,234.07124090194702,2.5996592044830322,,,,
41,41,3.713467695617676,0.1805,mean: 6.279173083114625,mean: 0.018862500000000008,1748973886.0591335,2025/06/04 03:04:46,271.5541789531708,4.5m,241.8407280445099,239.80485248565674,2.6647226810455322,,,,
42,42,3.7023902336120607,0.1767,mean: 6.341396013545991,mean: 0.019010937500000002,1748973892.4254193,2025/06/04 03:04:52,277.9204647541046,4.6m,247.52625274658203,245.4905571937561,2.7274117469787598,,,,
43,43,3.6939439277648924,0.1812,mean: 6.39504699113965,mean: 0.018925000000000004,1748973899.0115762,2025/06/04 03:04:59,284.5066215991974,4.7m,253.27101135253906,251.23553252220154,2.7924726009368896,,,,
44,44,3.6743028911590576,0.1816,mean: 6.445240116882323,mean: 0.018814062499999992,1748973905.4729764,2025/06/04 03:05:05,290.9680218696594,4.8m,259.03226470947266,256.9969766139984,2.858686685562134,,,,
45,45,3.6634410594940188,0.1841,mean: 6.496869777452946,mean: 0.0187625,1748973912.0087125,2025/06/04 03:05:12,297.5037579536438,5.0m,264.8676235675812,262.8325219154358,2.92168927192688,,,,
46,46,3.6427281810760497,0.191,mean: 6.534610133028033,mean: 0.018757812500000005,1748973918.3796544,2025/06/04 03:05:18,303.8746998310089,5.1m,270.55413460731506,268.5192229747772,2.9859654903411865,,,,
47,47,3.629316273498535,0.1938,mean: 6.580992145168783,mean: 0.018775000000000003,1748973924.87771,2025/06/04 03:05:24,310.37275552749634,5.2m,276.3439464569092,274.30921959877014,3.051999568939209,,,,
48,48,3.61987331237793,0.1968,mean: 6.658764150214198,mean: 0.0188234375,1748973931.2184834,2025/06/04 03:05:31,316.71352887153625,5.3m,282.00270223617554,279.96816396713257,3.1146109104156494,,,,
