step,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
1,1,1.8809544923782349,0.3072,1.6486938228607178,0.3982,1745379596.1741858,2025/04/23 12:39:56,14.009372472763062,14.0s,0.00005345492172637023
2,2,1.5516978469848632,0.4344,1.4785795095443726,0.4622,1745379610.4379573,2025/04/23 12:40:10,28.273144006729126,28.3s,0.00010965166438836604
3,3,1.4602833808898925,0.4718,1.3955769592285157,0.495,1745379624.6620882,2025/04/23 12:40:24,42.49727487564087,42.5s,0.0001354832638753578
4,4,1.3622412525177001,0.5154,1.3188904956817626,0.5294,1745379638.816063,2025/04/23 12:40:38,56.6512496471405,56.7s,0.00029385046218521893
5,5,1.3211014852523804,0.525,1.2997206722259522,0.5368,1745379652.8826675,2025/04/23 12:40:52,70.71785426139832,1.2m,0.00016859160677995533
6,6,1.2674946983337403,0.5424,1.2649027513504028,0.5464,1745379666.9674082,2025/04/23 12:41:06,84.80259490013123,1.4m,0.00009829852933762595
7,7,1.2106380968093873,0.5702,1.2252703983306885,0.5622,1745379681.3032231,2025/04/23 12:41:21,99.13840985298157,1.7m,0.00010382488108007237
8,8,1.1925240362167357,0.5732,1.2223308517456055,0.5604,1745379695.0132933,2025/04/23 12:41:35,112.8484799861908,1.9m,0.00012808962492272258
9,9,1.155330390548706,0.5834,1.203457681465149,0.5762,1745379708.7203608,2025/04/23 12:41:48,126.55554747581482,2.1m,0.00010456074232934043
10,10,1.1157775562286376,0.6088,1.1625003269195557,0.5872,1745379723.6236656,2025/04/23 12:42:03,141.45885229110718,2.4m,0.00008734916627872735
11,11,1.0994335479736328,0.6156,1.1514711971282958,0.5954,1745379737.7657437,2025/04/23 12:42:17,155.6009304523468,2.6m,0.000059462839999469
12,12,1.066561512184143,0.6182,1.1728653911590576,0.5872,1745379752.4644535,2025/04/23 12:42:32,170.29964017868042,2.8m,0.00013805602793581784
13,13,1.0473996290206908,0.6252,1.1233762739181519,0.6048,1745379766.738878,2025/04/23 12:42:46,184.5740647315979,3.1m,0.00004086136323167011
14,14,1.0213153387069702,0.6432,1.1180746222496032,0.6088,1745379780.6538565,2025/04/23 12:43:00,198.4890432357788,3.3m,0.000029587001336039975
