step,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
1,1,2.306017078399658,0.0972,2.301532386779785,0.1024,1745696149.7351587,2025/04/27 04:35:49,5.180109262466431,5.2s,0.00012200324272271246
2,2,2.300800566482544,0.1068,2.301532386779785,0.1024,1745696152.427437,2025/04/27 04:35:52,7.872387647628784,7.9s,0.00012645465903915465
3,3,2.296837459564209,0.1244,2.301532386779785,0.1024,1745696155.152066,2025/04/27 04:35:55,10.59701657295227,10.6s,0.0001267648913199082
4,4,2.2932180034637453,0.141,2.301532386779785,0.1024,1745696157.8229072,2025/04/27 04:35:57,13.267857789993286,13.3s,0.00012645770038943738
5,5,2.288116006851196,0.1606,2.301532386779785,0.1024,1745696160.504432,2025/04/27 04:36:00,15.949382543563843,15.9s,0.00012586405500769615
6,6,2.2840789710998535,0.1696,2.301532386779785,0.1024,1745696163.20586,2025/04/27 04:36:03,18.650810480117798,18.7s,0.0001242586295120418
7,7,2.2795358074188234,0.1774,2.301532386779785,0.1024,1745696165.8896084,2025/04/27 04:36:05,21.334558963775635,21.3s,0.00012687909475062042
8,8,2.274879747772217,0.1918,2.301532386779785,0.1024,1745696168.5744116,2025/04/27 04:36:08,24.019362211227417,24.0s,0.00012540891475509852
9,9,2.270968068695068,0.1946,2.301532386779785,0.1024,1745696171.2799673,2025/04/27 04:36:11,26.724917888641357,26.7s,0.0001262966834474355
10,10,2.265777481842041,0.1984,2.301532386779785,0.1024,1745696173.935595,2025/04/27 04:36:13,29.380545616149902,29.4s,0.00012762365804519504
11,11,2.2608595085144043,0.2114,2.257444649505615,0.2029,1745696178.0161734,2025/04/27 04:36:18,33.46112394332886,33.5s,0.00012645100650843233
12,12,2.255825765609741,0.2152,2.257444649505615,0.2029,1745696180.7352374,2025/04/27 04:36:20,36.180187940597534,36.2s,0.00012526809587143362
13,13,2.249960008239746,0.2204,2.257444649505615,0.2029,1745696183.4437435,2025/04/27 04:36:23,38.888694047927856,38.9s,0.00012649373093154281
14,14,2.2445788036346435,0.2268,2.257444649505615,0.2029,1745696186.1261349,2025/04/27 04:36:26,41.57108545303345,41.6s,0.00012666004477068782
15,15,2.2386190753936765,0.23,2.257444649505615,0.2029,1745696188.857947,2025/04/27 04:36:28,44.302897691726685,44.3s,0.0001245539024239406
16,16,2.233238889312744,0.227,2.257444649505615,0.2029,1745696191.5843625,2025/04/27 04:36:31,47.02931308746338,47.0s,0.00012517435243353248
17,17,2.226785190200806,0.2266,2.257444649505615,0.2029,1745696194.3123279,2025/04/27 04:36:34,49.75727844238281,49.8s,0.00013079434575047344
18,18,2.220955884933472,0.228,2.257444649505615,0.2029,1745696197.016733,2025/04/27 04:36:37,52.46168351173401,52.5s,0.00012705785047728568
19,19,2.2142880054473877,0.2372,2.257444649505615,0.2029,1745696199.7593336,2025/04/27 04:36:39,55.20428419113159,55.2s,0.00012542038166429847
20,20,2.2077168308258055,0.2378,2.257444649505615,0.2029,1745696202.4692624,2025/04/27 04:36:42,57.91421294212341,57.9s,0.00012030635116389021
21,21,2.202394736480713,0.245,2.1983178298950197,0.2358,1745696206.5374827,2025/04/27 04:36:46,61.9824333190918,1.0m,0.00012670295836869627
22,22,2.193566086959839,0.2492,2.1983178298950197,0.2358,1745696209.1890721,2025/04/27 04:36:49,64.63402271270752,1.1m,0.00012691701704170555
23,23,2.188474666595459,0.249,2.1983178298950197,0.2358,1745696211.8443382,2025/04/27 04:36:51,67.28928875923157,1.1m,0.00012482129386626184
24,24,2.1819470874786377,0.2506,2.1983178298950197,0.2358,1745696214.509444,2025/04/27 04:36:54,69.95439457893372,1.2m,0.00012909901852253824
25,25,2.1737292011260987,0.2528,2.1983178298950197,0.2358,1745696217.1861806,2025/04/27 04:36:57,72.63113117218018,1.2m,0.0001274284441024065
26,26,2.167972692489624,0.2478,2.1983178298950197,0.2358,1745696219.8940198,2025/04/27 04:36:59,75.33897042274475,1.3m,0.0001227010361617431
27,27,2.1625287189483644,0.259,2.1983178298950197,0.2358,1745696222.5612545,2025/04/27 04:37:02,78.0062050819397,1.3m,0.00012448140478227288
28,28,2.1559643173217773,0.2554,2.1983178298950197,0.2358,1745696225.2647808,2025/04/27 04:37:05,80.70973134040833,1.3m,0.00013103113451506943
29,29,2.148564839172363,0.2634,2.1983178298950197,0.2358,1745696227.9028404,2025/04/27 04:37:07,83.34779095649719,1.4m,0.00012487394269555807
30,30,2.1434344654083253,0.2604,2.1983178298950197,0.2358,1745696230.5901058,2025/04/27 04:37:10,86.03505635261536,1.4m,0.00012549512030091137
