model_arc,epochs,ensemble_type,params,optimizer,grad,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee resnet18,100,EE,2855808,SGD,2855808,100,1.9473578311920166,0.3148,1.9387955654144287,0.2907,1745678310.4806008,2025/04/26 23:38:30,280.4987211227417,4.7m,0.00014294504944700748
