step,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
1,1,2.301405773925781,0.1084,2.2973923370361327,0.1305,1745678035.7043936,2025/04/26 23:33:55,5.722513914108276,5.7s,0.00012741457612719387
2,2,2.295882657623291,0.132,2.2973923370361327,0.1305,1745678038.3305912,2025/04/26 23:33:58,8.348711490631104,8.3s,0.00012961425818502903
3,3,2.291221628952026,0.1486,2.2973923370361327,0.1305,1745678040.9659634,2025/04/26 23:34:00,10.984083652496338,11.0s,0.0001278256968362257
4,4,2.2863009162902834,0.1688,2.2973923370361327,0.1305,1745678043.6194587,2025/04/26 23:34:03,13.637578964233398,13.6s,0.00012285140110179782
5,5,2.2814388637542726,0.1732,2.2973923370361327,0.1305,1745678046.2483249,2025/04/26 23:34:06,16.26644515991211,16.3s,0.000127710634842515
6,6,2.276552730178833,0.1866,2.2973923370361327,0.1305,1745678048.8795469,2025/04/26 23:34:08,18.897667169570923,18.9s,0.00012678044731728733
7,7,2.271554490280151,0.1926,2.2973923370361327,0.1305,1745678051.5121846,2025/04/26 23:34:11,21.53030490875244,21.5s,0.00012979751045349985
8,8,2.2663111808776857,0.2114,2.2973923370361327,0.1305,1745678054.1623764,2025/04/26 23:34:14,24.18049669265747,24.2s,0.00012058354332111776
9,9,2.260851496887207,0.217,2.2973923370361327,0.1305,1745678056.8509583,2025/04/26 23:34:16,26.869078636169434,26.9s,0.00012360453547444195
10,10,2.254843093109131,0.227,2.2973923370361327,0.1305,1745678059.5134163,2025/04/26 23:34:19,29.53153657913208,29.5s,0.00012360392429400235
11,11,2.2487374572753906,0.2248,2.2403274868011476,0.2331,1745678063.506912,2025/04/26 23:34:23,33.52503228187561,33.5s,0.0001287625782424584
12,12,2.2413746185302736,0.2318,2.2403274868011476,0.2331,1745678066.1533947,2025/04/26 23:34:26,36.17151498794556,36.2s,0.00012666743714362383
13,13,2.2349000534057617,0.233,2.2403274868011476,0.2331,1745678068.797235,2025/04/26 23:34:28,38.81535530090332,38.8s,0.00011553776130313054
14,14,2.2291199851989747,0.2296,2.2403274868011476,0.2331,1745678071.461225,2025/04/26 23:34:31,41.47934532165527,41.5s,0.00012830496416427195
15,15,2.2221004108428954,0.2392,2.2403274868011476,0.2331,1745678074.1229331,2025/04/26 23:34:34,44.141053438186646,44.1s,0.00012625983799807727
16,16,2.214802302932739,0.2386,2.2403274868011476,0.2331,1745678076.7367613,2025/04/26 23:34:36,46.754881620407104,46.8s,0.0001292208326049149
17,17,2.2075878681182863,0.2462,2.2403274868011476,0.2331,1745678079.3582604,2025/04/26 23:34:39,49.37638068199158,49.4s,0.00012477375275921077
18,18,2.2009426052093506,0.2426,2.2403274868011476,0.2331,1745678081.9764953,2025/04/26 23:34:41,51.99461555480957,52.0s,0.00013119041977915913
19,19,2.1948709281921386,0.2478,2.2403274868011476,0.2331,1745678084.6027646,2025/04/26 23:34:44,54.62088489532471,54.6s,0.00012474216055124998
20,20,2.1879412479400635,0.2442,2.2403274868011476,0.2331,1745678087.2245293,2025/04/26 23:34:47,57.2426495552063,57.2s,0.00012631672143470496
21,21,2.1791279861450197,0.2476,2.1655658668518067,0.2396,1745678091.2433023,2025/04/26 23:34:51,61.261422634124756,1.0m,0.00012430564675014466
22,22,2.1719117519378663,0.2508,2.1655658668518067,0.2396,1745678093.9228995,2025/04/26 23:34:53,63.941019773483276,1.1m,0.00013220173423178494
23,23,2.1662715259552003,0.2428,2.1655658668518067,0.2396,1745678096.5288546,2025/04/26 23:34:56,66.54697489738464,1.1m,0.0001238455151906237
24,24,2.158808875274658,0.2448,2.1655658668518067,0.2396,1745678099.1747527,2025/04/26 23:34:59,69.19287300109863,1.2m,0.00012480394798330963
25,25,2.1535135234832765,0.2502,2.1655658668518067,0.2396,1745678101.8729305,2025/04/26 23:35:01,71.89105081558228,1.2m,0.00012117918959120288
26,26,2.146132297515869,0.2522,2.1655658668518067,0.2396,1745678104.55604,2025/04/26 23:35:04,74.57416033744812,1.2m,0.00012806391168851405
27,27,2.140058420562744,0.2534,2.1655658668518067,0.2396,1745678107.198019,2025/04/26 23:35:07,77.21613931655884,1.3m,0.00013295217650011182
28,28,2.132463409042358,0.2574,2.1655658668518067,0.2396,1745678109.8576727,2025/04/26 23:35:09,79.87579298019409,1.3m,0.00013028577086515725
29,29,2.1270032669067382,0.253,2.1655658668518067,0.2396,1745678112.5530443,2025/04/26 23:35:12,82.57116460800171,1.4m,0.00012640685599762946
30,30,2.1207719657897948,0.2596,2.1655658668518067,0.2396,1745678115.2364423,2025/04/26 23:35:15,85.25456261634827,1.4m,0.0001222093851538375
31,31,2.1132372856140136,0.2688,2.0961676025390625,0.25,1745678119.2819486,2025/04/26 23:35:19,89.30006885528564,1.5m,0.00012693752069026232
32,32,2.1056944515228273,0.2616,2.0961676025390625,0.25,1745678121.9417796,2025/04/26 23:35:21,91.95989990234375,1.5m,0.00012183971557533368
33,33,2.1018661125183105,0.2648,2.0961676025390625,0.25,1745678124.5927281,2025/04/26 23:35:24,94.61084842681885,1.6m,0.00012847973266616464
34,34,2.094267739868164,0.2698,2.0961676025390625,0.25,1745678127.2814505,2025/04/26 23:35:27,97.2995707988739,1.6m,0.00013018155004829168
35,35,2.089294694519043,0.2686,2.0961676025390625,0.25,1745678129.9120197,2025/04/26 23:35:29,99.93014001846313,1.7m,0.00013060476339887828
36,36,2.0836446449279786,0.2716,2.0961676025390625,0.25,1745678132.5637956,2025/04/26 23:35:32,102.58191585540771,1.7m,0.0001246309548150748
37,37,2.0772360244750976,0.2764,2.0961676025390625,0.25,1745678135.189227,2025/04/26 23:35:35,105.20734739303589,1.8m,0.00013036004384048283
38,38,2.070251256561279,0.2762,2.0961676025390625,0.25,1745678137.850109,2025/04/26 23:35:37,107.86822938919067,1.8m,0.00013458642933983356
39,39,2.065358000946045,0.2766,2.0961676025390625,0.25,1745678140.4820912,2025/04/26 23:35:40,110.50021147727966,1.8m,0.0001286809128941968
40,40,2.0603547412872314,0.2798,2.0961676025390625,0.25,1745678143.1514182,2025/04/26 23:35:43,113.1695384979248,1.9m,0.00012024619354633614
41,41,2.0541444953918457,0.276,2.042552994918823,0.26,1745678147.1851943,2025/04/26 23:35:47,117.20331454277039,2.0m,0.00012182381033198908
42,42,2.0488121486663817,0.2764,2.042552994918823,0.26,1745678149.8099895,2025/04/26 23:35:49,119.82810974121094,2.0m,0.00012338496162556112
43,43,2.04262399520874,0.2792,2.042552994918823,0.26,1745678152.5315418,2025/04/26 23:35:52,122.5496621131897,2.0m,0.00012832177162636071
44,44,2.0402547077178954,0.275,2.042552994918823,0.26,1745678155.1623302,2025/04/26 23:35:55,125.18045043945312,2.1m,0.00013327000488061458
