model_arc,epochs,ensemble_type,params,optimizer,grad,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee_bn resnet18,100,ME,2855808,SGD,2855808,100,1.6852289836883545,0.4102,1.7354464042663573,0.3858,1745688585.1690888,2025/04/27 02:29:45,1245.3991706371307,20.8m,0.0001416378072462976
