step,trainable,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train
1,2052,1,1.556456858771188,0.22023809523809523,1.3840136792924669,0.26944444444444443,1749099066.8547068,2025/06/05 13:51:06,0.9718756675720215,971.9ms,0.09181594848632812,0.0684053897857666,0.03443336486816406
2,2052,2,1.1136142265228999,0.5011904761904762,1.015600856145223,0.6027777777777777,1749099067.9924526,2025/06/05 13:51:07,2.109621524810791,2.1s,0.14098024368286133,0.10705351829528809,0.08577871322631836
3,2052,3,0.81823441414606,0.736904761904762,0.8362267057100932,0.7166666666666667,1749099069.2337673,2025/06/05 13:51:09,3.3509361743927,3.4s,0.18535542488098145,0.14109277725219727,0.15929055213928223
4,2052,4,0.6790700986271813,0.7976190476190477,0.7063698993788825,0.7916666666666666,1749099070.6199176,2025/06/05 13:51:10,4.737086534500122,4.7s,0.27669501304626465,0.20950818061828613,0.1995863914489746
5,2052,5,0.5865611734844389,0.830952380952381,0.6236047877205743,0.8,1749099071.7613962,2025/06/05 13:51:11,5.878565073013306,5.9s,0.32212162017822266,0.24455833435058594,0.2351539134979248
6,2052,6,0.5474516556376503,0.8392857142857143,0.5598076475991143,0.8277777777777777,1749099073.0792816,2025/06/05 13:51:13,7.196450471878052,7.2s,0.39835238456726074,0.30953478813171387,0.27101683616638184
7,2052,7,0.5108809647105989,0.8488095238095238,0.5306276824739244,0.8305555555555556,1749099074.211338,2025/06/05 13:51:14,8.32850694656372,8.3s,0.45537590980529785,0.3454442024230957,0.3129081726074219
8,2052,8,0.46827297153927033,0.8547619047619047,0.5138857993814681,0.8416666666666667,1749099075.3859594,2025/06/05 13:51:15,9.503128290176392,9.5s,0.49970340728759766,0.3782796859741211,0.3517951965332031
9,2052,9,0.45928341093517483,0.8559523809523809,0.49784696764416164,0.8388888888888889,1749099076.7477276,2025/06/05 13:51:16,10.864896535873413,10.9s,0.5911064147949219,0.4472229480743408,0.3860006332397461
10,2052,10,0.4509250277564639,0.8595238095238096,0.4847370372878181,0.8472222222222222,1749099077.8579414,2025/06/05 13:51:17,11.975110292434692,12.0s,0.6349267959594727,0.4800276756286621,0.4239308834075928
11,2052,11,0.41551557126499356,0.8702380952380953,0.4797814581129286,0.8416666666666667,1749099079.195526,2025/06/05 13:51:19,13.312694787979126,13.3s,0.7142047882080078,0.5488409996032715,0.4610321521759033
12,2052,12,0.42771986439114523,0.861904761904762,0.46948211855358546,0.8444444444444444,1749099080.3598957,2025/06/05 13:51:20,14.477064609527588,14.5s,0.7740941047668457,0.584653377532959,0.5055093765258789
13,2052,13,0.40897875286283947,0.8714285714285714,0.46223941842714944,0.85,1749099081.5593088,2025/06/05 13:51:21,15.676477670669556,15.7s,0.8248851299285889,0.6222333908081055,0.5569050312042236
14,2052,14,0.40109292722883677,0.8797619047619047,0.4608016398217943,0.8472222222222222,1749099082.9082937,2025/06/05 13:51:22,17.02546262741089,17.0s,0.9169020652770996,0.6955623626708984,0.6047630310058594
15,2052,15,0.3887302069436936,0.8785714285714286,0.4561557610829671,0.8472222222222222,1749099084.0112557,2025/06/05 13:51:24,18.128424644470215,18.1s,0.9644608497619629,0.7292699813842773,0.6421635150909424
16,2052,16,0.39086785202934626,0.8690476190476191,0.44857764773898656,0.85,1749099085.2536657,2025/06/05 13:51:25,19.370834589004517,19.4s,1.0200750827789307,0.7719166278839111,0.6812832355499268
17,2052,17,0.3951522784573691,0.875,0.439741493595971,0.8527777777777777,1749099086.5972974,2025/06/05 13:51:26,20.714466333389282,20.7s,1.111222743988037,0.8369953632354736,0.7161130905151367
18,2052,18,0.384702939362753,0.875,0.43482590251498754,0.8555555555555555,1749099087.70043,2025/06/05 13:51:27,21.817598819732666,21.8s,1.1544177532196045,0.8697750568389893,0.7539238929748535
19,2052,19,0.38086266631171817,0.8702380952380953,0.43369517988628814,0.8583333333333333,1749099088.9510128,2025/06/05 13:51:28,23.06818175315857,23.1s,1.2153525352478027,0.9192931652069092,0.7890043258666992
20,2052,20,0.36577609436852593,0.8928571428571429,0.42951171000798544,0.8527777777777777,1749099090.1528513,2025/06/05 13:51:30,24.270020246505737,24.3s,1.2803592681884766,0.963468074798584,0.825202226638794
21,11178564,21,0.3795297472249894,0.8761904761904762,0.46657692326439754,0.85,1749099091.8149745,2025/06/05 13:51:31,25.932143449783325,25.9s,1.4154186248779297,1.0786499977111816,0.861853837966919
