step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
1,1,0.1,4.604965655517578,0.0116,,,19.561211347579956,19.6s,19.561410427093506,19.6s,19.64737057685852,19.6s,19.64737558364868,19.6s,0.2%
2,2,0.09999845788223949,4.605175205993652,0.0088,,,26.7701256275177,26.8s,26.770473957061768,26.8s,26.938947677612305,26.9s,26.938956260681152,26.9s,0.5%
3,3,0.09999383162408303,4.6051789573669435,0.0072,,,33.82809376716614,33.8s,33.82861042022705,33.8s,34.09486746788025,34.1s,34.0948805809021,34.1s,0.8%
4,4,0.09998612151090003,4.605178310394287,0.0076,4.605170372009277,0.01,49.06878924369812,49.1s,40.871861934661865,40.9s,55.53604245185852,55.5s,41.22523307800293,41.2s,1.0%
5,5,0.09997532801828658,4.60517791671753,0.0084,,,56.103126764297485,56.1s,47.906434059143066,47.9s,62.68251585960388,1.0m,48.371710777282715,48.4s,1.2%
6,6,0.09996145181203615,4.605177788543701,0.0072,,,63.13855218887329,1.1m,54.94208598136902,54.9s,69.80231380462646,1.2m,55.491514444351196,55.5s,1.5%
7,7,0.09994449374809851,4.605177097320556,0.0092,,,70.18335938453674,1.2m,61.98717761039734,1.0m,76.94232106208801,1.3m,62.63152813911438,1.0m,1.8%
8,8,0.09992445487252691,4.605177819824219,0.0098,4.605170459747314,0.01,80.60286283493042,1.3m,69.03427243232727,1.2m,87.5688829421997,1.5m,69.76446199417114,1.2m,2.0%
9,9,0.09990133642141358,4.605178678894043,0.0098,,,87.66873979568481,1.5m,76.10040211677551,1.3m,94.7183690071106,1.6m,76.91395235061646,1.3m,2.2%
10,10,0.09987513982081352,4.605177673339844,0.0074,,,94.73315787315369,1.6m,83.16506457328796,1.4m,101.86558961868286,1.7m,84.06117725372314,1.4m,2.5%
11,11,0.09984586668665642,4.605177409362793,0.0098,,,101.80716609954834,1.7m,90.23938417434692,1.5m,109.02710270881653,1.8m,91.22269535064697,1.5m,2.8%
12,12,0.09981351882464708,4.605177681732178,0.0066,4.6051700439453125,0.01,112.24808049201965,1.9m,97.31352829933167,1.6m,119.6665952205658,2.0m,98.39419317245483,1.6m,3.0%
13,13,0.09977809823015402,4.605178030395508,0.009,,,119.33300495147705,2.0m,104.39873886108398,1.7m,126.85875582695007,2.1m,105.58636021614075,1.8m,3.2%
14,14,0.09973960708808634,4.605177491760254,0.01,,,126.41850638389587,2.1m,111.48454403877258,1.9m,134.03144192695618,2.2m,112.75905084609985,1.9m,3.5%
15,15,0.099698047772759,4.605177381896973,0.008,,,133.51424169540405,2.2m,118.58061718940735,2.0m,141.21527934074402,2.4m,119.9428927898407,2.0m,3.8%
16,16,0.09965342284774632,4.605177987670898,0.0076,4.605170239257813,0.01,143.99191164970398,2.4m,125.67313623428345,2.1m,151.88001441955566,2.5m,127.12356066703796,2.1m,4.0%
17,17,0.0996057350657239,4.605177789306641,0.0064,,,151.09716892242432,2.5m,132.77862310409546,2.2m,159.10458779335022,2.7m,134.34814023971558,2.2m,4.2%
18,18,0.09955498736829874,4.605176998901367,0.008,,,158.19684839248657,2.6m,139.87846302986145,2.3m,166.28429555892944,2.8m,141.52785086631775,2.4m,4.5%
19,19,0.09950118288582788,4.605177318572998,0.0074,,,165.31010484695435,2.8m,146.99196982383728,2.4m,173.5114803314209,2.9m,148.7550404071808,2.5m,4.8%
20,20,0.09944432493722523,4.605177429199219,0.0104,4.605170336151123,0.01,175.773766040802,2.9m,154.08964371681213,2.6m,184.15179753303528,3.1m,155.93641757965088,2.6m,5.0%
21,21,0.09938441702975688,4.6051769454956055,0.008,,,182.8611867427826,3.0m,161.17719721794128,2.7m,191.33879280090332,3.2m,163.12341594696045,2.7m,5.2%
22,22,0.09932146285882477,4.605177488708496,0.0076,,,189.96579217910767,3.2m,168.2820508480072,2.8m,198.53293538093567,3.3m,170.31756329536438,2.8m,5.5%
23,23,0.0992554663077387,4.605177506256103,0.0084,,,197.06000447273254,3.3m,175.3765377998352,2.9m,205.7199649810791,3.4m,177.50459694862366,3.0m,5.8%
24,24,0.0991864314474768,4.605177311706543,0.01,4.6051701644897465,0.01,207.53371214866638,3.5m,182.48187494277954,3.0m,216.38964676856995,3.6m,184.69694876670837,3.1m,6.0%
25,25,0.09911436253643444,4.60517760848999,0.0114,,,214.63064694404602,3.6m,189.57913184165955,3.2m,223.57271218299866,3.7m,191.88001918792725,3.2m,6.2%
26,26,0.09903926402016151,4.605177439117432,0.007,,,221.73106622695923,3.7m,196.6797595024109,3.3m,230.7527997493744,3.8m,199.06011152267456,3.3m,6.5%
27,27,0.09896114053108829,4.605178293609619,0.0064,,,228.8289520740509,3.8m,203.77792310714722,3.4m,237.9585099220276,4.0m,206.26582598686218,3.4m,6.8%
28,28,0.09887999688823955,4.605177651977539,0.0074,4.605170221710205,0.01,239.3031780719757,4.0m,210.88332414627075,3.5m,248.60149598121643,4.1m,213.47471261024475,3.6m,7.0%
