step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
1,1,0.005,3.9226703521728514,0.103,,,521.5231821537018,8.7m,521.5239884853363,8.7m,521.6978826522827,8.7m,521.6978895664215,8.7m,0.5%
2,2,0.004999691581204151,3.2564807933807374,0.20435,3.016596216583252,0.25,633.6714737415314,10.6m,568.7083916664124,9.5m,640.0289762020111,10.7m,569.0881571769714,9.5m,1.0%
3,3,0.004998766400914329,2.9291903312683107,0.26535,,,680.5922844409943,11.3m,615.6302280426025,10.3m,687.1180191040039,11.5m,616.1772046089172,10.3m,1.5%
4,4,0.004997224687404925,2.738189266586304,0.3043,2.6864291061401366,0.3123,733.6082074642181,12.2m,663.7862856388092,11.1m,740.3982274532318,12.3m,664.5024211406708,11.1m,2.0%
5,5,0.004995066821070679,2.5684363052368164,0.3379,,,782.028398513794,13.0m,712.2073197364807,11.9m,788.9767208099365,13.1m,713.0809197425842,11.9m,2.5%
6,6,0.004992293334332819,2.449336466217041,0.36245,2.4677867824554442,0.3562,834.8113839626312,13.9m,760.2632100582123,12.7m,842.0268528461456,14.0m,761.3159902095795,12.7m,3.0%
7,7,0.004988904911507699,2.362670598602295,0.38325,,,882.2700011730194,14.7m,807.7227532863617,13.5m,889.6775567531586,14.8m,808.9666986465454,13.5m,3.5%
8,8,0.0049849023886379485,2.2819840087890624,0.40095,2.4505402126312257,0.3679,934.1946351528168,15.6m,854.9528300762177,14.2m,941.8611776828766,15.7m,856.3769555091858,14.3m,4.0%
9,9,0.004980286753286193,2.2198783699035642,0.41275,,,981.4453723430634,16.4m,902.2045028209686,15.0m,989.3167948722839,16.5m,903.8325760364532,15.1m,4.5%
10,10,0.004975059144291392,2.1465383069992066,0.42575,2.3440894424438476,0.3911,1033.46435379982,17.2m,949.4950959682465,15.8m,1041.6285774707794,17.4m,951.3045787811279,15.9m,5.0%
11,11,0.004969220851487842,2.110133221054077,0.42855,,,1080.8821115493774,18.0m,996.9137618541718,16.6m,1089.2491745948792,18.2m,998.925181388855,16.6m,5.5%
12,12,0.004962773315386932,2.0628715087890623,0.4453,2.243345405578613,0.4142,1133.7801489830017,18.9m,1045.0379202365875,17.4m,1142.4402980804443,19.0m,1047.2450478076935,17.5m,6.0%
