step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
1,1,0.005,5.435468761444092,0.008,,,24.563576221466064,24.6s,24.563642978668213,24.6s,24.659801721572876,24.7s,24.6598117351532,24.7s,0.0%
2,2,0.004999999228937196,4.743640613555908,0.027,,,24.826699256896973,24.8s,24.826800107955933,24.8s,25.02641797065735,25.0s,25.02643132209778,25.0s,0.1%
3,3,0.004999996915749259,4.519710956573486,0.035,,,24.902920484542847,24.9s,24.903053998947144,24.9s,25.278068780899048,25.3s,25.278085708618164,25.3s,0.1%
4,4,0.004999993060437617,4.400621074676514,0.038,,,24.97825527191162,25.0s,24.978429794311523,25.0s,25.538913249969482,25.5s,25.538933753967285,25.5s,0.1%
5,5,0.004999987663004646,4.253515625,0.04,,,25.05541443824768,25.1s,25.055638790130615,25.1s,25.813666582107544,25.8s,25.81369113922119,25.8s,0.1%
6,6,0.0049999807234536765,4.170208988189697,0.064,,,25.127071142196655,25.1s,25.127325296401978,25.1s,26.08544111251831,26.1s,26.08546805381775,26.1s,0.1%
7,7,0.004999972241788991,4.053761699676514,0.064,,,25.20298480987549,25.2s,25.20327615737915,25.2s,26.68616008758545,26.7s,26.686189651489258,26.7s,0.2%
8,8,0.004999962218015818,4.001273452758789,0.052,,,25.2934992313385,25.3s,25.293834686279297,25.3s,26.928935289382935,26.9s,26.928967714309692,26.9s,0.2%
9,9,0.004999950652140343,3.8972070426940917,0.075,,,25.379133939743042,25.4s,25.37950897216797,25.4s,27.183653354644775,27.2s,27.183688640594482,27.2s,0.2%
10,10,0.0049999375441697,3.876574222564697,0.074,,,25.46055817604065,25.5s,25.460973024368286,25.5s,27.460994005203247,27.5s,27.461032390594482,27.5s,0.2%
11,11,0.004999922894111975,3.728039066314697,0.099,,,25.54838800430298,25.5s,25.548848628997803,25.5s,27.71794080734253,27.7s,27.71798276901245,27.7s,0.3%
12,12,0.004999906701976204,3.6564511833190916,0.118,,,25.63157057762146,25.6s,25.632091283798218,25.6s,27.97897481918335,28.0s,27.97902822494507,28.0s,0.3%
13,13,0.004999888967772375,3.5256191387176514,0.11,,,25.716294527053833,25.7s,25.716864109039307,25.7s,28.250336408615112,28.3s,28.250394344329834,28.3s,0.3%
14,14,0.0049998696915114285,3.507863279342651,0.125,,,25.798227071762085,25.8s,25.798830032348633,25.8s,28.50103521347046,28.5s,28.50109577178955,28.5s,0.4%
15,15,0.004999848873205255,3.442413080215454,0.135,,,25.872432708740234,25.9s,25.87307095527649,25.9s,28.749895095825195,28.7s,28.749958992004395,28.7s,0.4%
16,16,0.004999826512866694,3.311659429550171,0.139,,,25.950596570968628,26.0s,25.951265335083008,26.0s,28.996731996536255,29.0s,28.996798992156982,29.0s,0.4%
17,17,0.004999802610509542,3.249349130630493,0.164,,,26.027862071990967,26.0s,26.02856421470642,26.0s,29.2544527053833,29.3s,29.25452446937561,29.3s,0.4%
18,18,0.00499977716614854,3.201282217025757,0.16,,,26.105415105819702,26.1s,26.106149196624756,26.1s,29.5091335773468,29.5s,29.509207725524902,29.5s,0.4%
19,19,0.0049997501797993844,3.1232558670043944,0.178,,,26.18118977546692,26.2s,26.181954383850098,26.2s,29.759387254714966,29.8s,29.759464263916016,29.8s,0.5%
20,20,0.004999721651478723,3.0081201076507567,0.183,,,26.258607864379883,26.3s,26.259402990341187,26.3s,30.01094388961792,30.0s,30.01102352142334,30.0s,0.5%
21,21,0.004999691581204152,2.9136791915893556,0.201,,,26.344419240951538,26.3s,26.345257997512817,26.3s,30.27021884918213,30.3s,30.270302295684814,30.3s,0.5%
22,22,0.004999659968994222,2.8003383884429933,0.231,,,26.427098035812378,26.4s,26.4279727935791,26.4s,30.52114748954773,30.5s,30.52123522758484,30.5s,0.5%
23,23,0.004999626814868431,2.7274364738464354,0.234,,,26.50625228881836,26.5s,26.507160663604736,26.5s,30.78798222541809,30.8s,30.788073301315308,30.8s,0.6%
24,24,0.00499959211884723,2.6210927848815917,0.249,,,26.58769702911377,26.6s,26.58864140510559,26.6s,31.038456678390503,31.0s,31.038551330566406,31.0s,0.6%
25,25,0.004999555880952024,2.5407465839385988,0.284,,,26.671191215515137,26.7s,26.67218017578125,26.7s,31.293729305267334,31.3s,31.293827056884766,31.3s,0.6%
26,26,0.004999518101205164,2.3351170711517333,0.351,,,26.75129222869873,26.8s,26.752315521240234,26.8s,31.548123359680176,31.5s,31.548224449157715,31.5s,0.7%
27,27,0.004999478779629954,2.274053773880005,0.354,,,26.832504272460938,26.8s,26.833564281463623,26.8s,31.80032992362976,31.8s,31.800435304641724,31.8s,0.7%
28,28,0.004999437916250651,2.164666690826416,0.365,,,26.912864446640015,26.9s,26.913958072662354,26.9s,32.05426597595215,32.1s,32.05437421798706,32.1s,0.7%
29,29,0.004999395511092462,2.0156855545043944,0.414,,,26.99391746520996,27.0s,26.99504828453064,27.0s,32.30242133140564,32.3s,32.30253291130066,32.3s,0.7%
30,30,0.004999351564181543,1.9015628776550293,0.447,,,27.07581877708435,27.1s,27.076985597610474,27.1s,32.548325300216675,32.5s,32.548439502716064,32.5s,0.8%
31,31,0.004999306075545003,1.889150583267212,0.456,,,27.151750087738037,27.2s,27.152956008911133,27.2s,32.81981420516968,32.8s,32.819931983947754,32.8s,0.8%
32,32,0.0049992590452109026,1.793148868560791,0.466,,,27.22998356819153,27.2s,27.231221437454224,27.2s,33.078224182128906,33.1s,33.07834529876709,33.1s,0.8%
33,33,0.004999210473208252,1.540542942047119,0.537,,,27.312084436416626,27.3s,27.313369750976562,27.3s,33.32538557052612,33.3s,33.32551050186157,33.3s,0.8%
34,34,0.004999160359567012,1.452189793586731,0.569,,,27.389373064041138,27.4s,27.390692949295044,27.4s,33.58296275138855,33.6s,33.583091020584106,33.6s,0.9%
35,35,0.004999108704318096,1.2399687328338622,0.629,,,27.472948789596558,27.5s,27.47430682182312,27.5s,33.829671144485474,33.8s,33.82980227470398,33.8s,0.9%
36,36,0.004999055507493369,1.1215566606521608,0.672,,,27.55319356918335,27.6s,27.554587364196777,27.6s,34.076969623565674,34.1s,34.07710385322571,34.1s,0.9%
37,37,0.004999000769125643,1.0612606296539306,0.674,,,27.649534225463867,27.6s,27.65100622177124,27.7s,34.332789182662964,34.3s,34.33293843269348,34.3s,0.9%
38,38,0.004998944489248685,0.9243648281097412,0.707,,,27.740864038467407,27.7s,27.74239706993103,27.7s,34.600242614746094,34.6s,34.6003954410553,34.6s,0.9%
39,39,0.00499888666789721,0.9225347909927368,0.733,,,27.829410076141357,27.8s,27.830986738204956,27.8s,34.865198612213135,34.9s,34.86535692214966,34.9s,1.0%
40,40,0.004998827305106886,0.8028757271766662,0.783,7.636893060302734,0.0859,29.97891354560852,30.0s,27.912209510803223,27.9s,44.4256329536438,44.4s,35.11296510696411,35.1s,1.0%
41,41,0.00499876640091433,0.763879328250885,0.784,,,30.064269065856934,30.1s,27.99760937690735,28.0s,44.69709300994873,44.7s,35.384430170059204,35.4s,1.0%
42,42,0.004998703955357112,0.6695664820671081,0.783,,,30.141982793807983,30.1s,28.075353384017944,28.1s,44.95008873939514,45.0s,35.637428522109985,35.6s,1.1%
43,43,0.004998639968473752,0.6353507294654847,0.818,,,30.219936847686768,30.2s,28.1533362865448,28.2s,45.19662594795227,45.2s,35.883968353271484,35.9s,1.1%
44,44,0.004998574440303718,0.5806041312217712,0.826,,,30.298789262771606,30.3s,28.232223749160767,28.2s,45.454938888549805,45.5s,36.142284631729126,36.1s,1.1%
45,45,0.004998507370887434,0.546739471912384,0.849,,,30.372865915298462,30.4s,28.306329250335693,28.3s,45.703099727630615,45.7s,36.390448808670044,36.4s,1.1%
46,46,0.004998438760266268,0.46241499137878417,0.863,,,30.450332641601562,30.5s,28.383831024169922,28.4s,45.96457862854004,46.0s,36.651931047439575,36.7s,1.1%
