step,trainable,epoch,train_loss,train_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
1,5124,1,1.3231692007609777,0.3880952380952381,1749098411.911263,2025/06/05 13:40:11,2.1044209003448486,2.1s,0.31868624687194824,0.3187127113342285,0.05373048782348633,,
2,5124,2,1.0813319694428216,0.6511904761904762,1749098413.4212968,2025/06/05 13:40:13,3.614454746246338,3.6s,0.5641722679138184,0.5044000148773193,0.10535240173339844,1.0452360179689195,0.6611111111111111
3,5124,3,0.9120805036453974,0.736904761904762,1749098415.2495787,2025/06/05 13:40:15,5.442736625671387,5.4s,0.7947018146514893,0.7349510192871094,0.16741204261779785,,
4,5124,4,0.8005103815169562,0.7714285714285715,1749098417.2423956,2025/06/05 13:40:17,7.435553550720215,7.4s,1.1386830806732178,1.0047645568847656,0.2372148036956787,0.7599008215798272,0.7916666666666666
5,5124,5,0.7687451090131487,0.7595238095238095,1749098419.3289688,2025/06/05 13:40:19,9.5221266746521,9.5s,1.4006266593933105,1.2667322158813477,0.29071807861328125,,
6,5124,6,0.7374832550684611,0.7761904761904762,1749098421.0462441,2025/06/05 13:40:21,11.239402055740356,11.2s,1.702402114868164,1.4619038105010986,0.3436744213104248,0.685417091846466,0.7916666666666666
7,5124,7,0.700955235390436,0.7761904761904762,1749098422.8629253,2025/06/05 13:40:22,13.05608320236206,13.1s,1.9285082817077637,1.6880381107330322,0.398540735244751,,
8,5124,8,0.6748092265356155,0.7916666666666666,1749098424.7759824,2025/06/05 13:40:24,14.96914029121399,15.0s,2.242219924926758,1.9403765201568604,0.45121121406555176,0.6587981184323629,0.7861111111111111
9,5124,9,0.649359114964803,0.7952380952380952,1749098426.647737,2025/06/05 13:40:26,16.84089493751526,16.8s,2.472781181335449,2.170961618423462,0.5031187534332275,,
10,5124,10,0.6645857538495745,0.7821428571428571,1749098428.6644192,2025/06/05 13:40:28,18.857577085494995,18.9s,2.8239660263061523,2.4342424869537354,0.555844783782959,0.6295025666554769,0.8111111111111111
11,5124,11,0.6522679547468822,0.7845238095238095,1749098430.648139,2025/06/05 13:40:30,20.841296911239624,20.8s,3.0989670753479004,2.7092673778533936,0.6101250648498535,,
12,5124,12,0.6427386022749402,0.7869047619047619,1749098432.2163074,2025/06/05 13:40:32,22.409465312957764,22.4s,3.3556861877441406,2.9055962562561035,0.66568922996521,0.6326368000772264,0.7888888888888889
13,5124,13,0.6101453610828944,0.8011904761904762,1749098434.0830135,2025/06/05 13:40:34,24.276171445846558,24.3s,3.5836150646209717,3.1335487365722656,0.7162966728210449,,
14,5124,14,0.6337832340172359,0.7714285714285715,1749098436.0979047,2025/06/05 13:40:36,26.291062593460083,26.3s,3.951521158218384,3.39955472946167,0.7703506946563721,0.6151427176263597,0.8027777777777778
15,5124,15,0.6094884463718959,0.8047619047619048,1749098438.0756285,2025/06/05 13:40:38,28.268786430358887,28.3s,4.2262187004089355,3.6742780208587646,0.8255493640899658,,
16,5124,16,0.6119988776388623,0.8011904761904762,1749098439.6748054,2025/06/05 13:40:39,29.867963314056396,29.9s,4.483167409896851,3.869478225708008,0.8794145584106445,0.5873077472050985,0.8194444444444444
17,5124,17,0.6130058061508905,0.8083333333333333,1749098441.4361541,2025/06/05 13:40:41,31.62931203842163,31.6s,4.6907618045806885,4.077096939086914,0.9330747127532959,,
18,5124,18,0.6076669077078501,0.8047619047619048,1749098443.3435159,2025/06/05 13:40:43,33.53667378425598,33.5s,5.032990455627441,4.358529806137085,0.9868857860565186,0.5854654113451639,0.8138888888888889
19,5124,19,0.6138343992687407,0.8071428571428572,1749098445.4027958,2025/06/05 13:40:45,35.595953702926636,35.6s,5.295319318771362,4.6208860874176025,1.0388193130493164,,
20,5124,20,0.5900811660857428,0.8023809523809524,1749098447.310274,2025/06/05 13:40:47,37.50343179702759,37.5s,5.62611722946167,4.813052177429199,1.0926933288574219,0.5669637468126085,0.8111111111111111
21,20182612,21,0.6516508454368228,0.7607142857142857,1749098452.4042683,2025/06/05 13:40:52,42.59742617607117,42.6s,6.554889678955078,5.741868495941162,1.1498775482177734,,
22,20182612,22,0.5118931407020205,0.819047619047619,1749098457.289397,2025/06/05 13:40:57,47.48255491256714,47.5s,7.457794427871704,6.536585569381714,1.2087903022766113,0.5363787677552965,0.8027777777777778
23,20182612,23,0.4092080945060367,0.8726190476190476,1749098461.8450797,2025/06/05 13:41:01,52.03823757171631,52.0s,8.24785566329956,7.326689958572388,1.2714993953704834,,
24,20182612,24,0.34611583820411135,0.8702380952380953,1749098466.7372081,2025/06/05 13:41:06,56.93036603927612,56.9s,9.055359601974487,8.072980642318726,1.3266916275024414,0.41791531840960183,0.875
25,20182612,25,0.2950355385031019,0.9071428571428571,1749098471.7544837,2025/06/05 13:41:11,61.94764161109924,1.0m,9.806641817092896,8.824310064315796,1.3885900974273682,,
26,20182612,26,0.25660475059634164,0.9130952380952381,1749098476.7306204,2025/06/05 13:41:16,66.92377829551697,1.1m,10.687601089477539,9.633846521377563,1.450272798538208,0.34322412742508784,0.8888888888888888
27,20182612,27,0.2845513616289411,0.9071428571428571,1749098481.6797,2025/06/05 13:41:21,71.87285780906677,1.2m,11.612511157989502,10.558806657791138,1.5125820636749268,,
28,20182612,28,0.24504090121814182,0.9107142857142857,1749098486.2337463,2025/06/05 13:41:26,76.42690420150757,1.3m,12.427952766418457,11.311572313308716,1.5706892013549805,0.3050151404407289,0.8888888888888888
29,20182612,29,0.20633678748494103,0.9297619047619048,1749098490.8732538,2025/06/05 13:41:30,81.06641173362732,1.4m,13.244950294494629,12.12862253189087,1.6327602863311768,,
30,20182612,30,0.17291301715941657,0.9476190476190476,1749098496.332994,2025/06/05 13:41:36,86.52615189552307,1.4m,14.306051969528198,13.106016874313354,1.695643424987793,0.3148714111910926,0.8861111111111111
31,20182612,31,0.15427307997431075,0.9535714285714286,1749098501.3132899,2025/06/05 13:41:41,91.50644779205322,1.5m,15.104915142059326,13.90493106842041,1.760291576385498,,
32,20182612,32,0.16057144328951836,0.9392857142857143,1749098506.5984097,2025/06/05 13:41:46,96.79156756401062,1.6m,16.220826387405396,14.947766542434692,1.819274663925171,0.3504896501700083,0.8833333333333333
33,20182612,33,0.1452552250453404,0.9452380952380952,1749098511.5051036,2025/06/05 13:41:51,101.69826149940491,1.7m,17.039858102798462,15.76684284210205,1.876854419708252,,
34,20182612,34,0.18528852150553748,0.9380952380952381,1749098515.847464,2025/06/05 13:41:55,106.0406219959259,1.8m,17.877436637878418,16.54332733154297,1.934014081954956,0.30693770117229885,0.9
35,20182612,35,0.14632840944187983,0.9464285714285714,1749098520.5339344,2025/06/05 13:42:00,110.72709226608276,1.8m,18.76109790802002,17.42703604698181,1.989250898361206,,
36,20182612,36,0.13688054194762594,0.9452380952380952,1749098525.5491252,2025/06/05 13:42:05,115.74228310585022,1.9m,19.6965754032135,18.299407958984375,2.050668954849243,0.3175767289267646,0.8972222222222223
37,20182612,37,0.10635485521384648,0.9654761904761905,1749098531.0002975,2025/06/05 13:42:11,121.19345545768738,2.0m,20.579060554504395,19.181976318359375,2.117356061935425,,
38,20182612,38,0.11655797078495934,0.9595238095238096,1749098535.6683586,2025/06/05 13:42:15,125.86151647567749,2.1m,21.43964695930481,19.939197540283203,2.174638509750366,0.29718436698118844,0.9027777777777778
39,20182612,39,0.13081724899155753,0.9571428571428572,1749098540.9184072,2025/06/05 13:42:20,131.11156511306763,2.2m,22.398936986923218,20.898536205291748,2.233630418777466,,
40,20182612,40,0.14704248905181885,0.9416666666666667,1749098545.8093357,2025/06/05 13:42:25,136.00249361991882,2.3m,23.23854660987854,21.638299226760864,2.290713310241699,0.3538727402687073,0.8833333333333333
41,20182612,41,0.13567166410031772,0.9523809523809523,1749098550.6867573,2025/06/05 13:42:30,140.87991523742676,2.3m,23.968718767166138,22.368517875671387,2.3610079288482666,,
42,20182612,42,0.11233699163865475,0.9547619047619048,1749098555.5287592,2025/06/05 13:42:35,145.72191715240479,2.4m,24.912415027618408,23.230026721954346,2.419032096862793,0.33365526729159883,0.8972222222222223
43,20182612,43,0.10021258748712994,0.9642857142857143,1749098560.082313,2025/06/05 13:42:40,150.27547097206116,2.5m,25.588663816452026,23.906330347061157,2.4764657020568848,,
44,20182612,44,0.08737249145328643,0.9726190476190476,1749098565.1034594,2025/06/05 13:42:45,155.296617269516,2.6m,26.63421654701233,24.88916325569153,2.5330677032470703,0.31273433400524986,0.9055555555555556
45,20182612,45,0.06468309987159003,0.9761904761904762,1749098570.3422866,2025/06/05 13:42:50,160.53544449806213,2.7m,27.560447931289673,25.815439462661743,2.5890064239501953,,
46,20182612,46,0.08171573196138654,0.975,1749098575.086139,2025/06/05 13:42:55,165.279296875,2.8m,28.361937284469604,26.51082730293274,2.648510217666626,0.3650885648197598,0.9027777777777778
47,20182612,47,0.12990591270583016,0.9511904761904761,1749098580.0313888,2025/06/05 13:43:00,170.2245466709137,2.8m,29.19545888900757,27.34439969062805,2.7058465480804443,,
48,20182612,48,0.06203560559522538,0.9797619047619047,1749098584.5309496,2025/06/05 13:43:04,174.724107503891,2.9m,29.976298809051514,28.062632083892822,2.7654623985290527,0.3048070874479082,0.9111111111111111
49,20182612,49,0.09421570128982976,0.9702380952380952,1749098589.1009717,2025/06/05 13:43:09,179.29412961006165,3.0m,30.76907205581665,28.855448246002197,2.822240114212036,,
50,20182612,50,0.05676255070027851,0.9809523809523809,1749098594.2734087,2025/06/05 13:43:14,184.4665665626526,3.1m,31.69557785987854,29.718754291534424,2.8796815872192383,0.36832572354210746,0.9
51,20182612,51,0.08196368756748382,0.9714285714285714,1749098599.4512353,2025/06/05 13:43:19,189.6443932056427,3.2m,32.59387564659119,30.617098331451416,2.935899496078491,,
52,20182612,52,0.0667317826212162,0.9797619047619047,1749098604.3044152,2025/06/05 13:43:24,194.49757313728333,3.2m,33.503676891326904,31.412922859191895,2.9940152168273926,0.38839416901270546,0.9055555555555556
53,20182612,53,0.0684503870350974,0.9785714285714285,1749098609.3274977,2025/06/05 13:43:29,199.52065563201904,3.3m,34.33595252037048,32.24524521827698,3.0535449981689453,,
54,20182612,54,0.11505133197421119,0.9630952380952381,1749098614.0077772,2025/06/05 13:43:34,204.20093512535095,3.4m,35.22099041938782,33.00620102882385,3.11065411567688,0.38166116012467277,0.8861111111111111
55,20182612,55,0.12061396695318677,0.9630952380952381,1749098618.6209183,2025/06/05 13:43:38,208.81407618522644,3.5m,35.88975644111633,33.67501902580261,3.1693477630615234,,
56,20182612,56,0.08622305223806984,0.9666666666666667,1749098623.5732675,2025/06/05 13:43:43,213.76642537117004,3.6m,36.75148844718933,34.47533655166626,3.293935775756836,0.3644152780373891,0.9111111111111111
57,20182612,57,0.065919609722637,0.9821428571428571,1749098628.4494126,2025/06/05 13:43:48,218.64257049560547,3.6m,37.544631481170654,35.26853632926941,3.3564343452453613,,
58,20182612,58,0.06731099743129952,0.9761904761904762,1749098633.313977,2025/06/05 13:43:53,223.5071349143982,3.7m,38.428731203079224,36.042760133743286,3.4142003059387207,0.4124407649040222,0.9027777777777778
59,20182612,59,0.06586526752937408,0.9773809523809524,1749098638.2274747,2025/06/05 13:43:58,228.4206326007843,3.8m,39.30949139595032,36.92356634140015,3.4745900630950928,,
60,20182612,60,0.045572800579525174,0.9833333333333333,1749098643.0169332,2025/06/05 13:44:03,233.2100911140442,3.9m,40.13465619087219,37.64386963844299,3.5319907665252686,0.4067032972971598,0.9027777777777778
61,20182612,61,0.038521962648346314,0.9821428571428571,1749098647.8961904,2025/06/05 13:44:07,238.08934831619263,4.0m,41.032516956329346,38.54185676574707,3.58949875831604,,
62,20182612,62,0.06503035262936638,0.9809523809523809,1749098652.5600407,2025/06/05 13:44:12,242.75319862365723,4.0m,41.92368173599243,39.37235498428345,3.649026393890381,0.46920343968603345,0.9027777777777778
63,20182612,63,0.054810688059244835,0.9857142857142858,1749098657.730612,2025/06/05 13:44:17,247.9237699508667,4.1m,42.88276934623718,40.331486225128174,3.707958221435547,,
64,20182612,64,0.0596064323470706,0.9785714285714285,1749098662.3459616,2025/06/05 13:44:22,252.5391194820404,4.2m,43.797733783721924,41.13307595252991,3.766495943069458,0.4361961351500617,0.9111111111111111
65,20182612,65,0.08447688051632472,0.9738095238095238,1749098667.5360096,2025/06/05 13:44:27,257.72916746139526,4.3m,44.691871643066406,42.027262926101685,3.8256776332855225,,
