step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
1,1,4.721141090393067,0.003,mean: 4.721141090393067,mean: 0.003,1748945928.3706572,2025/06/03 19:18:48,0.9335885047912598,933.6ms,0.07368969917297363,0.0737149715423584,0.05650901794433594,,
2,2,4.688732276916504,0.008,mean: 4.688732276916504,mean: 0.008,1748945929.180858,2025/06/03 19:18:49,1.7437891960144043,1.7s,0.14498162269592285,0.14503836631774902,0.11544466018676758,,
3,3,4.66604500579834,0.006,mean: 4.66604500579834,mean: 0.006,1748945929.9798534,2025/06/03 19:18:49,2.5427846908569336,2.5s,0.21891283988952637,0.21899843215942383,0.1728193759918213,,
4,4,4.627020435333252,0.011,mean: 4.627020435333252,mean: 0.011,1748945930.7726188,2025/06/03 19:18:50,3.33555006980896,3.3s,0.29509544372558594,0.2952089309692383,0.22818422317504883,,
5,5,4.594845691680908,0.014,mean: 4.594845691680908,mean: 0.014,1748945931.5392644,2025/06/03 19:18:51,4.102195739746094,4.1s,0.3702888488769531,0.37043094635009766,0.2845799922943115,,
6,6,4.58120034790039,0.011,mean: 4.58120034790039,mean: 0.011,1748945932.3076296,2025/06/03 19:18:52,4.870560884475708,4.9s,0.4387390613555908,0.4389011859893799,0.34388113021850586,,
7,7,4.554836284637451,0.016,mean: 4.554836284637451,mean: 0.016,1748945933.069952,2025/06/03 19:18:53,5.632883310317993,5.6s,0.5130190849304199,0.5132005214691162,0.3979806900024414,,
8,8,4.5365921478271485,0.022,mean: 4.5365921478271485,mean: 0.022,1748945933.8307984,2025/06/03 19:18:53,6.3937296867370605,6.4s,0.5846080780029297,0.5848102569580078,0.45203709602355957,,
9,9,4.515634750366211,0.027,mean: 4.515634750366211,mean: 0.027,1748945934.6151357,2025/06/03 19:18:54,7.178066968917847,7.2s,0.6582999229431152,0.6585228443145752,0.5055625438690186,,
10,10,4.507984252929687,0.028,mean: 4.507984252929687,mean: 0.028,1748945935.3745215,2025/06/03 19:18:55,7.937452793121338,7.9s,0.7303440570831299,0.7305879592895508,0.5602655410766602,,
11,11,4.490915782928467,0.026,mean: 4.490915782928467,mean: 0.026,1748945936.1491768,2025/06/03 19:18:56,8.712108135223389,8.7s,0.8018231391906738,0.8020884990692139,0.6183891296386719,,
12,12,4.4815828971862794,0.027,mean: 4.4815828971862794,mean: 0.027,1748945936.9203231,2025/06/03 19:18:56,9.483254432678223,9.5s,0.8728070259094238,0.8730919361114502,0.673236608505249,,
13,13,4.474921569824219,0.031,mean: 4.474921569824219,mean: 0.031,1748945937.6941721,2025/06/03 19:18:57,10.257103443145752,10.3s,0.9425256252288818,0.9428322315216064,0.7292661666870117,,
14,14,4.455257953643799,0.032,mean: 4.455257953643799,mean: 0.032,1748945938.4763935,2025/06/03 19:18:58,11.039324760437012,11.0s,1.01377272605896,1.01409912109375,0.7877094745635986,,
15,15,4.443034610748291,0.041,mean: 4.443034610748291,mean: 0.041,1748945939.2480152,2025/06/03 19:18:59,11.810946464538574,11.8s,1.0844829082489014,1.0848369598388672,0.8438050746917725,,
16,16,4.4366328926086425,0.036,mean: 4.4366328926086425,mean: 0.036,1748945939.9953086,2025/06/03 19:18:59,12.558239936828613,12.6s,1.151972770690918,1.1523478031158447,0.8979802131652832,,
17,17,4.419913093566895,0.04,mean: 4.419913093566895,mean: 0.04,1748945940.746317,2025/06/03 19:19:00,13.309248208999634,13.3s,1.2190096378326416,1.2194039821624756,0.9532852172851562,,
18,18,4.412407115936279,0.039,mean: 4.412407115936279,mean: 0.039,1748945941.492332,2025/06/03 19:19:01,14.05526328086853,14.1s,1.2870519161224365,1.2874681949615479,1.008570671081543,,
19,19,4.394054122924805,0.054,mean: 4.394054122924805,mean: 0.054,1748945942.2363305,2025/06/03 19:19:02,14.799261808395386,14.8s,1.3537647724151611,1.3542006015777588,1.0632202625274658,,
20,20,4.383764953613281,0.044,mean: 4.383764953613281,mean: 0.044,1748945945.1268332,2025/06/03 19:19:05,17.689764499664307,17.7s,1.5764260292053223,1.4216344356536865,1.117527723312378,4.449325858306885,0.0383
21,21,4.3823596992492675,0.048,mean: 4.3823596992492675,mean: 0.048,1748945946.2417905,2025/06/03 19:19:06,18.80472183227539,18.8s,1.6475446224212646,1.4927809238433838,1.1778428554534912,,
22,22,4.357784175872803,0.047,mean: 4.357784175872803,mean: 0.047,1748945947.0220332,2025/06/03 19:19:07,19.584964513778687,19.6s,1.7140088081359863,1.559264898300171,1.2415170669555664,,
23,23,4.345228912353516,0.052,mean: 4.345228912353516,mean: 0.052,1748945947.783226,2025/06/03 19:19:07,20.34615731239319,20.3s,1.781038522720337,1.6263148784637451,1.2960107326507568,,
24,24,4.334605060577393,0.051,mean: 4.334605060577393,mean: 0.051,1748945948.5286853,2025/06/03 19:19:08,21.0916166305542,21.1s,1.8477137088775635,1.6930103302001953,1.349358320236206,,
