step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
1,1,0.005,3.387903309173584,0.20418,,,85.74683141708374,1.4m,85.74927282333374,1.4m,86.1068480014801,1.4m,86.10685324668884,1.4m,0.5%
2,2,0.004999691581204151,2.7589109971618653,0.32566,3.024644973754883,0.2608,165.70974731445312,2.8m,157.41062545776367,2.6m,172.47161054611206,2.9m,158.09414505958557,2.6m,1.0%
3,3,0.004998766400914329,2.6443682011413574,0.35602,,,237.40137362480164,4.0m,229.10462045669556,3.8m,244.55447101593018,4.1m,230.1770098209381,3.8m,1.5%
4,4,0.004997224687404925,2.626922449951172,0.3619,3.21340178565979,0.2282,312.7287640571594,5.2m,301.00949454307556,5.0m,320.37154603004456,5.3m,302.4328646659851,5.0m,2.0%
5,5,0.004995066821070679,2.617983527832031,0.36492,,,384.6424615383148,6.4m,372.92531967163086,6.2m,392.6161525249481,6.5m,374.6774752140045,6.2m,2.5%
6,6,0.004992293334332819,2.6036599555206297,0.3697,3.1292107376098635,0.2314,459.97496223449707,7.7m,444.83874011039734,7.4m,468.3896691799164,7.8m,446.9291512966156,7.4m,3.0%
7,7,0.004988904911507699,2.6085583316040037,0.36862,,,531.8503880500793,8.9m,516.7162613868713,8.6m,540.5836679935455,9.0m,519.1231553554535,8.7m,3.5%
8,8,0.0049849023886379485,2.619197275848389,0.3691,3.0161166404724122,0.2613,607.0627808570862,10.1m,588.5296547412872,9.8m,616.2334749698639,10.3m,591.3069913387299,9.9m,4.0%
9,9,0.004980286753286193,2.6261059928894044,0.36704,,,678.8370616436005,11.3m,660.3062541484833,11.0m,688.3636653423309,11.5m,663.43718791008,11.1m,4.5%
10,10,0.004975059144291392,2.6427130670928953,0.36482,3.360438904571533,0.1807,753.9612092971802,12.6m,732.0275597572327,12.2m,763.9276585578918,12.7m,735.5012695789337,12.3m,5.0%
11,11,0.004969220851487842,2.6407076452636717,0.3652,,,825.5801000595093,13.8m,803.6486010551453,13.4m,835.8587038516998,13.9m,807.4323191642761,13.5m,5.5%
12,12,0.004962773315386932,2.650431717681885,0.36342,3.219609842681885,0.2086,900.5657410621643,15.0m,875.2401969432831,14.6m,911.2897400856018,15.2m,879.3732705116272,14.7m,6.0%
13,13,0.004955718126821719,2.6537849934387205,0.36402,,,972.1968414783478,16.2m,946.8737192153931,15.8m,983.2753405570984,16.4m,951.3588750362396,15.9m,6.5%
14,14,0.004948057026554412,2.6545667915344238,0.3647,3.4012532279968264,0.171,1047.1249158382416,17.5m,1018.3994569778442,17.0m,1058.6313350200653,17.6m,1023.2392926216125,17.1m,7.0%
15,15,0.0049397919048468665,2.662442894821167,0.36466,,,1118.6100676059723,18.6m,1089.8866817951202,18.2m,1130.4253644943237,18.8m,1095.033326625824,18.3m,7.5%
16,16,0.004930924800994189,2.661626198272705,0.36464,3.3341175773620604,0.1988,1193.4972922801971,19.9m,1161.3791596889496,19.4m,1205.7210273742676,20.1m,1166.860359430313,19.4m,8.0%
17,17,0.004921457902821575,2.6808871342468263,0.3612,,,1264.9883289337158,21.1m,1232.8724234104156,20.5m,1277.559156179428,21.3m,1238.698492527008,20.6m,8.5%
18,18,0.0049113935461444925,2.681352016067505,0.36112,3.343922581100464,0.1933,1339.8523511886597,22.3m,1304.3387923240662,21.7m,1352.8833575248718,22.5m,1310.5148961544037,21.8m,9.0%
19,19,0.004900734214192355,2.6780952623748777,0.36402,,,1411.3137452602386,23.5m,1375.8024635314941,22.9m,1424.7177588939667,23.7m,1382.3493020534515,23.0m,9.5%
20,20,0.0048894825369958225,2.6806691566467284,0.36028,3.7578957901000978,0.1344,1486.1431980133057,24.8m,1447.2426676750183,24.1m,1499.970142364502,25.0m,1454.1163160800934,24.2m,10.0%
21,21,0.004877641290737881,2.6786685591125488,0.36186,,,1557.5734248161316,26.0m,1518.675056219101,25.3m,1571.742169380188,26.2m,1525.8883469104767,25.4m,10.5%
22,22,0.00486521339706886,2.692821895904541,0.36116,3.3462695579528807,0.196,1632.3639931678772,27.2m,1590.0695436000824,26.5m,1646.9152173995972,27.4m,1597.595492362976,26.6m,11.0%
23,23,0.00485220192238556,2.691525619735718,0.36168,,,1703.7864084243774,28.4m,1661.4941205978394,27.7m,1718.6699039936066,28.6m,1669.3501834869385,27.8m,11.5%
24,24,0.004838610077074665,2.6969581464385985,0.3592,3.403715641784668,0.1844,1778.568650007248,29.6m,1732.8916585445404,28.9m,1793.8914904594421,29.9m,1741.0909461975098,29.0m,12.0%
25,25,0.004824441214720625,2.7024720054626465,0.3588,,,1849.9845945835114,30.8m,1804.309626340866,30.1m,1865.660663843155,31.1m,1812.8601236343384,30.2m,12.5%
26,26,0.004809698831278213,2.713345159301758,0.35868,3.523894372177124,0.1741,1924.8447177410126,32.1m,1875.7792811393738,31.3m,1940.9479858875275,32.3m,1884.6939532756805,31.4m,13.0%
27,27,0.004794386564209949,2.70578106590271,0.36138,,,1996.2870416641235,33.3m,1947.2239935398102,32.5m,2012.7552616596222,33.5m,1956.5012335777283,32.6m,13.5%
28,28,0.0047785081915886094,2.703516867675781,0.35968,3.459441333770752,0.164,2071.1754314899445,34.5m,2018.7189311981201,33.6m,2088.1213619709015,34.8m,2028.3699226379395,33.8m,14.0%
29,29,0.004762067631165046,2.7328236215209962,0.35384,,,2142.6071593761444,35.7m,2090.15274310112,34.8m,2159.9087357521057,36.0m,2100.1573016643524,35.0m,14.5%
30,30,0.004745068939401536,2.7252285013580324,0.35378,3.3039991897583008,0.2065,2217.361199617386,37.0m,2161.518964290619,36.0m,2235.0803134441376,37.3m,2171.8429062366486,36.2m,15.0%
31,31,0.0047275163104709165,2.727041972579956,0.3546,,,2288.6939957141876,38.1m,2232.8537850379944,37.2m,2306.7758615016937,38.4m,2243.5384619235992,37.4m,15.5%
32,32,0.004709414075221731,2.7376143311309815,0.35292,3.657941722869873,0.1896,2363.4885246753693,39.4m,2304.249233484268,38.4m,2382.030532836914,39.7m,2315.3136808872223,38.6m,16.0%
33,33,0.004690766700109656,2.741541305847168,0.3546,,,2434.8545351028442,40.6m,2375.6174170970917,39.6m,2453.763543844223,40.9m,2387.0466978549957,39.8m,16.5%
