model_arc,epochs,ensemble_type,params,optimizer,grad,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee_bn resnet18,100,ME,2855808,SGD,2855808,100,1.6472126104354858,0.4316,1.7135050745010376,0.3997,1745686090.5367908,2025/04/27 01:48:10,1256.4669334888458,20.9m,0.00012653750309254974
