step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
1,1,0.0025,4.284423952484131,0.0441,,,83.15168070793152,1.4m,83.15231609344482,1.4m,83.28471183776855,1.4m,83.28471875190735,1.4m,0.5%
2,2,0.0024998457906020757,4.050448538589477,0.0803,3.970850924682617,0.0902,122.59135031700134,2.0m,108.3493058681488,1.8m,128.68939566612244,2.1m,108.59627866744995,1.8m,1.0%
3,3,0.0024993832004571643,3.905394216156006,0.101,,,147.47414088249207,2.5m,133.23278260231018,2.2m,153.7429165840149,2.6m,133.64980387687683,2.2m,1.5%
4,4,0.0024986123437024626,3.797724006652832,0.1154,3.7889619976043702,0.1191,178.47543358802795,3.0m,158.31165289878845,2.6m,185.04766154289246,3.1m,158.86916208267212,2.6m,2.0%
5,5,0.0024975334105353394,3.707233681488037,0.1305,,,203.5000159740448,3.4m,183.33683323860168,3.1m,210.21181631088257,3.5m,184.03332209587097,3.1m,2.5%
6,6,0.0024961466671664097,3.634803045272827,0.1399,3.6626878829956055,0.1404,234.36650586128235,3.9m,208.33268332481384,3.5m,241.29253888130188,4.0m,209.16824579238892,3.5m,3.0%
7,7,0.0024944524557538495,3.5562868591308594,0.1555,,,259.332590341568,4.3m,233.2993302345276,3.9m,266.407452583313,4.4m,234.28316688537598,3.9m,3.5%
8,8,0.0024924511943189742,3.4996630718231203,0.1649,3.5410690303802492,0.1645,290.14839005470276,4.8m,258.25718927383423,4.3m,297.44810247421265,5.0m,259.3716070652008,4.3m,4.0%
9,9,0.0024901433766430967,3.4243341049194336,0.1772,,,315.1066346168518,5.3m,283.2160978317261,4.7m,322.5601441860199,5.4m,284.4836540222168,4.7m,4.5%
10,10,0.002487529572145696,3.380293753051758,0.1875,3.4694632961273193,0.1725,345.8767147064209,5.8m,308.1471745967865,5.1m,353.56904339790344,5.9m,309.56687927246094,5.2m,5.0%
11,11,0.002484610425743921,3.3344674808502197,0.1988,,,370.7823705673218,6.2m,333.053448677063,5.6m,378.6122479438782,6.3m,334.6100883483887,5.6m,5.5%
12,12,0.002481386657693466,3.3036686489105223,0.2005,3.4322728637695312,0.1846,401.48522448539734,6.7m,357.9378442764282,6.0m,409.5018985271454,6.8m,359.6201090812683,6.0m,6.0%
13,13,0.0024778590634108597,3.242678229522705,0.2168,,,426.3268060684204,7.1m,382.7801868915558,6.4m,434.4782221317291,7.2m,384.59643936157227,6.4m,6.5%
14,14,0.002474028513277206,3.211235344696045,0.219,3.3817063777923586,0.1926,456.90070843696594,7.6m,407.5511190891266,6.8m,465.2875657081604,7.8m,409.51691579818726,6.8m,7.0%
15,15,0.0024698959524234333,3.16656268157959,0.2234,,,481.67082500457764,8.0m,432.3219130039215,7.2m,490.1974129676819,8.2m,434.4267692565918,7.2m,7.5%
16,16,0.0024654624004970946,3.1214862701416015,0.2368,3.3199942344665527,0.2056,512.1785023212433,8.5m,457.03182101249695,7.6m,520.9310441017151,8.7m,459.27429461479187,7.7m,8.0%
17,17,0.0024607289514107875,3.0763319244384766,0.2403,,,536.9224317073822,8.9m,481.77642464637756,8.0m,545.7928695678711,9.1m,484.1361253261566,8.1m,8.5%
18,18,0.0024556967730722462,3.0124892692565917,0.2549,3.200294583892822,0.2311,567.4640855789185,9.5m,506.5259065628052,8.4m,576.56813621521,9.6m,509.0488975048065,8.5m,9.0%
19,19,0.0024503671070961776,2.9605475830078123,0.2646,,,592.1973919868469,9.9m,531.2598955631256,8.9m,601.4645688533783,10.0m,533.9453375339508,8.9m,9.5%
20,20,0.0024447412684979112,2.9116105754852293,0.2795,3.1368131099700927,0.2344,622.7229804992676,10.4m,555.9798498153687,9.3m,632.2068140506744,10.5m,558.7933719158173,9.3m,10.0%
21,21,0.0024388206453689405,2.8623447952270507,0.2876,,,647.4965662956238,10.8m,580.7541825771332,9.7m,657.112154006958,11.0m,583.6987159252167,9.7m,10.5%
22,22,0.00243260669853443,2.8257744422912596,0.2928,3.130370969390869,0.2388,678.115709066391,11.3m,605.5682351589203,10.1m,687.9564025402069,11.5m,608.6454172134399,10.1m,11.0%
23,23,0.00242610096119278,2.7861381023406984,0.3024,,,702.9264538288116,11.7m,630.3797068595886,10.5m,712.9177939891815,11.9m,633.606814622879,10.6m,11.5%
24,24,0.0024193050385373327,2.7296140312194823,0.3151,3.016733727645874,0.2621,733.5245559215546,12.2m,655.1743865013123,10.9m,743.7405858039856,12.4m,658.5442883968353,11.0m,12.0%
25,25,0.0024122206073603123,2.700413564300537,0.3132,,,758.314385175705,12.6m,679.9648604393005,11.3m,768.6606159210205,12.8m,683.4643232822418,11.4m,12.5%
26,26,0.0024048494156391066,2.663223012161255,0.3277,2.9740962425231934,0.2698,788.901065826416,13.1m,704.747311592102,11.7m,799.4844040870667,13.3m,708.398636341095,11.8m,13.0%
