step,epoch,lr,train_loss,train_acc,timestamp,timestamp_fmt,duration,duration_fmt,val_loss,val_acc
1,1,0.005,1.640558125813802,0.343,1744782825.5069852,2025/04/16 14:53:45,3.3064401149749756,3.3s,,
2,2,0.0049999721861892854,1.4694630425771078,0.3923333333333333,1744782828.5036032,2025/04/16 14:53:48,6.30305814743042,6.3s,,
3,3,0.004999888745376028,1.390216328938802,0.456,1744782831.3209925,2025/04/16 14:53:51,9.120447397232056,9.1s,,
4,4,0.004999749679416873,1.3245495405197143,0.4756666666666667,1744782834.0475903,2025/04/16 14:53:54,11.847045183181763,11.8s,,
5,5,0.004999554991406184,1.2746552556355795,0.499,1744782836.7770631,2025/04/16 14:53:56,14.576518058776855,14.6s,,
6,6,0.004999304685675973,1.23763956006368,0.5176666666666667,1744782839.503344,2025/04/16 14:53:59,17.302798986434937,17.3s,,
7,7,0.004998998767795805,1.2203890762329102,0.529,1744782843.8693185,2025/04/16 14:54:03,21.668773412704468,21.7s,1.488771690232413,0.4592857142857143
8,8,0.004998637244572675,1.2013203738530478,0.54,1744782849.690124,2025/04/16 14:54:09,27.48957896232605,27.5s,,
9,9,0.0049982201240508515,1.1976595290501912,0.5426666666666666,1744782852.4157999,2025/04/16 14:54:12,30.21525478363037,30.2s,,
10,10,0.004997747415511705,1.1785895226796468,0.5453333333333333,1744782855.13896,2025/04/16 14:54:15,32.93841481208801,32.9s,,
11,11,0.004997219129473496,1.1167431809107462,0.5766666666666667,1744782857.8650837,2025/04/16 14:54:17,35.664538621902466,35.7s,,
12,12,0.004996635277691142,1.1001521196365356,0.589,1744782860.5866253,2025/04/16 14:54:20,38.386080265045166,38.4s,,
13,13,0.004995995873155959,1.0629050188064575,0.5976666666666667,1744782863.3182137,2025/04/16 14:54:23,41.11766862869263,41.1s,,
14,14,0.0049953009300953664,1.0559775155385336,0.6083333333333333,1744782867.6682026,2025/04/16 14:54:27,45.46765756607056,45.5s,1.142921850476946,0.5791428571428572
15,15,0.004994550463972578,1.022153908252716,0.6166666666666667,1744782873.4976938,2025/04/16 14:54:33,51.29714870452881,51.3s,,
16,16,0.004993744491486251,1.006988235314687,0.6246666666666667,1744782876.2236838,2025/04/16 14:54:36,54.023138761520386,54.0s,,
17,17,0.004992883030570117,0.9818828525543213,0.6393333333333333,1744782878.9626515,2025/04/16 14:54:38,56.76210641860962,56.8s,,
18,18,0.004991966100392586,0.964009200890859,0.6263333333333333,1744782881.6983397,2025/04/16 14:54:41,59.49779462814331,59.5s,,
19,19,0.004990993721356317,0.924253309726715,0.6496666666666666,1744782884.43327,2025/04/16 14:54:44,62.23272490501404,1.0m,,
20,20,0.004989965915097761,0.9217188329696655,0.6593333333333333,1744782888.800852,2025/04/16 14:54:48,66.60030698776245,1.1m,1.34128997026171,0.575
21,21,0.004988882704486687,0.9219745648701986,0.6486666666666666,1744782894.675975,2025/04/16 14:54:54,72.47543001174927,1.2m,,
22,22,0.004987744113625665,0.9041577428181966,0.665,1744782897.412557,2025/04/16 14:54:57,75.21201181411743,1.3m,,
23,23,0.0049865501678495365,0.896946800549825,0.6566666666666666,1744782900.1492972,2025/04/16 14:55:00,77.9487521648407,1.3m,,
24,24,0.004985300893724847,0.882945200920105,0.6686666666666666,1744782902.8839989,2025/04/16 14:55:02,80.68345379829407,1.3m,,
25,25,0.004983996319049257,0.866589924176534,0.679,1744782905.6104906,2025/04/16 14:55:05,83.40994548797607,1.4m,,
26,26,0.0049826364728509185,0.8489992121060689,0.6823333333333333,1744782908.3703291,2025/04/16 14:55:08,86.16978406906128,1.4m,,
27,27,0.004981221385387836,0.8326954889297485,0.6926666666666667,1744782912.7480948,2025/04/16 14:55:12,90.54754972457886,1.5m,1.2195740393229892,0.5812857142857143
28,28,0.004979751088147191,0.8177827558517456,0.6966666666666667,1744782918.5172482,2025/04/16 14:55:18,96.31670308113098,1.6m,,
29,29,0.004978225613844637,0.8146383934020996,0.694,1744782921.2572227,2025/04/16 14:55:21,99.05667757987976,1.7m,,
30,30,0.004976644996423577,0.7972733324368795,0.7013333333333334,1744782923.9908555,2025/04/16 14:55:23,101.79031038284302,1.7m,,
31,31,0.004975009271054407,0.7798061191240947,0.708,1744782926.7381537,2025/04/16 14:55:26,104.53760862350464,1.7m,,
32,32,0.004973318474133731,0.7523993603388468,0.7263333333333334,1744782929.4881842,2025/04/16 14:55:29,107.28763914108276,1.8m,,
33,33,0.0049715726432835545,0.7381753414471944,0.723,1744782932.259737,2025/04/16 14:55:32,110.05919194221497,1.8m,,
34,34,0.004969771817350443,0.7670757320721944,0.713,1744782936.676365,2025/04/16 14:55:36,114.4758198261261,1.9m,1.1328799240248544,0.6121428571428571
35,35,0.0049679160364046624,0.7477880272865295,0.7243333333333334,1744782942.6570294,2025/04/16 14:55:42,120.45648431777954,2.0m,,
36,36,0.004966005341739284,0.7141944966316223,0.742,1744782945.3978112,2025/04/16 14:55:45,123.19726610183716,2.1m,,
37,37,0.00496403977586927,0.7226764690081279,0.737,1744782948.1663167,2025/04/16 14:55:48,125.96577167510986,2.1m,,
38,38,0.004962019382530519,0.6774410702387492,0.76,1744782950.9380035,2025/04/16 14:55:50,128.73745846748352,2.1m,,
39,39,0.004959944206678902,0.6771668736139933,0.7486666666666667,1744782953.7260005,2025/04/16 14:55:53,131.52545547485352,2.2m,,
40,40,0.004957814294489259,0.6903199828465779,0.7526666666666667,1744782958.1052582,2025/04/16 14:55:58,135.9047131538391,2.3m,1.1069146488053458,0.6291428571428571
41,41,0.004955629693354368,0.664461809317271,0.7493333333333333,1744782963.890767,2025/04/16 14:56:03,141.6902220249176,2.4m,,
42,42,0.004953390451883897,0.6331707030932109,0.767,1744782966.6326656,2025/04/16 14:56:06,144.43212056159973,2.4m,,
43,43,0.004951096619903315,0.6197807932694753,0.7683333333333333,1744782969.385811,2025/04/16 14:56:09,147.18526601791382,2.5m,,
44,44,0.004948748248452789,0.6043171858787537,0.7693333333333333,1744782972.1449795,2025/04/16 14:56:12,149.94443440437317,2.5m,,
45,45,0.004946345389786047,0.5902611020406088,0.785,1744782974.9234054,2025/04/16 14:56:14,152.7228603363037,2.5m,,
46,46,0.004943888097369214,0.6248393160502116,0.7676666666666667,1744782977.6509993,2025/04/16 14:56:17,155.4504542350769,2.6m,,
47,47,0.004941376425879621,0.5980325837135315,0.7793333333333333,1744782982.0076213,2025/04/16 14:56:22,159.80707621574402,2.7m,1.182192590577262,0.6262857142857143
48,48,0.004938810431204595,0.5799882990519206,0.7823333333333333,1744782987.8354883,2025/04/16 14:56:27,165.63494324684143,2.8m,,
49,49,0.004936190170440206,0.5803367587725321,0.7886666666666666,1744782990.5473351,2025/04/16 14:56:30,168.34679007530212,2.8m,,
50,50,0.004933515701890005,0.5530919756889343,0.7963333333333333,1744782993.2726755,2025/04/16 14:56:33,171.07213044166565,2.9m,,
51,51,0.004930787085063721,0.5322265257835388,0.7963333333333333,1744782995.9913666,2025/04/16 14:56:35,173.7908215522766,2.9m,,
52,52,0.004928004380675939,0.5233709146181742,0.8023333333333333,1744782998.70887,2025/04/16 14:56:38,176.5083248615265,2.9m,,
53,53,0.00492516765064475,0.5193552524248759,0.805,1744783001.426412,2025/04/16 14:56:41,179.22586703300476,3.0m,,
54,54,0.004922276958090372,0.5063296790917714,0.8166666666666667,1744783005.8033292,2025/04/16 14:56:45,183.60278415679932,3.1m,1.228926683834621,0.6351428571428571
55,55,0.004919332367333746,0.5211826640764873,0.8116666666666666,1744783011.649065,2025/04/16 14:56:51,189.44851994514465,3.2m,,
56,56,0.004916333943895102,0.513514481862386,0.815,1744783014.4103513,2025/04/16 14:56:54,192.20980620384216,3.2m,,
57,57,0.004913281754492507,0.49618140920003256,0.8196666666666667,1744783017.3763332,2025/04/16 14:56:57,195.1757881641388,3.3m,,
58,58,0.004910175867040375,0.5029433277448019,0.814,1744783020.1048634,2025/04/16 14:57:00,197.90431833267212,3.3m,,
59,59,0.00490701635064796,0.478312309106191,0.8186666666666667,1744783022.8471608,2025/04/16 14:57:02,200.64661574363708,3.3m,,
60,60,0.004903803275617813,0.49165647904078164,0.8156666666666667,1744783027.2150104,2025/04/16 14:57:07,205.01446533203125,3.4m,1.192080796922956,0.6441428571428571
61,61,0.004900536713444223,0.46191669098536176,0.8233333333333334,1744783033.058023,2025/04/16 14:57:13,210.8574779033661,3.5m,,
62,62,0.004897216736811623,0.47041810297966,0.8256666666666667,1744783035.7965345,2025/04/16 14:57:15,213.5959894657135,3.6m,,
63,63,0.004893843419592976,0.44481383927663165,0.8363333333333334,1744783038.5367432,2025/04/16 14:57:18,216.33619809150696,3.6m,,
64,64,0.004890416836848126,0.44188546323776245,0.8363333333333334,1744783041.262682,2025/04/16 14:57:21,219.06213688850403,3.7m,,
65,65,0.004886937064822133,0.43138194394111634,0.8413333333333334,1744783044.0123615,2025/04/16 14:57:24,221.81181645393372,3.7m,,
66,66,0.004883404180943573,0.40484511931737266,0.8486666666666667,1744783046.7601492,2025/04/16 14:57:26,224.55960416793823,3.7m,,
67,67,0.004879818263822815,0.3867281932036082,0.8543333333333333,1744783051.1281724,2025/04/16 14:57:31,228.92762732505798,3.8m,1.28228846345629,0.6521428571428571
68,68,0.004876179393250278,0.3613392175833384,0.8726666666666667,1744783057.0423393,2025/04/16 14:57:37,234.84179425239563,3.9m,,
69,69,0.004872487650194646,0.37646870279312133,0.8566666666666667,1744783059.882211,2025/04/16 14:57:39,237.68166589736938,4.0m,,
70,70,0.004868743116801073,0.39067248662312826,0.8593333333333333,1744783062.704749,2025/04/16 14:57:42,240.5042040348053,4.0m,,
71,71,0.004864945876389355,0.3649218637148539,0.861,1744783065.5035987,2025/04/16 14:57:45,243.30305361747742,4.1m,,
72,72,0.004861096013452072,0.37448474860191344,0.8603333333333333,1744783068.3000085,2025/04/16 14:57:48,246.0994634628296,4.1m,,
73,73,0.00485719361365271,0.3830841620763143,0.8616666666666667,1744783071.093042,2025/04/16 14:57:51,248.89249682426453,4.1m,,
74,74,0.004853238763823758,0.35007785352071125,0.8716666666666667,1744783075.4542294,2025/04/16 14:57:55,253.25368428230286,4.2m,1.331660714830671,0.6432857142857142
75,75,0.004849231551964771,0.35618088444074,0.8693333333333333,1744783081.2759871,2025/04/16 14:58:01,259.07544207572937,4.3m,,
76,76,0.004845172067240415,0.3317663327852885,0.879,1744783084.007952,2025/04/16 14:58:04,261.80740690231323,4.4m,,
77,77,0.00484106039997848,0.32762437907854713,0.8806666666666667,1744783086.7486978,2025/04/16 14:58:06,264.5481526851654,4.4m,,
78,78,0.004836896641667877,0.308136857231458,0.8866666666666667,1744783089.480248,2025/04/16 14:58:09,267.2797029018402,4.5m,,
79,79,0.004832680884956593,0.33674397055308025,0.8736666666666667,1744783092.253859,2025/04/16 14:58:12,270.0533139705658,4.5m,,
80,80,0.004828413223649635,0.3276399438381195,0.8803333333333333,1744783096.6780949,2025/04/16 14:58:16,274.47754979133606,4.6m,1.4068799946648733,0.6414285714285715
81,81,0.0048240937527069426,0.3187565484046936,0.8843333333333333,1744783102.5136824,2025/04/16 14:58:22,280.31313729286194,4.7m,,
82,82,0.004819722568241274,0.30031059837341306,0.8923333333333333,1744783105.3212938,2025/04/16 14:58:25,283.12074875831604,4.7m,,
83,83,0.004815299767516065,0.30494482175509136,0.8886666666666667,1744783108.1385767,2025/04/16 14:58:28,285.9380316734314,4.8m,,
84,84,0.004810825448943272,0.2891094907919566,0.897,1744783110.9453473,2025/04/16 14:58:30,288.744802236557,4.8m,,
85,85,0.004806299712081173,0.27719857668876646,0.9026666666666666,1744783113.7454624,2025/04/16 14:58:33,291.544917345047,4.9m,,
86,86,0.004801722657632159,0.2493190613190333,0.9113333333333333,1744783116.5166497,2025/04/16 14:58:36,294.31610465049744,4.9m,,
87,87,0.004797094387440492,0.24742146309216817,0.9156666666666666,1744783120.922688,2025/04/16 14:58:40,298.7221429347992,5.0m,1.331938084738595,0.6674285714285715
88,88,0.0047924150044900355,0.28668224398295084,0.893,1744783126.8614466,2025/04/16 14:58:46,304.66090154647827,5.1m,,
89,89,0.0047876846129019665,0.2844649557272593,0.8966666666666666,1744783129.6072047,2025/04/16 14:58:49,307.4066596031189,5.1m,,
90,90,0.00478290331793246,0.26851207304000857,0.8993333333333333,1744783132.3592033,2025/04/16 14:58:52,310.1586582660675,5.2m,,
91,91,0.0047780712259703415,0.278491438070933,0.8976666666666666,1744783135.1181,2025/04/16 14:58:55,312.9175548553467,5.2m,,
92,92,0.004773188444534723,0.2503017783164978,0.9096666666666666,1744783137.880331,2025/04/16 14:58:57,315.67978596687317,5.3m,,
93,93,0.004768255082272613,0.23874343792597452,0.913,1744783140.668528,2025/04/16 14:59:00,318.46798300743103,5.3m,,
94,94,0.004763271248956494,0.23996104216575623,0.9163333333333333,1744783145.0764298,2025/04/16 14:59:05,322.87588477134705,5.4m,1.4583560502188546,0.6662857142857143
95,95,0.004758237055481882,0.24484010752042135,0.9126666666666666,1744783150.9852443,2025/04/16 14:59:10,328.78469920158386,5.5m,,
96,96,0.004753152613864863,0.2607020865281423,0.9033333333333333,1744783153.772462,2025/04/16 14:59:13,331.5719168186188,5.5m,,
97,97,0.004748018037239593,0.23534365502993265,0.9136666666666666,1744783156.5286264,2025/04/16 14:59:16,334.3280813694,5.6m,,
98,98,0.0047428334398557865,0.22242120750745137,0.9176666666666666,1744783159.3176134,2025/04/16 14:59:19,337.11706829071045,5.6m,,
99,99,0.004737598937076171,0.2170324511528015,0.9193333333333333,1744783162.090602,2025/04/16 14:59:22,339.890056848526,5.7m,,
100,100,0.004732314645373922,0.22590677285194397,0.9203333333333333,1744783166.4711666,2025/04/16 14:59:26,344.27062153816223,5.7m,1.394306236403329,0.6734285714285714
101,101,0.004726980682330072,0.2022085826396942,0.9246666666666666,1744783172.4408896,2025/04/16 14:59:32,350.24034452438354,5.8m,,
102,102,0.004721597166630891,0.2049876657327016,0.926,1744783175.2093823,2025/04/16 14:59:35,353.008837223053,5.9m,,
103,103,0.004716164218065247,0.18179448787371316,0.9366666666666666,1744783177.9813478,2025/04/16 14:59:37,355.7808027267456,5.9m,,
