model_arc,epochs,ensemble_type,params,grad,lr,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee resnet18,2,EE,2855808,2855808,0.0025,2,2.3039827575683596,0.1042,2.305228094100952,0.1016,1745752293.3819275,2025/04/27 20:11:33,7.7484660148620605,7.7s,0.00012637484178412706
