run_id,model_arc,epochs,ensemble_type,params,optimizer,grad,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
0,models.resnet_git_ee resnet18,100,EE,2855808,SGD,2855808,100,1.9444050231933594,0.3124,1.9355228954315185,0.2876,1745674475.9319668,2025/04/26 22:34:35,279.71329522132874,4.7m,0.00012562019401229918
1,models.resnet_git_ee resnet18,100,ME,2855808,SGD,2855808,100,1.6373941270828247,0.4302,1.6952000703811645,0.3867,1745675457.6543205,2025/04/26 22:50:57,1260.8658003807068,21.0m,0.00019452015112619847
2,models.resnet_git_ee resnet18,100,EE,2855808,SGD,2855808,100,1.9414226360321045,0.3188,1.9303959140777587,0.2951,1745675738.1385317,2025/04/26 22:55:38,280.4533624649048,4.7m,0.00013353355461731553
3,models.resnet_git_ee resnet18,100,ME,2855808,SGD,2855808,100,1.6481550987243652,0.4276,1.681264235496521,0.4026,1745676742.747725,2025/04/26 23:12:22,1284.5142245292664,21.4m,0.00039196290890686214
4,models.resnet_git_ee resnet18,100,EE,2855808,SGD,2855808,100,1.9711399932861329,0.3078,1.9716795288085938,0.2788,1745677025.074275,2025/04/26 23:17:05,282.29393887519836,4.7m,0.00014292211562860757
5,models.resnet_git_ee resnet18,100,ME,2855808,SGD,2855808,100,1.6604296354293824,0.4104,1.7419673889160157,0.3702,1745678029.9485915,2025/04/26 23:33:49,1286.724105834961,21.4m,0.00011217374412808567
6,models.resnet_git_ee resnet18,100,EE,2855808,SGD,2855808,100,1.9473578311920166,0.3148,1.9387955654144287,0.2907,1745678310.4806008,2025/04/26 23:38:30,280.4987211227417,4.7m,0.00014294504944700748
7,models.resnet_git_ee resnet18,100,ME,2855808,SGD,2855808,30,2.1031834350585936,0.2552,2.161622834396362,0.2454,1745678616.3951583,2025/04/26 23:43:36,585.9485504627228,9.8m,0.00012572554987855256
