step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,val_loss,val_acc,val_path_loss,val_path_acc,param_l2norm_layer,param_l2norm,grad_l2norm_layer,grad_l2norm,dur_total_core,dur_train_core,dur_dl_train
1,1,4.358809734344482,0.0473,last: 4.358809734344482,last: 0.0473,,,,,(nested_data),104.74232482910156,(nested_data),3.6024868488311768,1.513329267501831,1.5135200023651123,0.06579232215881348
2,2,3.9293339939117433,0.0871,last: 3.9293339939117433,last: 0.0871,3.9458088066101076,0.0816,last: 3.9458088066101076,last: 0.0816,(nested_data),97.0656509399414,(nested_data),3.034820556640625,3.0141921043395996,2.724365711212158,0.130568265914917
