step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,val_loss,val_acc,val_path_loss,val_path_acc,param_l2norm_layer,param_l2norm,grad_l2norm_layer,grad_l2norm,dur_total_core,dur_train_core,dur_dl_train
1,1,4.517165357971192,0.0306,last: 4.7411197021484375,last: 0.0158,,,,,(nested_data),159.97523498535156,(nested_data),1.7856740951538086,2.521962881088257,2.5221402645111084,0.06822896003723145
2,2,4.2907810943603515,0.0573,last: 5.382315765380859,last: 0.0129,4.231862352752685,0.0629,last: 5.456168579864502,last: 0.0168,(nested_data),160.14169311523438,(nested_data),1.90007483959198,5.829129219055176,5.031001806259155,0.13936758041381836
3,3,4.097681155776978,0.0833,last: 5.737025258636475,last: 0.0176,,,,,(nested_data),160.4013214111328,(nested_data),2.5457892417907715,8.367802381515503,7.569841384887695,0.20577383041381836
4,4,3.9171122611999514,0.1086,last: 6.105557119750976,last: 0.0193,3.9362731224060057,0.0961,last: 12.80786717376709,last: 0.017,(nested_data),160.72805786132812,(nested_data),2.599795341491699,11.759310245513916,10.086194276809692,0.2722806930541992
5,5,3.746007135391235,0.1324,last: 6.879667854309082,last: 0.0221,,,,,(nested_data),161.09268188476562,(nested_data),3.679455041885376,14.320716857910156,12.647769689559937,0.3391389846801758
6,6,3.6104909606933595,0.1541,last: 7.412517785644531,last: 0.0209,3.8703214851379393,0.1255,last: 13.690099382019042,last: 0.0167,(nested_data),161.46966552734375,(nested_data),3.4186196327209473,17.759282112121582,15.209155082702637,0.4052121639251709
7,7,3.508185741043091,0.1665,last: 8.217837363433837,last: 0.019,,,,,(nested_data),161.84471130371094,(nested_data),3.861983299255371,20.336677312850952,17.786714792251587,0.47044992446899414
8,8,3.407484019470215,0.1866,last: 8.895607830810548,last: 0.0187,3.6876907981872558,0.1423,last: 19.78487504272461,last: 0.0219,(nested_data),162.2288360595703,(nested_data),3.633465528488159,23.643800020217896,20.308563709259033,0.5355770587921143
9,9,3.301667348480225,0.2034,last: 9.22575101928711,last: 0.0237,,,,,(nested_data),162.62124633789062,(nested_data),4.571308612823486,26.2088041305542,22.87372922897339,0.6023013591766357
10,10,3.2480516151428223,0.2114,last: 9.689697312927246,last: 0.0246,3.4452192199707032,0.1727,last: 14.796997567749024,last: 0.0204,(nested_data),163.01144409179688,(nested_data),4.037818908691406,29.546149015426636,25.444589376449585,0.6693875789642334
11,11,3.1770445846557616,0.2197,last: 10.27226117401123,last: 0.0242,,,,,(nested_data),163.4038848876953,(nested_data),4.505784034729004,32.10278940200806,28.001391649246216,0.7339487075805664
12,12,3.103804989242554,0.2335,last: 10.327043014526367,last: 0.0269,3.4404112327575684,0.1838,last: 11.26505184173584,last: 0.0283,(nested_data),163.79977416992188,(nested_data),4.639456748962402,35.3880250453949,30.516446113586426,0.8001866340637207
13,13,3.0530862361907958,0.2458,last: 10.995047134399414,last: 0.0247,,,,,(nested_data),164.1932373046875,(nested_data),4.506261348724365,37.94509196281433,33.07367992401123,0.8680419921875
14,14,2.98685292930603,0.2541,last: 11.333629306030273,last: 0.025,3.5241586170196535,0.1937,last: 14.00455514831543,last: 0.0284,(nested_data),164.59664916992188,(nested_data),4.387796401977539,41.3210563659668,35.60386252403259,0.9334394931793213
15,15,2.936318746185303,0.2676,last: 11.715098077392579,last: 0.0263,,,,,(nested_data),165.00320434570312,(nested_data),4.908993244171143,43.811320543289185,38.094300508499146,1.0007057189941406
16,16,2.8905333198547365,0.2719,last: 12.556711083984375,last: 0.0256,3.182817218017578,0.2266,last: 20.767680877685546,last: 0.0221,(nested_data),165.40931701660156,(nested_data),5.245377063751221,47.094926595687866,40.61632204055786,1.0677645206451416
17,17,2.837623547363281,0.2853,last: 12.828786892700196,last: 0.0255,,,,,(nested_data),165.8144073486328,(nested_data),4.382950305938721,49.770045042037964,43.291619062423706,1.1336514949798584
18,18,2.7720460552215576,0.302,last: 12.710914599609374,last: 0.0266,3.1489346084594727,0.2334,last: 14.926245440673828,last: 0.0306,(nested_data),166.2283172607422,(nested_data),4.9466047286987305,53.16942095756531,45.91062569618225,1.2002427577972412
19,19,2.738592346572876,0.3094,last: 13.112233142089844,last: 0.0273,,,,,(nested_data),166.64866638183594,(nested_data),5.763967514038086,55.67107915878296,48.412437915802,1.2668774127960205
20,20,2.6943143577575683,0.3171,last: 13.321132958984375,last: 0.0258,3.1251899185180663,0.2487,last: 20.286462448120115,last: 0.0289,(nested_data),167.06883239746094,(nested_data),4.751443862915039,58.97296118736267,50.9484007358551,1.3324410915374756
21,21,2.6345370220184328,0.3314,last: 13.595532125854492,last: 0.0271,,,,,(nested_data),167.49070739746094,(nested_data),5.68754243850708,61.49680972099304,53.47241020202637,1.3994996547698975
22,22,2.6075797103881837,0.3331,last: 13.864131790161133,last: 0.0276,3.0551132831573486,0.2567,last: 12.928356369018555,last: 0.0331,(nested_data),167.92034912109375,(nested_data),6.201774597167969,64.82714653015137,56.00461387634277,1.4660124778747559
23,23,2.5695068313598632,0.3408,last: 14.328716717529296,last: 0.0278,,,,,(nested_data),168.35931396484375,(nested_data),5.4941229820251465,67.38980674743652,58.56743788719177,1.5328094959259033
24,24,2.519516886138916,0.3506,last: 14.39168088684082,last: 0.0281,2.9251953525543213,0.2752,last: 15.064746896362305,last: 0.0302,(nested_data),168.7901611328125,(nested_data),4.768704414367676,70.74600434303284,61.134313344955444,1.5991554260253906
25,25,2.4887070224761962,0.3577,last: 14.651807489013672,last: 0.028,,,,,(nested_data),169.22885131835938,(nested_data),5.527109622955322,73.2590560913086,63.647520780563354,1.6659071445465088
