step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,val_loss,val_acc,val_path_loss,val_path_acc,param_l2norm_layer,param_l2norm,grad_l2norm_layer,grad_l2norm,dur_total_core,dur_train_core,dur_dl_train
1,1,4.7382209167480465,0.013,last: 4.7382209167480465,last: 0.013,,,,,(nested_data),79.32554626464844,(nested_data),2.5723347663879395,0.06907844543457031,0.06910037994384766,0.05511951446533203
2,2,4.5930981369018555,0.024,last: 4.5930981369018555,last: 0.024,,,,,(nested_data),79.41969299316406,(nested_data),2.2695417404174805,0.13701629638671875,0.13705778121948242,0.10953283309936523
3,3,4.378273475646973,0.049,last: 4.378273475646973,last: 0.049,,,,,(nested_data),79.51603698730469,(nested_data),2.1664161682128906,0.2087860107421875,0.20885086059570312,0.16803693771362305
4,4,4.116965003967286,0.06,last: 4.116965003967286,last: 0.06,,,,,(nested_data),79.6056900024414,(nested_data),2.0313162803649902,0.28011298179626465,0.28020191192626953,0.23342657089233398
5,5,3.889078857421875,0.091,last: 3.889078857421875,last: 0.091,,,,,(nested_data),79.69329071044922,(nested_data),2.3580453395843506,0.3466682434082031,0.34677982330322266,0.29095935821533203
6,6,3.784081605911255,0.096,last: 3.784081605911255,last: 0.096,,,,,(nested_data),79.78174591064453,(nested_data),2.1784794330596924,0.411754846572876,0.4118843078613281,0.3463249206542969
7,7,3.660197244644165,0.116,last: 3.660197244644165,last: 0.116,,,,,(nested_data),79.87101745605469,(nested_data),2.281317949295044,0.47445034980773926,0.47459840774536133,0.40138840675354004
8,8,3.4543208332061766,0.126,last: 3.4543208332061766,last: 0.126,,,,,(nested_data),79.97826385498047,(nested_data),2.5100319385528564,0.5426712036132812,0.5428390502929688,0.4553201198577881
9,9,3.327955774307251,0.154,last: 3.327955774307251,last: 0.154,,,,,(nested_data),80.10209655761719,(nested_data),2.6626415252685547,0.6114969253540039,0.6116852760314941,0.5087554454803467
10,10,3.204338991165161,0.177,last: 3.204338991165161,last: 0.177,,,,,(nested_data),80.24119567871094,(nested_data),2.6700470447540283,0.6744108200073242,0.6746201515197754,0.5621645450592041
11,11,2.994315896987915,0.202,last: 2.994315896987915,last: 0.202,,,,,(nested_data),80.39519500732422,(nested_data),2.7755961418151855,0.7404096126556396,0.7406401634216309,0.615839958190918
12,12,2.8856195087432863,0.213,last: 2.8856195087432863,last: 0.213,,,,,(nested_data),80.56716918945312,(nested_data),2.893310070037842,0.8036298751831055,0.8038802146911621,0.6704394817352295
13,13,2.714270025253296,0.256,last: 2.714270025253296,last: 0.256,,,,,(nested_data),80.75675201416016,(nested_data),3.167287826538086,0.8692693710327148,0.8695423603057861,0.7260024547576904
14,14,2.581908042907715,0.307,last: 2.581908042907715,last: 0.307,,,,,(nested_data),80.95736694335938,(nested_data),3.0847535133361816,0.9362516403198242,0.936549186706543,0.7786638736724854
15,15,2.4936260471343994,0.32,last: 2.4936260471343994,last: 0.32,,,,,(nested_data),81.1700210571289,(nested_data),3.1544787883758545,0.9999556541442871,1.0002737045288086,0.831693172454834
16,16,2.179351490020752,0.399,last: 2.179351490020752,last: 0.399,,,,,(nested_data),81.399169921875,(nested_data),3.1700069904327393,1.0629446506500244,1.063284158706665,0.8845844268798828
17,17,2.0456828689575195,0.434,last: 2.0456828689575195,last: 0.434,,,,,(nested_data),81.63714599609375,(nested_data),3.4646339416503906,1.1327435970306396,1.1331026554107666,0.9407398700714111
18,18,1.8921170177459716,0.468,last: 1.8921170177459716,last: 0.468,,,,,(nested_data),81.8896713256836,(nested_data),3.690652847290039,1.1981675624847412,1.19854736328125,0.996513843536377
19,19,1.9198581581115723,0.444,last: 1.9198581581115723,last: 0.444,,,,,(nested_data),82.14925384521484,(nested_data),3.220644950866699,1.2669329643249512,1.2673354148864746,1.0521674156188965
20,20,1.7541853618621825,0.494,last: 1.7541853618621825,last: 0.494,5.917344384002686,0.0792,last: 5.917344384002686,last: 0.0792,(nested_data),82.41606140136719,(nested_data),3.6369919776916504,1.5047996044158936,1.3354926109313965,1.1056077480316162
21,21,1.6455701494216919,0.515,last: 1.6455701494216919,last: 0.515,,,,,(nested_data),82.68465423583984,(nested_data),3.2144522666931152,1.6725800037384033,1.5032978057861328,1.1572864055633545
22,22,1.4328321104049682,0.581,last: 1.4328321104049682,last: 0.581,,,,,(nested_data),82.95818328857422,(nested_data),3.1973648071289062,1.74190354347229,1.5726428031921387,1.21030855178833
23,23,1.404604769706726,0.589,last: 1.404604769706726,last: 0.589,,,,,(nested_data),83.23196411132812,(nested_data),3.2253940105438232,1.805699110031128,1.6364598274230957,1.264890432357788
24,24,1.2991755104064941,0.622,last: 1.2991755104064941,last: 0.622,,,,,(nested_data),83.50920104980469,(nested_data),3.956204414367676,1.8693668842315674,1.700148105621338,1.317861795425415
25,25,1.1911367130279542,0.645,last: 1.1911367130279542,last: 0.645,,,,,(nested_data),83.78436279296875,(nested_data),3.2016899585723877,1.9332656860351562,1.7640671730041504,1.3707084655761719
26,26,0.9837469091415405,0.714,last: 0.9837469091415405,last: 0.714,,,,,(nested_data),84.05418395996094,(nested_data),3.10441255569458,1.997014045715332,1.8278377056121826,1.4236993789672852
27,27,0.9364208192825317,0.747,last: 0.9364208192825317,last: 0.747,,,,,(nested_data),84.31188201904297,(nested_data),3.0320985317230225,2.066132068634033,1.896975040435791,1.4758968353271484
28,28,0.818269045829773,0.756,last: 0.818269045829773,last: 0.756,,,,,(nested_data),84.56333923339844,(nested_data),3.5595266819000244,2.13240909576416,1.963273525238037,1.5292680263519287
