step,trainable,epoch,train_loss,train_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
1,2052,1,1.6472306728363038,0.19375,1749451259.3029423,2025/06/09 15:40:59,1.0964763164520264,1.1s,0.0669097900390625,0.0669255256652832,0.08866715431213379,,
2,2052,2,1.527776869138082,0.215625,1749451259.7031734,2025/06/09 15:40:59,1.4967074394226074,1.5s,0.10102391242980957,0.10105776786804199,0.25224781036376953,,
3,2052,3,1.4073672691980998,0.2864583333333333,1749451260.038312,2025/06/09 15:41:00,1.831845998764038,1.8s,0.12630224227905273,0.12634515762329102,0.41437554359436035,,
4,2052,4,1.3377110799153646,0.37604166666666666,1749451260.371787,2025/06/09 15:41:00,2.165321111679077,2.2s,0.15253615379333496,0.1525893211364746,0.5655179023742676,,
5,2052,5,1.2329788049062094,0.43333333333333335,1749451260.8848312,2025/06/09 15:41:00,2.6783652305603027,2.7s,0.1832268238067627,0.17800402641296387,0.7884426116943359,1.3898310820261637,0.3333333333333333
6,2052,6,1.189046859741211,0.471875,1749451262.328974,2025/06/09 15:41:02,4.1225080490112305,4.1s,0.2095489501953125,0.20433712005615234,0.9442732334136963,,
7,2052,7,1.110118818283081,0.5614583333333333,1749451262.6671457,2025/06/09 15:41:02,4.460679769515991,4.5s,0.23636865615844727,0.23116683959960938,1.0989079475402832,,
8,2052,8,1.0551615993181864,0.615625,1749451263.009734,2025/06/09 15:41:03,4.803267955780029,4.8s,0.262836217880249,0.2576460838317871,1.2558989524841309,,
9,2052,9,1.0137731353441874,0.6166666666666667,1749451263.3490107,2025/06/09 15:41:03,5.142544746398926,5.1s,0.28887343406677246,0.28369712829589844,1.4092967510223389,,
10,2052,10,0.9544786016146342,0.6729166666666667,1749451263.9052618,2025/06/09 15:41:03,5.698795795440674,5.7s,0.34418225288391113,0.3334994316101074,1.5458662509918213,1.0290068149566651,0.55
11,2052,11,0.9344667593638102,0.7010416666666667,1749451265.3807003,2025/06/09 15:41:05,7.174234390258789,7.2s,0.3699049949645996,0.35923290252685547,1.7048745155334473,,
12,2052,12,0.9046876033147176,0.7010416666666667,1749451265.717107,2025/06/09 15:41:05,7.510641098022461,7.5s,0.39496898651123047,0.3843064308166504,1.8632819652557373,,
