step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
1,1,4.607218795776367,0.008,mean: 4.731985775709149,mean: 0.009171875000000005,1748934848.0871737,2025/06/03 16:14:08,0.8914299011230469,891.4ms,0.5867030620574951,0.5867292881011963,0.054911136627197266,,
2,2,4.592268856048584,0.026,mean: 4.708689859330653,mean: 0.010187500000000006,1748934848.8810196,2025/06/03 16:14:08,1.6852757930755615,1.7s,1.1929070949554443,1.1929657459259033,0.11631059646606445,,
3,3,4.565534282684326,0.034,mean: 4.678851844966411,mean: 0.011234375000000007,1748934849.7150266,2025/06/03 16:14:09,2.519282817840576,2.5s,1.8482253551483154,1.848313808441162,0.17458724975585938,,
4,4,4.533377029418945,0.036,mean: 4.665463163077833,mean: 0.013062500000000008,1748934850.5423892,2025/06/03 16:14:10,3.3466453552246094,3.3s,2.5005509853363037,2.5006701946258545,0.231889009475708,,
5,5,4.486773101806641,0.042,mean: 4.665243579924107,mean: 0.01389062500000001,1748934851.3285599,2025/06/03 16:14:11,4.1328160762786865,4.1s,3.115934133529663,3.116084575653076,0.2883284091949463,,
6,6,4.448013854980469,0.048,mean: 4.696376295745372,mean: 0.01551562500000001,1748934852.0767238,2025/06/03 16:14:12,4.880980014801025,4.9s,3.700486183166504,3.7006592750549316,0.34202146530151367,,
7,7,4.4011448440551755,0.056,mean: 4.715814269542695,mean: 0.016421875000000006,1748934852.8700345,2025/06/03 16:14:12,5.674290657043457,5.7s,4.327991008758545,4.328185796737671,0.3958933353424072,,
8,8,4.3579468879699705,0.056,mean: 4.746769097983837,mean: 0.016453125000000006,1748934853.607061,2025/06/03 16:14:13,6.4113171100616455,6.4s,4.901232004165649,4.901449203491211,0.4503328800201416,,
9,9,4.325423248291016,0.065,mean: 4.777498361289501,mean: 0.01709375,1748934854.3451438,2025/06/03 16:14:14,7.149399995803833,7.1s,5.4735023975372314,5.473745584487915,0.5049118995666504,,
10,10,4.28463708114624,0.071,mean: 4.8085850273966795,mean: 0.017671875000000004,1748934855.0896564,2025/06/03 16:14:15,7.8939125537872314,7.9s,6.050559043884277,6.0508270263671875,0.5604338645935059,,
11,11,4.266147407531738,0.078,mean: 4.863633565008641,mean: 0.016843750000000005,1748934855.8575594,2025/06/03 16:14:15,8.661815643310547,8.7s,6.651079177856445,6.651366949081421,0.6145517826080322,,
12,12,4.223861553192139,0.074,mean: 4.888610627949238,mean: 0.017796875000000007,1748934856.59769,2025/06/03 16:14:16,9.401946306228638,9.4s,7.224941968917847,7.225249290466309,0.6699514389038086,,
13,13,4.2095288581848145,0.078,mean: 4.941368486285211,mean: 0.017203125000000007,1748934857.3479474,2025/06/03 16:14:17,10.152203559875488,10.2s,7.810062885284424,7.81040096282959,0.7249917984008789,,
14,14,4.1786154327392575,0.084,mean: 4.957704894125461,mean: 0.017281250000000005,1748934858.0944228,2025/06/03 16:14:18,10.89867901802063,10.9s,8.39180302619934,8.3921639919281,0.7795796394348145,,
15,15,4.162918434143067,0.095,mean: 5.006015271186828,mean: 0.017703125,1748934858.833907,2025/06/03 16:14:18,11.638163089752197,11.6s,8.966399669647217,8.966778993606567,0.8336622714996338,,
16,16,4.127379135131836,0.104,mean: 5.017482274651526,mean: 0.017687500000000005,1748934859.6029634,2025/06/03 16:14:19,12.407219648361206,12.4s,9.571146726608276,9.571548700332642,0.8874342441558838,,
17,17,4.112834449768067,0.105,mean: 5.058535109937191,mean: 0.018062500000000002,1748934860.3581061,2025/06/03 16:14:20,13.162362337112427,13.2s,10.160405397415161,10.160834550857544,0.9426937103271484,,
18,18,4.089371383666992,0.114,mean: 5.093416943252087,mean: 0.018359375000000004,1748934861.1102436,2025/06/03 16:14:21,13.914499759674072,13.9s,10.747251272201538,10.747706174850464,0.9966733455657959,,
