run_id,model_arc,train_dataset,val_dataset,num_classes,train_trans,val_trans,train_ndata,val_ndata,epochs,max_lr,batch_size,iters/epoch,iters,criterion,optimizer,scheduler,trainable,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train
47,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,200,0.001,64,14,2800,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,44,0.07505110190028236,0.9738095238095238,0.3414856923951043,0.9027777777777778,1749098210.2086105,2025/06/05 13:36:50,44.250927686691284,44.3s,5.2104010581970215,4.903510332107544,3.2161149978637695
48,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,200,0.0003,64,14,2800,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,44,0.13732117315133413,0.955952380952381,0.3284758223427667,0.8916666666666667,1749098210.2086105,2025/06/05 13:36:50,44.250927686691284,44.3s,5.181830406188965,4.884661436080933,3.2161149978637695
49,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,200,0.0001,64,14,2800,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,44,0.2481880281652723,0.9107142857142857,0.3284021165635851,0.9,1749098210.2086105,2025/06/05 13:36:50,44.250927686691284,44.3s,5.186566114425659,4.895371675491333,3.2161149978637695
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,torchvision.models.efficientnet efficientnet_v2_s,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,200,0.1,64,14,2800,CrossEntropyLoss,SGD,CosineAnnealingLR,21458488,2,0.9836536679949079,0.675,210.82697414822047,0.2833333333333333,1749098319.8712962,2025/06/05 13:38:39,9.826672077178955,9.8s,2.0928728580474854,1.9840528964996338,0.11241316795349121
56,torchvision.models.efficientnet efficientnet_v2_s,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,200,0.03,64,14,2800,CrossEntropyLoss,SGD,CosineAnnealingLR,21458488,2,0.6289182362102327,0.7833333333333333,0.7680817895465427,0.7472222222222222,1749098319.8712962,2025/06/05 13:38:39,9.826672077178955,9.8s,1.7206425666809082,1.633026123046875,0.11241316795349121
57,torchvision.models.efficientnet efficientnet_v2_s,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,200,0.01,64,14,2800,CrossEntropyLoss,SGD,CosineAnnealingLR,21458488,2,0.5856801162163416,0.8154761904761905,0.7202510966195,0.7666666666666667,1749098319.8712962,2025/06/05 13:38:39,9.826672077178955,9.8s,1.7762465476989746,1.687551498413086,0.11241316795349121
58,torchvision.models.efficientnet efficientnet_v2_s,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,200,0.003,64,14,2800,CrossEntropyLoss,SGD,CosineAnnealingLR,21458488,2,0.9251710485844385,0.8071428571428572,0.526680154270596,0.8527777777777777,1749098319.8712962,2025/06/05 13:38:39,9.826672077178955,9.8s,1.7650175094604492,1.6727898120880127,0.11241316795349121
59,torchvision.models.efficientnet efficientnet_v2_s,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,200,0.001,64,14,2800,CrossEntropyLoss,SGD,CosineAnnealingLR,21458488,2,3.7785935265677315,0.5428571428571428,1.503953128390842,0.5833333333333334,1749098319.8712962,2025/06/05 13:38:39,9.826672077178955,9.8s,1.6928203105926514,1.5976014137268066,0.11241316795349121
60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,torchvision.models.efficientnet efficientnet_v2_s,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,200,0.1,64,14,2800,CrossEntropyLoss,SGD,CosineAnnealingLR,20182612,80,0.30690047286805655,0.8940476190476191,0.5038438068495856,0.8166666666666667,1749098741.7493186,2025/06/05 13:45:41,331.9424765110016,5.5m,60.0998101234436,56.44902753829956,4.727872371673584
76,torchvision.models.efficientnet efficientnet_v2_s,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,200,0.03,64,14,2800,CrossEntropyLoss,SGD,CosineAnnealingLR,20182612,80,0.08015024147572972,0.9702380952380952,0.4295901424354977,0.8916666666666667,1749098741.7493186,2025/06/05 13:45:41,331.9424765110016,5.5m,58.582560300827026,55.269859790802,4.727872371673584
77,torchvision.models.efficientnet efficientnet_v2_s,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,200,0.01,64,14,2800,CrossEntropyLoss,SGD,CosineAnnealingLR,20182612,80,0.029188979097775052,0.9952380952380953,0.3567435105641683,0.8972222222222223,1749098741.7493186,2025/06/05 13:45:41,331.9424765110016,5.5m,58.07634902000427,54.724589824676514,4.727872371673584
78,torchvision.models.efficientnet efficientnet_v2_s,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,200,0.003,64,14,2800,CrossEntropyLoss,SGD,CosineAnnealingLR,20182612,80,0.05562490568984123,0.9857142857142858,0.34562987883885704,0.925,1749098741.7493186,2025/06/05 13:45:41,331.9424765110016,5.5m,58.30705451965332,54.95305871963501,4.727872371673584
79,torchvision.models.efficientnet efficientnet_v2_s,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,200,0.001,64,14,2800,CrossEntropyLoss,SGD,CosineAnnealingLR,20182612,80,0.0559537207086881,0.9821428571428571,0.3137306597497728,0.9194444444444444,1749098741.7493186,2025/06/05 13:45:41,331.9424765110016,5.5m,57.959646701812744,54.71207904815674,4.727872371673584
80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,100,0.01,64,14,1400,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.08692333499590556,0.9761904761904762,0.4019363741079966,0.8861111111111111,1749098883.409338,2025/06/05 13:48:03,80.84339261054993,1.3m,15.927598714828491,13.989062070846558,8.270103931427002
83,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,100,0.003,64,14,1400,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.045494988702592394,0.9857142857142858,0.4211999985906813,0.8972222222222223,1749098883.409338,2025/06/05 13:48:03,80.84339261054993,1.3m,15.019194602966309,13.348445177078247,8.270103931427002
84,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,100,0.01,64,14,1400,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.17200225520701634,0.9333333333333333,0.4358817160129547,0.8638888888888889,1749099055.7561972,2025/06/05 13:50:55,161.44368624687195,2.7m,15.374333143234253,13.482179641723633,6.019132137298584
85,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,100,0.003,64,14,1400,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.05376824154740288,0.9833333333333333,0.3462407165103488,0.9194444444444444,1749099055.7561972,2025/06/05 13:50:55,161.44368624687195,2.7m,14.52222490310669,12.870899677276611,6.019132137298584
86,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,100,0.001,64,14,1400,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.02778435546372618,0.9892857142857143,0.4312161790000068,0.9166666666666666,1749099055.7561972,2025/06/05 13:50:55,161.44368624687195,2.7m,14.396671533584595,12.775989532470703,6.019132137298584
87,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,100,0.0003,64,14,1400,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.03126247766472044,0.9904761904761905,0.32237926191753813,0.9138888888888889,1749099055.7561972,2025/06/05 13:50:55,161.44368624687195,2.7m,14.428841590881348,12.821818351745605,6.019132137298584
88,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,100,0.0001,64,14,1400,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.11144039630889893,0.9702380952380952,0.28451584577560424,0.8944444444444445,1749099055.7561972,2025/06/05 13:50:55,161.44368624687195,2.7m,14.481797933578491,12.906708478927612,6.019132137298584
89,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,100,0.01,64,14,1400,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,63,0.13404913183656478,0.9607142857142857,0.4486415141158634,0.8611111111111112,1749099165.7551756,2025/06/05 13:52:45,99.87234449386597,1.7m,8.738203287124634,7.5592780113220215,2.485867500305176
90,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,100,0.003,64,14,1400,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,63,0.02048728430998467,0.9940476190476191,0.41881118416786195,0.8833333333333333,1749099165.7551756,2025/06/05 13:52:45,99.87234449386597,1.7m,8.288683891296387,7.2389373779296875,2.485867500305176
91,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,100,0.001,64,14,1400,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,63,0.008082758404669307,0.9988095238095238,0.433299311167664,0.8805555555555555,1749099165.7551756,2025/06/05 13:52:45,99.87234449386597,1.7m,8.247173309326172,7.228111743927002,2.485867500305176
92,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,100,0.0003,64,14,1400,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,63,0.016313487912217775,0.9988095238095238,0.37155712246894834,0.8777777777777778,1749099165.7551756,2025/06/05 13:52:45,99.87234449386597,1.7m,8.106361150741577,7.084617614746094,2.485867500305176
93,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,100,0.0001,64,14,1400,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,63,0.07100886831148749,0.9892857142857143,0.29890866743193734,0.8805555555555555,1749099165.7551756,2025/06/05 13:52:45,99.87234449386597,1.7m,8.098739624023438,7.0812907218933105,2.485867500305176
94,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,100,0.01,64,14,1400,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.3336283320472354,0.8654761904761905,0.4668218440479702,0.8472222222222222,1749099355.5227878,2025/06/05 13:55:55,171.2048761844635,2.9m,14.55098819732666,12.73379397392273,6.228318929672241
95,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,100,0.003,64,14,1400,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.07624308076642808,0.975,0.4319555381933848,0.9027777777777778,1749099355.5227878,2025/06/05 13:55:55,171.2048761844635,2.9m,13.773030042648315,12.134952783584595,6.228318929672241
96,torchvision.models.resnet resnet18,comp_train,comp_train,4,"[ToImage(), CenterCrop(size=(85, 85)), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-30.0, 30.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=(0, 0, 0)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]","[ToImage(), CenterCrop(size=(85, 85)), ToDtype(scale=True), Normalize(mean=[0.3123692572116852, 0.3123692572116852, 0.3123692572116852], std=[0.3177872598171234, 0.3177872598171234, 0.3177872598171234], inplace=True)]",840,360,100,0.001,64,14,1400,CrossEntropyLoss,SGD,CosineAnnealingLR,11178564,100,0.04820673217376073,0.986904761904762,0.47393639882405597,0.9,1749099355.5227878,2025/06/05 13:55:55,171.2048761844635,2.9m,13.647787094116211,12.06615662574768,6.228318929672241
