step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train
1,1,4.602654629516602,0.0244,mean: 4.602654629516602,mean: 0.0244,8.269280081176758,0.026,1748880477.5894065,2025/06/03 01:07:57,6.789355278015137,6.8s,0.9237532615661621,0.7546870708465576,0.05844569206237793
2,2,4.268247902679444,0.0398,mean: 4.268247902679444,mean: 0.0398,4.844652883148194,0.0406,1748880483.2731953,2025/06/03 01:08:03,12.473144054412842,12.5s,1.4175970554351807,1.0916564464569092,0.11398196220397949
