model_arc,epochs,ensemble_type,params,optimizer,grad,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee_bn resnet18,100,ME,2855808,SGD,2855808,100,1.639733188056946,0.4256,1.7149550512313843,0.4046,1745703654.5149274,2025/04/27 06:40:54,1255.077984571457,20.9m,0.0002807261189445853
