model_arc,epochs,ensemble_type,params,optimizer,grad,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee_bn resnet18,100,EE,2855808,SGD,2855808,100,1.971144885635376,0.2868,1.9706247150421143,0.2997,1745695165.8039427,2025/04/27 04:19:25,282.12059211730957,4.7m,0.00013386417413130403
