model_arc,epochs,ensemble_type,params,optimizer,grad,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee resnet18,100,EE,2855808,SGD,2855808,100,0.2666731721878052,0.9136,1.0255698571205139,0.7096,1745532741.8055212,2025/04/25 07:12:21,341.8314712047577,5.7m,0.00032432356965728104
