step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,val_loss,val_acc,val_path_loss,val_path_acc,param_l2norm_layer,param_l2norm,grad_l2norm_layer,grad_l2norm,dur_total_core,dur_train_core,dur_dl_train
1,1,4.543713675689697,0.0212,last: 4.674838581848144,last: 0.0136,,,,,(nested_data),224.84486389160156,(nested_data),1.6911001205444336,2.155754804611206,2.155850648880005,0.06754755973815918
2,2,4.363793360137939,0.0416,last: 4.8330056167602535,last: 0.016,,,,,(nested_data),224.8776397705078,(nested_data),2.0419046878814697,4.300374269485474,4.3005688190460205,0.12956571578979492
3,3,4.202766683959961,0.0666,last: 5.510041516113281,last: 0.0148,,,,,(nested_data),224.93368530273438,(nested_data),1.892376184463501,6.4328835010528564,6.433170557022095,0.18841934204101562
4,4,4.059763619613648,0.0848,last: 6.105473005676269,last: 0.0142,4.058404908752442,0.0917,last: 8.572760231018066,last: 0.0135,(nested_data),225.0086212158203,(nested_data),1.6239463090896606,9.8812096118927,8.583211421966553,0.24836254119873047
5,5,3.9126397354125975,0.1068,last: 6.534089387512207,last: 0.015,,,,,(nested_data),225.10479736328125,(nested_data),2.0897231101989746,12.00970196723938,10.711795091629028,0.3126945495605469
6,6,3.7975805000305174,0.1136,last: 6.927065756225586,last: 0.0176,,,,,(nested_data),225.21385192871094,(nested_data),2.6075661182403564,14.136973857879639,12.839160442352295,0.3726637363433838
7,7,3.6898445350646973,0.1278,last: 6.9483039108276365,last: 0.0204,,,,,(nested_data),225.32882690429688,(nested_data),2.456261157989502,16.257471799850464,14.959746837615967,0.4318959712982178
8,8,3.59967568359375,0.1512,last: 7.0790928421020505,last: 0.02,4.3615739547729495,0.0975,last: 7.606235224914551,last: 0.0196,(nested_data),225.44857788085938,(nested_data),3.0175323486328125,19.681801319122314,17.08195424079895,0.4909992218017578
9,9,3.544981645965576,0.1572,last: 7.518749432373047,last: 0.0224,,,,,(nested_data),225.57325744628906,(nested_data),2.810345411300659,21.830423593521118,19.230672121047974,0.5498001575469971
10,10,3.4498695419311525,0.1686,last: 7.614066172790527,last: 0.019,,,,,(nested_data),225.6982879638672,(nested_data),2.6839089393615723,23.94499444961548,21.345341205596924,0.6083855628967285
11,11,3.3706363807678223,0.1898,last: 8.088256030273438,last: 0.0184,,,,,(nested_data),225.82489013671875,(nested_data),2.5201287269592285,26.092723608016968,23.49316668510437,0.6680052280426025
12,12,3.306066523742676,0.1982,last: 8.083901502990722,last: 0.0206,3.6559585453033447,0.142,last: 10.11921484375,last: 0.0157,(nested_data),225.9548797607422,(nested_data),3.2279419898986816,29.550406217575073,25.629321336746216,0.7286505699157715
13,13,3.259453882598877,0.2046,last: 7.987389001464844,last: 0.0228,,,,,(nested_data),226.0926055908203,(nested_data),3.814671516418457,31.74889326095581,27.827903509140015,0.7878077030181885
14,14,3.2081109523773192,0.2164,last: 8.484068272399902,last: 0.0182,,,,,(nested_data),226.2467498779297,(nested_data),3.135251998901367,33.874258518218994,29.953362226486206,0.8489875793457031
15,15,3.157939412689209,0.2298,last: 8.859589907836915,last: 0.0222,,,,,(nested_data),226.3929443359375,(nested_data),2.4811818599700928,36.01726174354553,32.096463203430176,0.9104430675506592
16,16,3.045644820022583,0.2462,last: 8.95303962097168,last: 0.0224,3.8361625621795654,0.1629,last: 12.79481570892334,last: 0.0147,(nested_data),226.53936767578125,(nested_data),4.021965503692627,39.44363284111023,34.21975016593933,0.9722349643707275
17,17,3.041358290863037,0.249,last: 8.844378077697755,last: 0.0206,,,,,(nested_data),226.7013702392578,(nested_data),3.1851699352264404,41.638413190841675,36.41462230682373,1.0313386917114258
18,18,2.975505374145508,0.2682,last: 9.341845193481445,last: 0.0248,,,,,(nested_data),226.86087036132812,(nested_data),3.9148447513580322,43.76468348503113,38.54098415374756,1.09049391746521
19,19,2.9395648250579836,0.2718,last: 9.399217739868163,last: 0.0218,,,,,(nested_data),227.02488708496094,(nested_data),3.6133387088775635,45.894259214401245,40.670660734176636,1.149599552154541
20,20,2.894552530670166,0.278,last: 9.204207385253905,last: 0.0222,3.389581448364258,0.1953,last: 10.627801844787598,last: 0.0198,(nested_data),227.19192504882812,(nested_data),3.591938018798828,49.32063364982605,42.79534983634949,1.210798978805542
21,21,2.8364092597961426,0.2882,last: 9.709348087310792,last: 0.0248,,,,,(nested_data),227.36322021484375,(nested_data),3.652742624282837,51.44179344177246,44.91660118103027,1.2758255004882812
22,22,2.7882290782928467,0.3002,last: 10.179282096862792,last: 0.0202,,,,,(nested_data),227.53643798828125,(nested_data),3.3068652153015137,53.56419491767883,47.0390944480896,1.334280014038086
23,23,2.7289912628173827,0.3094,last: 9.907302572631837,last: 0.0214,,,,,(nested_data),227.70960998535156,(nested_data),3.811415433883667,55.698129653930664,49.173128604888916,1.3985583782196045
24,24,2.7004941425323485,0.3188,last: 10.022908631896973,last: 0.0214,3.5296414222717285,0.1973,last: 12.770243576049804,last: 0.0216,(nested_data),227.89254760742188,(nested_data),4.181577205657959,59.13432550430298,51.30371880531311,1.4583888053894043
25,25,2.649413791656494,0.3322,last: 10.261711476135254,last: 0.0236,,,,,(nested_data),228.08409118652344,(nested_data),3.0002381801605225,61.4111909866333,53.58067345619202,1.5142292976379395
26,26,2.59724029006958,0.3448,last: 10.126730838012696,last: 0.024,,,,,(nested_data),228.2578582763672,(nested_data),4.314294338226318,63.54916048049927,55.718737840652466,1.5738544464111328
27,27,2.577753266143799,0.3356,last: 10.664783279418945,last: 0.0252,,,,,(nested_data),228.450439453125,(nested_data),4.404580593109131,65.68502902984619,57.854705810546875,1.633197546005249
28,28,2.5251291034698484,0.3442,last: 10.167491677856445,last: 0.0246,3.438558595657349,0.1993,last: 12.620892819213868,last: 0.0179,(nested_data),228.646728515625,(nested_data),4.194611072540283,69.10455870628357,59.981521129608154,1.6918931007385254
29,29,2.494958801269531,0.3504,last: 10.369781037902833,last: 0.022,,,,,(nested_data),228.84036254882812,(nested_data),4.610292911529541,71.38267374038696,62.259730100631714,1.7534022331237793
30,30,2.4638196449279786,0.361,last: 10.730772824096679,last: 0.024,,,,,(nested_data),229.04290771484375,(nested_data),4.704272747039795,73.51144981384277,64.38860535621643,1.8114593029022217
31,31,2.435837829208374,0.3698,last: 11.118873020935059,last: 0.022,,,,,(nested_data),229.249755859375,(nested_data),4.346587181091309,75.63728952407837,66.51454567909241,1.8704309463500977
32,32,2.398701633834839,0.3748,last: 11.16294075012207,last: 0.0228,3.5197204383850096,0.205,last: 13.676679623413087,last: 0.0147,(nested_data),229.45248413085938,(nested_data),4.538593292236328,79.08563804626465,68.66507315635681,1.9316036701202393
33,33,2.3605700061798096,0.3852,last: 11.231109883117675,last: 0.0198,,,,,(nested_data),229.65997314453125,(nested_data),4.47337532043457,81.37972593307495,70.95925712585449,1.99104905128479
34,34,2.3099188121795655,0.397,last: 11.647973617553712,last: 0.0216,,,,,(nested_data),229.87364196777344,(nested_data),4.141140460968018,83.51740503311157,73.09705138206482,2.0505967140197754
35,35,2.2632405769348143,0.4092,last: 11.607623916625977,last: 0.0204,,,,,(nested_data),230.0845947265625,(nested_data),3.4308207035064697,85.6579852104187,75.23772811889648,2.11484956741333
36,36,2.18657102355957,0.4218,last: 12.30513586730957,last: 0.0198,3.4666757816314697,0.2469,last: 21.577763287353516,last: 0.0129,(nested_data),230.2991485595703,(nested_data),3.6998307704925537,89.11158394813538,77.38539481163025,2.1742148399353027
37,37,2.179950415802002,0.4248,last: 12.11061155090332,last: 0.0188,,,,,(nested_data),230.5083770751953,(nested_data),5.063741683959961,91.35805058479309,79.63195776939392,2.2379794120788574
38,38,2.1808720020294188,0.4264,last: 12.103554760742188,last: 0.0218,,,,,(nested_data),230.7312469482422,(nested_data),4.060655117034912,93.48243594169617,81.75643610954285,2.301264524459839
39,39,2.110528094863892,0.4486,last: 12.529033547973633,last: 0.024,,,,,(nested_data),230.9479217529297,(nested_data),5.390588283538818,95.607417345047,83.88150477409363,2.35990309715271
40,40,2.127623932266235,0.4386,last: 12.664254364013672,last: 0.0194,3.4027638690948487,0.249,last: 19.736526519775392,last: 0.0193,(nested_data),231.1890869140625,(nested_data),4.624845504760742,99.03240370750427,86.00401759147644,2.420515537261963
41,41,2.066207590866089,0.4502,last: 13.261254577636718,last: 0.0234,,,,,(nested_data),231.421630859375,(nested_data),4.694182872772217,101.21684765815735,88.1885597705841,2.4798505306243896
42,42,2.0117696701049805,0.4606,last: 13.783717941284179,last: 0.0224,,,,,(nested_data),231.65188598632812,(nested_data),4.872476100921631,103.34548258781433,90.31729555130005,2.5396504402160645
43,43,1.9998358673095704,0.463,last: 13.545408445739746,last: 0.023,,,,,(nested_data),231.88726806640625,(nested_data),6.086648464202881,105.46656727790833,92.43848085403442,2.601118326187134
44,44,2.049557065963745,0.4486,last: 13.639702694702148,last: 0.0242,3.441952715682983,0.2509,last: 15.33394722290039,last: 0.0197,(nested_data),232.13137817382812,(nested_data),6.044038772583008,108.90174007415771,94.56424021720886,2.661076545715332
45,45,1.9876173866271973,0.4676,last: 13.900583172607423,last: 0.0244,,,,,(nested_data),232.3834991455078,(nested_data),5.019039630889893,111.03025555610657,96.69286370277405,2.8319294452667236
46,46,1.9334377380371093,0.4812,last: 14.516672583007812,last: 0.024,,,,,(nested_data),232.61769104003906,(nested_data),5.4265618324279785,113.1516363620758,98.81434082984924,3.0035674571990967
47,47,1.9122485202789308,0.4858,last: 14.376607495117188,last: 0.0244,,,,,(nested_data),232.85594177246094,(nested_data),5.873363971710205,115.28810286521912,100.95090103149414,3.177741289138794
48,48,1.8846484672546386,0.493,last: 14.376548947143554,last: 0.0242,3.404364710235596,0.2587,last: 20.956610888671875,last: 0.0191,(nested_data),233.1097869873047,(nested_data),4.149364471435547,118.7114987373352,103.08059668540955,3.351430892944336
49,49,1.8083068153381348,0.5066,last: 15.10116789855957,last: 0.0246,,,,,(nested_data),233.34951782226562,(nested_data),4.677204608917236,120.96274733543396,105.33193445205688,3.4113898277282715
50,50,1.7725971733093262,0.5134,last: 15.067238592529296,last: 0.0286,,,,,(nested_data),233.58944702148438,(nested_data),5.313889503479004,123.07680130004883,107.44608235359192,3.469224214553833
51,51,1.7818742862701415,0.5204,last: 15.475967251586914,last: 0.0258,,,,,(nested_data),233.8372344970703,(nested_data),5.163601398468018,125.19438862800598,109.56377363204956,3.5285568237304688
52,52,1.7464080112457276,0.5288,last: 15.475755526733398,last: 0.025,3.563829290390015,0.2622,last: 22.877489462280273,last: 0.0217,(nested_data),234.0884246826172,(nested_data),5.258280277252197,128.62459135055542,111.69249176979065,3.5876290798187256
53,53,1.7227158054351808,0.5362,last: 16.46443931274414,last: 0.0246,,,,,(nested_data),234.33982849121094,(nested_data),5.437521457672119,130.77854919433594,113.84653854370117,3.6487951278686523
54,54,1.7071460330963135,0.533,last: 16.899972735595703,last: 0.0232,,,,,(nested_data),234.59298706054688,(nested_data),5.431313514709473,132.9154679775238,115.98355627059937,3.710142135620117
55,55,1.66614054107666,0.5474,last: 16.26156862182617,last: 0.0254,,,,,(nested_data),234.854248046875,(nested_data),5.331276893615723,135.05781388282776,118.12599325180054,3.769625186920166
56,56,1.585982839012146,0.5704,last: 16.115713772583007,last: 0.0252,3.2626296646118162,0.2779,last: 22.93996965637207,last: 0.0149,(nested_data),235.11082458496094,(nested_data),4.4268317222595215,138.48363494873047,120.25446033477783,3.830998182296753
57,57,1.5567497177124023,0.5728,last: 16.71621506347656,last: 0.0264,,,,,(nested_data),235.3679656982422,(nested_data),5.93677282333374,140.70841574668884,122.47933745384216,3.889116048812866
58,58,1.585787699508667,0.5552,last: 17.04650651245117,last: 0.0272,,,,,(nested_data),235.63754272460938,(nested_data),6.231980800628662,142.8430619239807,124.61407661437988,3.950026035308838
59,59,1.585636343383789,0.5666,last: 16.57164194946289,last: 0.0268,,,,,(nested_data),235.9091033935547,(nested_data),5.426356792449951,144.9993019104004,126.77041339874268,4.009032487869263
60,60,1.5156573078155517,0.5834,last: 16.798039721679686,last: 0.0248,3.489659977340698,0.2716,last: 21.341155395507812,last: 0.0189,(nested_data),236.17742919921875,(nested_data),5.503454208374023,148.4575912952423,128.9227569103241,4.068272352218628
61,61,1.4908868446350099,0.5876,last: 17.328311663818358,last: 0.0248,,,,,(nested_data),236.45130920410156,(nested_data),6.465541362762451,150.6311981678009,131.09646344184875,4.1143107414245605
62,62,1.5153218559265136,0.5816,last: 17.399329418945314,last: 0.0306,,,,,(nested_data),236.73348999023438,(nested_data),5.221094608306885,152.76027512550354,133.22563695907593,4.174219369888306
63,63,1.4667204238891602,0.5952,last: 17.204613540649415,last: 0.0272,,,,,(nested_data),236.99591064453125,(nested_data),6.4242730140686035,154.88007998466492,135.34555339813232,4.233229160308838
64,64,1.4743936489105225,0.5862,last: 17.47718292236328,last: 0.0284,3.419805059814453,0.2858,last: 22.86388720703125,last: 0.0228,(nested_data),237.2675323486328,(nested_data),5.529632091522217,158.30492758750916,137.47773623466492,4.294890403747559
65,65,1.3906724506378174,0.6186,last: 17.897470419311524,last: 0.027,,,,,(nested_data),237.5396270751953,(nested_data),5.541844844818115,160.47574615478516,139.6486394405365,4.351675510406494
66,66,1.3449651718139648,0.6308,last: 17.81636471862793,last: 0.0298,,,,,(nested_data),237.81199645996094,(nested_data),5.089072227478027,162.6056067943573,141.7785975933075,4.411513566970825
67,67,1.299519686126709,0.6382,last: 18.383893377685546,last: 0.0314,,,,,(nested_data),238.0757598876953,(nested_data),4.892219066619873,164.73517656326294,143.9082682132721,4.47190260887146
68,68,1.25516968460083,0.6526,last: 18.41423723754883,last: 0.0308,3.7066580955505373,0.2606,last: 30.587340939331053,last: 0.021,(nested_data),238.3494415283203,(nested_data),6.532384395599365,168.15006113052368,146.02847576141357,4.530343055725098
69,69,1.3141342594146728,0.6244,last: 19.25893568725586,last: 0.03,,,,,(nested_data),238.6470184326172,(nested_data),6.1187262535095215,170.28998112678528,148.16850185394287,4.587692737579346
70,70,1.286543063354492,0.6426,last: 20.103051162719726,last: 0.0306,,,,,(nested_data),238.93873596191406,(nested_data),5.6005401611328125,172.409184217453,150.28779482841492,4.64826226234436
71,71,1.240335418510437,0.6508,last: 19.664037139892578,last: 0.0282,,,,,(nested_data),239.21322631835938,(nested_data),3.7482664585113525,174.53158497810364,152.41030311584473,4.7072412967681885
72,72,1.133787590789795,0.683,last: 19.640943725585938,last: 0.0268,3.6536208389282225,0.2847,last: 30.258191290283204,last: 0.0234,(nested_data),239.47076416015625,(nested_data),7.037853240966797,177.94180154800415,154.5314004421234,4.767457723617554
73,73,1.2347594074249268,0.656,last: 20.525055981445313,last: 0.0274,,,,,(nested_data),239.7666015625,(nested_data),6.556102275848389,180.10674929618835,156.69643640518188,4.828809499740601
74,74,1.2579887817382813,0.6424,last: 20.352916972351075,last: 0.0244,,,,,(nested_data),240.05613708496094,(nested_data),6.171667098999023,182.2231364250183,158.812922000885,4.889956474304199
75,75,1.2130367763519287,0.6634,last: 20.283589291381837,last: 0.03,,,,,(nested_data),240.34385681152344,(nested_data),6.054899215698242,184.34687757492065,160.93674969673157,4.949467658996582
76,76,1.1432272556304932,0.6778,last: 20.68598779296875,last: 0.0298,3.7150249977111818,0.2715,last: 28.317907775878908,last: 0.0209,(nested_data),240.6345672607422,(nested_data),5.470673084259033,187.7497844696045,163.04447627067566,5.008846998214722
77,77,1.0854235069274902,0.6986,last: 20.35030625,last: 0.0282,,,,,(nested_data),240.9110565185547,(nested_data),5.995242595672607,189.94571709632874,165.24050903320312,5.066334009170532
78,78,1.0641019035339356,0.6942,last: 20.416245141601564,last: 0.0276,,,,,(nested_data),241.19798278808594,(nested_data),6.068901062011719,192.07299375534058,167.36788821220398,5.125659704208374
79,79,1.033042583656311,0.7152,last: 20.582856509399413,last: 0.0316,,,,,(nested_data),241.4888458251953,(nested_data),4.707407474517822,194.20783376693726,169.5028235912323,5.185107946395874
80,80,1.0039741737365722,0.7176,last: 21.038537411499025,last: 0.0282,3.786908457565308,0.2789,last: 25.36785788269043,last: 0.0191,(nested_data),241.7548370361328,(nested_data),6.092350006103516,197.64629435539246,171.64388418197632,5.245074987411499
81,81,1.0249675811767578,0.7116,last: 21.54418356933594,last: 0.032,,,,,(nested_data),242.03562927246094,(nested_data),7.045410633087158,199.81490302085876,173.8125877380371,5.304955244064331
82,82,1.0725315822601318,0.696,last: 21.52524435424805,last: 0.0344,,,,,(nested_data),242.3280487060547,(nested_data),7.256155490875244,201.93463516235352,175.93241429328918,5.363434553146362
83,83,1.0436373905181884,0.707,last: 20.409250033569336,last: 0.0326,,,,,(nested_data),242.62940979003906,(nested_data),5.433478355407715,204.06154584884644,178.059428691864,5.425520420074463
84,84,0.9509543186187744,0.7358,last: 21.242356887817383,last: 0.0298,3.5196446884155272,0.3006,last: 26.677772576904296,last: 0.0256,(nested_data),242.90530395507812,(nested_data),5.604360103607178,207.48757028579712,180.17928767204285,5.487218856811523
85,85,0.9139461227416992,0.752,last: 21.956228088378907,last: 0.033,,,,,(nested_data),243.18218994140625,(nested_data),8.048279762268066,209.60666179656982,182.2984778881073,5.545811414718628
86,86,1.0456790939331055,0.709,last: 21.3134323638916,last: 0.0318,,,,,(nested_data),243.50164794921875,(nested_data),6.724729537963867,211.7433521747589,184.43526935577393,5.609186887741089
87,87,0.9693633563995361,0.722,last: 22.095717544555665,last: 0.03,,,,,(nested_data),243.7982940673828,(nested_data),7.568019866943359,213.88068175315857,186.5726923942566,5.671561241149902
88,88,1.0131725486755372,0.7138,last: 22.69162837524414,last: 0.031,3.760078434753418,0.281,last: 32.39605700683594,last: 0.0219,(nested_data),244.10003662109375,(nested_data),6.431553840637207,217.33308053016663,188.70594358444214,5.728802442550659
89,89,0.9272682941436767,0.7372,last: 21.800948318481446,last: 0.0332,,,,,(nested_data),244.38043212890625,(nested_data),6.307941913604736,219.44930362701416,190.82225155830383,5.790222883224487
90,90,0.8880583068847656,0.755,last: 22.466231298828124,last: 0.0304,,,,,(nested_data),244.66162109375,(nested_data),7.006485939025879,221.57006669044495,192.94311022758484,5.850811719894409
91,91,0.899470846939087,0.7442,last: 22.265755447387697,last: 0.0316,,,,,(nested_data),244.9498291015625,(nested_data),6.618158340454102,223.70093274116516,195.074068069458,5.909739971160889
92,92,0.8653922420501708,0.7564,last: 22.584864938354492,last: 0.0328,3.9601531143188478,0.2784,last: 34.89616500854492,last: 0.0226,(nested_data),245.23907470703125,(nested_data),7.084755897521973,227.12227964401245,197.19746494293213,5.9693381786346436
93,93,0.8529822971343994,0.761,last: 22.618592489624024,last: 0.0342,,,,,(nested_data),245.5391387939453,(nested_data),6.580940246582031,229.31654381752014,199.3918261528015,6.027562856674194
94,94,0.8606526935577392,0.756,last: 23.182155645751955,last: 0.0338,,,,,(nested_data),245.82244873046875,(nested_data),6.2011494636535645,231.452570438385,201.52794647216797,6.085671424865723
95,95,0.8233623006820678,0.7636,last: 23.667383532714844,last: 0.03,,,,,(nested_data),246.0981903076172,(nested_data),6.647777557373047,233.58455276489258,203.6600239276886,6.143932342529297
96,96,0.8137239356994629,0.7746,last: 24.71385643310547,last: 0.0346,3.895240509033203,0.3042,last: 31.2973235748291,last: 0.0213,(nested_data),246.38150024414062,(nested_data),5.852877140045166,237.01242423057556,205.78986358642578,6.202530145645142
97,97,0.7446178962707519,0.7906,last: 23.744599942016603,last: 0.0352,,,,,(nested_data),246.6484375,(nested_data),6.53512716293335,239.14004468917847,207.91758394241333,6.264596462249756
98,98,0.7717369297027588,0.7896,last: 23.65441149902344,last: 0.0318,,,,,(nested_data),246.92588806152344,(nested_data),7.972765922546387,241.2775228023529,210.05515670776367,6.324340581893921
99,99,0.8226604146957397,0.7626,last: 24.032207028198243,last: 0.0294,,,,,(nested_data),247.2306671142578,(nested_data),5.0244059562683105,243.4070746898651,212.18482398986816,6.386863708496094
100,100,0.6826125728607177,0.8086,last: 24.205709783935546,last: 0.0314,3.872291898727417,0.2914,last: 37.114329986572265,last: 0.0183,(nested_data),247.4811553955078,(nested_data),7.657459259033203,246.84437823295593,214.32167649269104,6.447425127029419
101,101,0.750174236869812,0.7902,last: 24.246173150634764,last: 0.0322,,,,,(nested_data),247.776123046875,(nested_data),5.840820789337158,249.08382749557495,216.5612211227417,6.504927396774292
102,102,0.696678136253357,0.8056,last: 24.46255433959961,last: 0.0346,,,,,(nested_data),248.03587341308594,(nested_data),5.859874248504639,251.22380805015564,218.70129585266113,6.56442666053772
103,103,0.6685000993728638,0.8104,last: 24.84282510070801,last: 0.0348,,,,,(nested_data),248.30007934570312,(nested_data),5.859899997711182,253.3527147769928,220.83029413223267,6.624104022979736
104,104,0.6623990203857422,0.8226,last: 24.113649560546875,last: 0.0344,4.2008381240844725,0.2826,last: 27.963795449829103,last: 0.0227,(nested_data),248.5547637939453,(nested_data),6.880873680114746,256.79430532455444,222.96620869636536,6.6833086013793945
105,105,0.6658717277526855,0.8156,last: 24.91457643432617,last: 0.031,,,,,(nested_data),248.82403564453125,(nested_data),7.869960784912109,258.9108052253723,225.08279585838318,6.7425758838653564
106,106,0.6956053691864014,0.8072,last: 24.377347387695313,last: 0.0354,,,,,(nested_data),249.11766052246094,(nested_data),7.527220726013184,261.0311014652252,227.20318794250488,6.803833961486816
107,107,0.7044738214492798,0.7984,last: 25.047065188598634,last: 0.0322,,,,,(nested_data),249.4115753173828,(nested_data),6.599273204803467,263.1620543003082,229.33424282073975,6.8703932762146
