step,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
1,1,1.8696839252471924,0.3176,1.7424554000854493,0.3884,1745561051.2469566,2025/04/25 15:04:11,14.25246548652649,14.3s,0.0001588894665474072
2,2,1.5663830465316773,0.4246,1.648115085029602,0.4282,1745561065.8712275,2025/04/25 15:04:25,28.876736402511597,28.9s,0.00015789931057952344
3,3,1.4572121829986573,0.4652,1.5394215713500976,0.4692,1745561081.1484027,2025/04/25 15:04:41,44.15391159057617,44.2s,0.00017416744958609343
4,4,1.3685504426956177,0.4976,1.4475446361541748,0.4874,1745561097.9129474,2025/04/25 15:04:57,60.91845631599426,1.0m,0.000211524500628002
5,5,1.311398847579956,0.5296,1.4597357433319091,0.4942,1745561111.8384335,2025/04/25 15:05:11,74.84394240379333,1.2m,0.0002640444436110556
6,6,1.2560591451644898,0.5538,1.4355637992858887,0.5174,1745561126.493931,2025/04/25 15:05:26,89.49943995475769,1.5m,0.00025020239991135895
7,7,1.233479163169861,0.5624,1.4103674186706543,0.51,1745561140.6336622,2025/04/25 15:05:40,103.63917112350464,1.7m,0.00018889454076997936
8,8,1.1817265016555787,0.573,1.2661248474121094,0.5602,1745561154.6090045,2025/04/25 15:05:54,117.6145133972168,2.0m,0.00014404374815057963
9,9,1.1401328693389892,0.5866,1.2273596049308777,0.5732,1745561169.1569736,2025/04/25 15:06:09,132.1624825000763,2.2m,0.0003016012196894735
10,10,1.1575902795791626,0.5772,1.433161065673828,0.5216,1745561183.9949584,2025/04/25 15:06:23,147.00046730041504,2.5m,0.0002393767354078591
11,11,1.1247311811447143,0.5956,1.2117041988372803,0.5862,1745561199.0162985,2025/04/25 15:06:39,162.02180743217468,2.7m,0.0002600133011583239
12,12,1.080256487083435,0.6132,1.1862839027404786,0.5868,1745561214.1680837,2025/04/25 15:06:54,177.17359256744385,3.0m,0.00029833021108061075
13,13,1.0415014085769654,0.629,1.28070632314682,0.5564,1745561228.5864458,2025/04/25 15:07:08,191.59195470809937,3.2m,0.0001219459663843736
14,14,1.0214553903579713,0.6354,1.2856380527496338,0.5652,1745561242.6750057,2025/04/25 15:07:22,205.6805145740509,3.4m,0.00019001330656465143
15,15,1.0023359287261964,0.6464,1.1323227264404296,0.61,1745561258.2489426,2025/04/25 15:07:38,221.2544515132904,3.7m,0.0003083550836890936
16,16,1.0198505243301392,0.6378,1.0950564266204834,0.6202,1745561272.4965703,2025/04/25 15:07:52,235.50207924842834,3.9m,0.00013889107503928244
17,17,1.0149389569282532,0.6382,1.130072389984131,0.6024,1745561287.0302074,2025/04/25 15:08:07,250.0357162952423,4.2m,0.00030370635795406997
18,18,0.9480970067977905,0.66,1.2090157430648805,0.5988,1745561301.9530363,2025/04/25 15:08:21,264.9585452079773,4.4m,0.00020215526456013322
19,19,0.966243222618103,0.6526,1.1611858744621277,0.6032,1745561316.6171818,2025/04/25 15:08:36,279.6226906776428,4.7m,0.0003431537188589573
20,20,0.982891650390625,0.6478,1.2533376586914062,0.5846,1745561331.2890463,2025/04/25 15:08:51,294.29455518722534,4.9m,0.0006180668715387583
21,21,0.9345949996948242,0.668,1.0934607009887696,0.6256,1745561345.6074898,2025/04/25 15:09:05,308.61299872398376,5.1m,0.00040913248085416853
