step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
1,1,0.1,4.898937538146972,0.002,,,7.743728876113892,7.7s,7.743773698806763,7.7s,7.808271408081055,7.8s,7.808276891708374,7.8s,0.0%
2,2,0.09999999614468584,4.800117172241211,0.014,,,7.971649646759033,8.0s,7.971709966659546,8.0s,8.096275806427002,8.1s,8.096284866333008,8.1s,0.0%
3,3,0.09999998457874393,4.621737758636475,0.028,,,8.024950742721558,8.0s,8.025036334991455,8.0s,8.232006072998047,8.2s,8.232019186019897,8.2s,0.0%
4,4,0.09999996530217604,4.586562503814697,0.026,,,8.080586194992065,8.1s,8.08069372177124,8.1s,8.370688915252686,8.4s,8.370705366134644,8.4s,0.1%
5,5,0.09999993831498517,4.241937492370606,0.07,,,8.13402271270752,8.1s,8.13415241241455,8.1s,8.506824970245361,8.5s,8.506844997406006,8.5s,0.1%
6,6,0.09999990361717548,3.8380351791381835,0.09,,,8.187633752822876,8.2s,8.187783241271973,8.2s,8.642799139022827,8.6s,8.642822980880737,8.6s,0.1%
7,7,0.09999986120875233,3.535945295333862,0.126,,,8.248923778533936,8.2s,8.249093770980835,8.2s,8.786199569702148,8.8s,8.786227464675903,8.8s,0.1%
8,8,0.09999981108972224,3.261562515258789,0.136,,,8.305236577987671,8.3s,8.305426359176636,8.3s,8.922178983688354,8.9s,8.922209978103638,8.9s,0.1%
9,9,0.09999975326009293,3.3424916744232176,0.144,,,8.359864711761475,8.4s,8.360069751739502,8.4s,9.055619478225708,9.1s,9.05565333366394,9.1s,0.1%
10,10,0.09999968771987332,2.970710947036743,0.186,,,8.413634777069092,8.4s,8.413859844207764,8.4s,9.192192554473877,9.2s,9.192229986190796,9.2s,0.1%
11,11,0.09999961446907353,2.8143378677368163,0.228,,,8.469623804092407,8.5s,8.469873428344727,8.5s,9.334261178970337,9.3s,9.334303140640259,9.3s,0.1%
12,12,0.09999953350770487,2.5082841758728027,0.338,,,8.525540113449097,8.5s,8.525815486907959,8.5s,9.478636503219604,9.5s,9.47868275642395,9.5s,0.1%
13,13,0.09999944483577981,2.3089075756072996,0.32,,,8.58236050605774,8.6s,8.582664489746094,8.6s,9.616634368896484,9.6s,9.616685152053833,9.6s,0.2%
14,14,0.09999934845331201,2.051793935775757,0.402,,,8.63791799545288,8.6s,8.638242244720459,8.6s,9.911017179489136,9.9s,9.91107177734375,9.9s,0.2%
15,15,0.09999924436031635,2.216092170715332,0.378,,,8.693004608154297,8.7s,8.693345546722412,8.7s,10.206802606582642,10.2s,10.206860542297363,10.2s,0.2%
16,16,0.09999913255680888,1.8421556510925292,0.494,,,8.75158429145813,8.8s,8.751946926116943,8.8s,10.348166942596436,10.3s,10.348228216171265,10.3s,0.2%
17,17,0.09999901304280684,1.5865952234268188,0.544,,,8.809439897537231,8.8s,8.809826374053955,8.8s,10.487722635269165,10.5s,10.487788677215576,10.5s,0.2%
18,18,0.09999888581832868,1.3595354022979735,0.634,,,8.864552736282349,8.9s,8.864959001541138,8.9s,10.634882688522339,10.6s,10.634953260421753,10.6s,0.2%
19,19,0.09999875088339398,1.4789719314575196,0.556,,,8.919126033782959,8.9s,8.919552326202393,8.9s,10.775384664535522,10.8s,10.775459289550781,10.8s,0.2%
20,20,0.09999860823802359,1.124867184638977,0.69,,,8.973692655563354,9.0s,8.974132537841797,9.0s,10.91178297996521,10.9s,10.911861658096313,10.9s,0.2%
21,21,0.09999845788223947,1.0801416645050048,0.704,,,9.03096628189087,9.0s,9.031448602676392,9.0s,11.058119773864746,11.1s,11.058205842971802,11.1s,0.3%
22,22,0.09999829981606484,0.9146628522872925,0.748,,,9.084259271621704,9.1s,9.08475375175476,9.1s,11.19434666633606,11.2s,11.194436311721802,11.2s,0.3%
23,23,0.09999813403952405,0.714307587146759,0.844,,,9.139230966567993,9.1s,9.139744520187378,9.1s,11.333090543746948,11.3s,11.333183765411377,11.3s,0.3%
24,24,0.09999796055264268,0.7382889409065246,0.818,,,9.19613790512085,9.2s,9.196682214736938,9.2s,11.47368574142456,11.5s,11.473784446716309,11.5s,0.3%
25,25,0.09999777935544747,0.8357196178436279,0.784,,,9.25105881690979,9.3s,9.251620769500732,9.3s,11.614168643951416,11.6s,11.61427092552185,11.6s,0.3%
26,26,0.09999759044796638,0.7229437627792359,0.844,,,9.305992841720581,9.3s,9.30657696723938,9.3s,11.751367092132568,11.8s,11.751474142074585,11.8s,0.3%
27,27,0.09999739383022854,0.6013937993049622,0.846,,,9.359496593475342,9.4s,9.360093832015991,9.4s,11.89100694656372,11.9s,11.891117334365845,11.9s,0.3%
28,28,0.09999718950226426,0.5538822565078735,0.876,,,9.413894414901733,9.4s,9.414509057998657,9.4s,12.027859687805176,12.0s,12.027973175048828,12.0s,0.4%
29,29,0.09999697746410506,0.41673046922683715,0.91,,,9.468322515487671,9.5s,9.46895694732666,9.5s,12.166724920272827,12.2s,12.166842937469482,12.2s,0.4%
30,30,0.09999675771578362,0.33546847438812255,0.94,,,9.522807121276855,9.5s,9.52346134185791,9.5s,12.305439472198486,12.3s,12.305561304092407,12.3s,0.4%
31,31,0.09999653025733385,0.280975341796875,0.962,,,9.57783842086792,9.6s,9.578514099121094,9.6s,12.445168733596802,12.4s,12.445294618606567,12.4s,0.4%
32,32,0.09999629508879082,0.32034579253196716,0.948,,,9.632287502288818,9.6s,9.632982015609741,9.6s,12.58537769317627,12.6s,12.5855073928833,12.6s,0.4%
33,33,0.0999960522101908,0.3791581220626831,0.918,,,9.69289517402649,9.7s,9.693613290786743,9.7s,12.729542970657349,12.7s,12.729677438735962,12.7s,0.4%
34,34,0.09999580162157123,0.4104031364917755,0.916,,,9.747592210769653,9.7s,9.748331308364868,9.7s,12.867634057998657,12.9s,12.867773294448853,12.9s,0.4%
35,35,0.09999554332297078,0.43602618503570556,0.912,,,9.801496982574463,9.8s,9.80225658416748,9.8s,13.010012865066528,13.0s,13.010157108306885,13.0s,0.4%
36,36,0.09999527731442925,0.3268535130023956,0.934,,,9.854156732559204,9.9s,9.854929208755493,9.9s,13.147088527679443,13.1s,13.147236347198486,13.1s,0.4%
37,37,0.09999500359598767,0.2718686652183533,0.958,,,9.907264471054077,9.9s,9.908052444458008,9.9s,13.283944845199585,13.3s,13.284095764160156,13.3s,0.5%
38,38,0.09999472216768827,0.26691998267173767,0.956,,,9.96217656135559,10.0s,9.962987899780273,10.0s,13.420571327209473,13.4s,13.42072606086731,13.4s,0.5%
39,39,0.09999443302957445,0.19304716432094574,0.986,,,10.01631212234497,10.0s,10.017143249511719,10.0s,13.55679178237915,13.6s,13.556950569152832,13.6s,0.5%
40,40,0.09999413618169077,0.18367068767547606,0.974,,,10.072365283966064,10.1s,10.073217868804932,10.1s,13.695604085922241,13.7s,13.695765733718872,13.7s,0.5%
41,41,0.09999383162408303,0.16155447447299956,0.992,,,10.125967502593994,10.1s,10.126839399337769,10.1s,13.832644939422607,13.8s,13.832819700241089,13.8s,0.5%
42,42,0.09999351935679818,0.15348019301891327,0.988,,,10.183067321777344,10.2s,10.183963775634766,10.2s,13.970199584960938,14.0s,13.970378875732422,14.0s,0.5%
43,43,0.09999319937988439,0.19144847059249878,0.976,,,10.238966703414917,10.2s,10.239884376525879,10.2s,14.107770919799805,14.1s,14.10795545578003,14.1s,0.5%
44,44,0.09999287169339102,0.2505348196029663,0.962,,,10.293041706085205,10.3s,10.293982982635498,10.3s,14.244556903839111,14.2s,14.24474549293518,14.2s,0.5%
