step,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
1,1,1.8759057634353637,0.3088,1.6210199405670167,0.4018,1745236533.0174663,2025/04/21 20:55:33,4.348376274108887,4.3s,0.00012168842658866197
2,2,1.5467725027084351,0.4342,1.4895252948760986,0.4676,1745236536.4623003,2025/04/21 20:55:36,7.79321026802063,7.8s,0.00015645484381821007
3,3,1.4477074544906616,0.462,1.385531189727783,0.4946,1745236539.8276658,2025/04/21 20:55:39,11.158575773239136,11.2s,0.0001760404702508822
4,4,1.387502285194397,0.487,1.3726088251113893,0.506,1745236543.2318947,2025/04/21 20:55:43,14.562804698944092,14.6s,0.00021112404647283256
5,5,1.3241098550796508,0.5266,1.3040803163528443,0.5326,1745236546.572408,2025/04/21 20:55:46,17.90331792831421,17.9s,0.0001294672692893073
6,6,1.2370023796081544,0.5556,1.258301906967163,0.5544,1745236549.9519594,2025/04/21 20:55:49,21.282869338989258,21.3s,0.000175417895661667
7,7,1.2181192920684814,0.5634,1.243658776473999,0.5614,1745236553.305095,2025/04/21 20:55:53,24.63600492477417,24.6s,0.00021651307179126889
8,8,1.1878089721679688,0.5792,1.2159767545700073,0.5726,1745236556.6835256,2025/04/21 20:55:56,28.014435529708862,28.0s,0.00015657399490009993
9,9,1.1488974007606507,0.595,1.1964288036346435,0.578,1745236559.96247,2025/04/21 20:55:59,31.29338002204895,31.3s,0.00011916062067029998
10,10,1.0965608448028565,0.6112,1.1806672216415406,0.5842,1745236563.282733,2025/04/21 20:56:03,34.6136429309845,34.6s,0.000205129777896218
11,11,1.0778953588485718,0.6112,1.1832022369384765,0.5824,1745236566.6498482,2025/04/21 20:56:06,37.98075819015503,38.0s,0.00014833877503406256
12,12,1.0560007793426514,0.6196,1.1285652183532715,0.5986,1745236569.9628987,2025/04/21 20:56:09,41.293808698654175,41.3s,0.0002217598957940936
13,13,1.053839351272583,0.6238,1.1663403526306153,0.5874,1745236573.2762089,2025/04/21 20:56:13,44.60711884498596,44.6s,0.0002446092839818448
14,14,1.0393880785942078,0.6246,1.1289069390296935,0.5932,1745236576.6005137,2025/04/21 20:56:16,47.93142366409302,47.9s,0.00014954304788261652
15,15,0.9954747689247131,0.6456,1.1205881141662597,0.5974,1745236579.94229,2025/04/21 20:56:19,51.273200035095215,51.3s,0.00017427458078600466
16,16,0.981994921875,0.6468,1.0914858119964599,0.6148,1745236583.2909036,2025/04/21 20:56:23,54.62181353569031,54.6s,0.0001284475438296795
17,17,0.9447221168518066,0.6614,1.1030436281204223,0.6242,1745236586.6253664,2025/04/21 20:56:26,57.956276416778564,58.0s,0.00018141376494895667
18,18,0.9359191059112549,0.6766,1.1324445190429688,0.6012,1745236589.9525497,2025/04/21 20:56:29,61.28345966339111,1.0m,0.00022088679543230683
19,19,0.9448027009010315,0.6592,1.0768641795158387,0.621,1745236593.2637284,2025/04/21 20:56:33,64.59463834762573,1.1m,0.00016198113735299557
20,20,0.899680917930603,0.6792,1.063447365951538,0.6344,1745236596.6853447,2025/04/21 20:56:36,68.01625466346741,1.1m,0.00019725720630958676
21,21,0.8970836194992066,0.679,1.0710039323806764,0.6324,1745236600.027882,2025/04/21 20:56:40,71.3587920665741,1.2m,0.0001587143779033795
22,22,0.867491812133789,0.6958,1.0420946934700013,0.641,1745236603.3783042,2025/04/21 20:56:43,74.70921421051025,1.2m,0.00024395699438173324
23,23,0.8724186120033264,0.693,1.0349112458229064,0.6488,1745236606.735342,2025/04/21 20:56:46,78.06625199317932,1.3m,0.0001881459029391408
