step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc,val_path_loss,val_path_acc
1,1,4.604801799011231,0.0136,mean: 4.725731937348841,mean: 0.0100375,1748993201.684425,2025/06/04 08:26:41,3.6407055854797363,3.6s,3.0189902782440186,3.0191314220428467,0.06310057640075684,,,,
2,2,4.59483231048584,0.0184,mean: 4.708804475665093,mean: 0.010196875000000005,1748993205.0328093,2025/06/04 08:26:45,6.989089727401733,7.0s,5.944085121154785,5.9443278312683105,0.12469267845153809,,,,
3,3,4.582740283203125,0.024,mean: 4.693202378463746,mean: 0.010746875000000001,1748993208.3317144,2025/06/04 08:26:48,10.287994861602783,10.3s,8.835863828659058,8.836195707321167,0.18262386322021484,,,,
4,4,4.566468404388428,0.031,mean: 4.678541094291211,mean: 0.011378125000000005,1748993211.606435,2025/06/04 08:26:51,13.562715530395508,13.6s,11.703672409057617,11.704094886779785,0.23973512649536133,,,,
5,5,4.545527281188964,0.034,mean: 4.66829924157858,mean: 0.012049999999999996,1748993214.8610866,2025/06/04 08:26:54,16.81736707687378,16.8s,14.546594858169556,14.547110795974731,0.2973179817199707,,,,
6,6,4.522573355102539,0.044,mean: 4.662923333382606,mean: 0.012390624999999999,1748993218.1412477,2025/06/04 08:26:58,20.097528219223022,20.1s,17.412763595581055,17.413373708724976,0.3567538261413574,,,,
7,7,4.496909456634522,0.043,mean: 4.6647682115674005,mean: 0.013396874999999999,1748993221.4151022,2025/06/04 08:27:01,23.37138271331787,23.4s,20.274218320846558,20.274927854537964,0.41521120071411133,,,,
8,8,4.472960340881348,0.049,mean: 4.672103728318215,mean: 0.014346874999999995,1748993224.6826699,2025/06/04 08:27:04,26.63895034790039,26.6s,23.123895168304443,23.124707221984863,0.47791314125061035,,,,
9,9,4.447659924316406,0.0526,mean: 4.681503154706956,mean: 0.014696874999999998,1748993228.0042117,2025/06/04 08:27:08,29.96049213409424,30.0s,26.027734994888306,26.028648376464844,0.5389773845672607,,,,
10,10,4.426364874267578,0.0502,mean: 4.69792031725645,mean: 0.015265624999999998,1748993231.2691195,2025/06/04 08:27:11,33.2253999710083,33.2s,28.88082456588745,28.881836414337158,0.597642183303833,,,,
11,11,4.404763502502441,0.055,mean: 4.7162536597490305,mean: 0.015809374999999994,1748993234.522988,2025/06/04 08:27:14,36.4792685508728,36.5s,31.725285291671753,31.72639012336731,0.6562380790710449,,,,
12,12,4.383719579315185,0.0594,mean: 4.733027486187217,mean: 0.016078125,1748993237.7956429,2025/06/04 08:27:17,39.75192332267761,39.8s,34.58405327796936,34.585251808166504,0.715275764465332,,,,
13,13,4.365583459472656,0.0556,mean: 4.754860326778888,mean: 0.01640625,1748993241.0853279,2025/06/04 08:27:21,43.04160833358765,43.0s,37.45597815513611,37.457270860672,0.7777059078216553,,,,
14,14,4.342702565765381,0.0616,mean: 4.76891291579008,mean: 0.016687499999999997,1748993244.3549485,2025/06/04 08:27:24,46.31122899055481,46.3s,40.310725927352905,40.31211304664612,0.8369178771972656,,,,
15,15,4.327285339355469,0.0654,mean: 4.793042415463926,mean: 0.016790624999999993,1748993247.6721642,2025/06/04 08:27:27,49.62844467163086,49.6s,43.20226311683655,43.2037467956543,0.8962030410766602,,,,
