step,train_loss,train_acc,val_loss,val_acc
1,1.863756309890747,0.3092,2.136355625152588,0.3078
2,1.6091821228027343,0.4098,2.351227728652954,0.3082
3,1.4965496726989747,0.4618,1.4703447170257569,0.4658
