step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
1,1,4.507105186462402,0.0296,mean: 4.507105186462402,mean: 0.0296,1748900397.809078,2025/06/03 06:39:57,3.7115588188171387,3.7s,0.34464502334594727,0.34476685523986816,0.06339573860168457,,
2,2,4.163617028045654,0.061,mean: 4.163617028045654,mean: 0.061,1748900401.1702974,2025/06/03 06:40:01,7.072778224945068,7.1s,0.6715199947357178,0.6717348098754883,0.13006901741027832,,
3,3,3.940406383514404,0.0858,mean: 3.940406383514404,mean: 0.0858,1748900404.5170252,2025/06/03 06:40:04,10.419506072998047,10.4s,0.9973959922790527,0.9977011680603027,0.1895430088043213,,
4,4,3.8170804862976073,0.1068,mean: 3.8170804862976073,mean: 0.1068,1748900410.0664816,2025/06/03 06:40:10,15.96896243095398,16.0s,1.4829535484313965,1.321842908859253,0.24839568138122559,4.136227569580078,0.0735
5,5,3.692331562042236,0.1192,mean: 3.692331562042236,mean: 0.1192,1748900413.5535965,2025/06/03 06:40:13,19.456077337265015,19.5s,1.8074133396148682,1.6463899612426758,0.3079707622528076,,
6,6,3.603061770629883,0.1336,mean: 3.603061770629883,mean: 0.1336,1748900416.9124951,2025/06/03 06:40:16,22.81497597694397,22.8s,2.126619577407837,1.9656867980957031,0.3693265914916992,,
7,7,3.462945001220703,0.1642,mean: 3.462945001220703,mean: 0.1642,1748900420.2264278,2025/06/03 06:40:20,26.12890863418579,26.1s,2.448718786239624,2.2879109382629395,0.4279346466064453,,
8,8,3.363182000732422,0.1818,mean: 3.363182000732422,mean: 0.1818,1748900425.692322,2025/06/03 06:40:25,31.594802856445312,31.6s,2.9342877864837646,2.6134378910064697,0.48685646057128906,3.9679791984558106,0.1016
9,9,3.298306615066528,0.1878,mean: 3.298306615066528,mean: 0.1878,1748900429.2273107,2025/06/03 06:40:29,35.129791498184204,35.1s,3.2603089809417725,2.9395487308502197,0.5467824935913086,,
10,10,3.250025412750244,0.1962,mean: 3.250025412750244,mean: 0.1962,1748900432.6093895,2025/06/03 06:40:32,38.51187038421631,38.5s,3.5890166759490967,3.2683517932891846,0.6077988147735596,,
11,11,3.107625136947632,0.2318,mean: 3.107625136947632,mean: 0.2318,1748900435.9321876,2025/06/03 06:40:35,41.83466839790344,41.8s,3.91389799118042,3.5933237075805664,0.6670718193054199,,
12,12,3.0306331745147705,0.238,mean: 3.0306331745147705,mean: 0.238,1748900441.3825972,2025/06/03 06:40:41,47.285078048706055,47.3s,4.394029378890991,3.915539503097534,0.7263424396514893,3.6394069690704347,0.1587
13,13,2.9621476799011233,0.2544,mean: 2.9621476799011233,mean: 0.2544,1748900444.8054228,2025/06/03 06:40:44,50.70790362358093,50.7s,4.716071128845215,4.2376720905303955,0.7863166332244873,,
14,14,2.9359042320251465,0.2558,mean: 2.9359042320251465,mean: 0.2558,1748900448.1586568,2025/06/03 06:40:48,54.061137676239014,54.1s,5.039998531341553,4.561688661575317,0.8447937965393066,,
15,15,2.7983362308502198,0.278,mean: 2.7983362308502198,mean: 0.278,1748900451.4776683,2025/06/03 06:40:51,57.380149126052856,57.4s,5.36091160774231,4.882694244384766,0.9033586978912354,,
16,16,2.7331741455078125,0.2934,mean: 2.7331741455078125,mean: 0.2934,1748900456.8773637,2025/06/03 06:40:56,62.779844522476196,1.0m,5.832598686218262,5.204852342605591,0.9645843505859375,3.7432514987945558,0.1686
17,17,2.700308592224121,0.3002,mean: 2.700308592224121,mean: 0.3002,1748900460.3164842,2025/06/03 06:41:00,66.21896505355835,1.1m,6.158512115478516,5.5308592319488525,1.0237057209014893,,
18,18,2.620960801696777,0.3108,mean: 2.620960801696777,mean: 0.3108,1748900463.668578,2025/06/03 06:41:03,69.57105875015259,1.2m,6.4834935665130615,5.855928659439087,1.0822710990905762,,
19,19,2.6016038932800294,0.3172,mean: 2.6016038932800294,mean: 0.3172,1748900467.057145,2025/06/03 06:41:07,72.95962595939636,1.2m,6.804513454437256,6.177037239074707,1.140993356704712,,
20,20,2.4567143409729004,0.347,mean: 2.4567143409729004,mean: 0.347,1748900472.4913037,2025/06/03 06:41:12,78.39378452301025,1.3m,7.276087999343872,6.499168872833252,1.2020702362060547,3.6784492023468016,0.2027
21,21,2.426987747955322,0.356,mean: 2.426987747955322,mean: 0.356,1748900475.9868388,2025/06/03 06:41:15,81.88931965827942,1.4m,7.599267244338989,6.822437286376953,1.261446237564087,,
22,22,2.3439353870391844,0.3672,mean: 2.3439353870391844,mean: 0.3672,1748900479.328287,2025/06/03 06:41:19,85.2307677268982,1.4m,7.921458721160889,7.144717693328857,1.3198931217193604,,
23,23,2.3251521514892577,0.377,mean: 2.3251521514892577,mean: 0.377,1748900482.6446574,2025/06/03 06:41:22,88.54713821411133,1.5m,8.24330997467041,7.466669797897339,1.3782298564910889,,
24,24,2.1892727912902834,0.4122,mean: 2.1892727912902834,mean: 0.4122,1748900488.0518386,2025/06/03 06:41:28,93.9543194770813,1.6m,8.718704223632812,7.78954553604126,1.4367103576660156,3.700438405609131,0.2068
25,25,2.1019682640075685,0.426,mean: 2.1019682640075685,mean: 0.426,1748900491.5321066,2025/06/03 06:41:31,97.4345874786377,1.6m,9.041992902755737,8.112924098968506,1.4952538013458252,,
26,26,2.125719551086426,0.4236,mean: 2.125719551086426,mean: 0.4236,1748900494.9140959,2025/06/03 06:41:34,100.81657671928406,1.7m,9.36410117149353,8.435124158859253,1.556384801864624,,
27,27,2.068742854690552,0.4312,mean: 2.068742854690552,mean: 0.4312,1748900498.2718456,2025/06/03 06:41:38,104.17432641983032,1.7m,9.685482501983643,8.756591558456421,1.6154537200927734,,
28,28,1.9637945472717284,0.4614,mean: 1.9637945472717284,mean: 0.4614,1748900503.7231798,2025/06/03 06:41:43,109.62566065788269,1.8m,10.158097743988037,9.078171014785767,1.6756508350372314,4.030489419555664,0.198
29,29,1.8744807258605958,0.4746,mean: 1.8744807258605958,mean: 0.4746,1748900507.190765,2025/06/03 06:41:47,113.0932457447052,1.9m,10.478573322296143,9.398733615875244,1.7389521598815918,,
30,30,1.9289931694030762,0.4596,mean: 1.9289931694030762,mean: 0.4596,1748900510.5775094,2025/06/03 06:41:50,116.47999024391174,1.9m,10.802423477172852,9.722673892974854,1.799330711364746,,
31,31,1.8298279731750489,0.487,mean: 1.8298279731750489,mean: 0.487,1748900513.8919156,2025/06/03 06:41:53,119.79439640045166,2.0m,11.123188495635986,10.04352617263794,1.8580529689788818,,
32,32,1.7470347867965699,0.5106,mean: 1.7470347867965699,mean: 0.5106,1748900519.355141,2025/06/03 06:41:59,125.25762176513672,2.1m,11.599384307861328,10.364736795425415,1.9158236980438232,4.21725205078125,0.192
33,33,1.6579518070220947,0.5162,mean: 1.6579518070220947,mean: 0.5162,1748900522.8490303,2025/06/03 06:42:02,128.75151109695435,2.1m,11.921693325042725,10.687130212783813,1.9764575958251953,,
34,34,1.6952367458343507,0.515,mean: 1.6952367458343507,mean: 0.515,1748900526.1767535,2025/06/03 06:42:06,132.07923436164856,2.2m,12.244289636611938,11.009815454483032,2.0349581241607666,,
