step,trainable,epoch,train_loss,train_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
1,2052,1,1.4914222876230876,0.32083333333333336,1749469791.2140777,2025/06/09 20:49:51,0.9511969089508057,951.2ms,0.026480674743652344,0.026491880416870117,0.12161731719970703,,
2,2052,2,1.3920598109563191,0.3614583333333333,1749469791.5775573,2025/06/09 20:49:51,1.3146765232086182,1.3s,0.05296516418457031,0.05298590660095215,0.29114198684692383,,
3,2052,3,1.3067866404851278,0.39895833333333336,1749469791.9323573,2025/06/09 20:49:51,1.6694765090942383,1.7s,0.07898402214050293,0.07901382446289062,0.4567530155181885,,
4,2052,4,1.2208830753962199,0.4625,1749469792.294743,2025/06/09 20:49:52,2.031862258911133,2.0s,0.10545825958251953,0.10549664497375488,0.6246135234832764,,
5,2052,5,1.1661511580149333,0.4947916666666667,1749469792.7896051,2025/06/09 20:49:52,2.526724338531494,2.5s,0.1357414722442627,0.13054728507995605,0.7926802635192871,1.1882619460423787,0.44166666666666665
6,2052,6,1.1054295460383097,0.5541666666666667,1749469794.3104165,2025/06/09 20:49:54,4.04753565788269,4.0s,0.16158771514892578,0.1564035415649414,0.9579851627349854,,
7,2052,7,1.0575359582901,0.6010416666666667,1749469794.6744275,2025/06/09 20:49:54,4.41154670715332,4.4s,0.19002151489257812,0.18484807014465332,1.1171586513519287,,
8,2052,8,1.0227581103642782,0.61875,1749469795.04328,2025/06/09 20:49:55,4.7803990840911865,4.8s,0.21672415733337402,0.21156072616577148,1.2835006713867188,,
9,2052,9,0.9709987839063009,0.653125,1749469795.4037745,2025/06/09 20:49:55,5.1408936977386475,5.1s,0.24412202835083008,0.2389678955078125,1.440229892730713,,
10,2052,10,0.9439034779866536,0.66875,1749469795.8918605,2025/06/09 20:49:55,5.628979682922363,5.6s,0.2773432731628418,0.26695871353149414,1.5963525772094727,0.9613293687502543,0.625
11,2052,11,0.9113797187805176,0.6989583333333333,1749469797.3760967,2025/06/09 20:49:57,7.113215923309326,7.1s,0.317058801651001,0.3066844940185547,1.699157476425171,,
12,2052,12,0.8987684925397237,0.69375,1749469797.7363079,2025/06/09 20:49:57,7.473427057266235,7.5s,0.34964537620544434,0.3392817974090576,1.8273131847381592,,
13,2052,13,0.8584413925806681,0.7333333333333333,1749469798.0973907,2025/06/09 20:49:58,7.83450984954834,7.8s,0.3763298988342285,0.36597561836242676,1.9870998859405518,,
14,2052,14,0.8334190368652343,0.7239583333333334,1749469798.4579678,2025/06/09 20:49:58,8.19508695602417,8.2s,0.40169572830200195,0.39135193824768066,2.152860403060913,,
15,2052,15,0.8058000723520915,0.7520833333333333,1749469798.9534721,2025/06/09 20:49:58,8.69059133529663,8.7s,0.43260908126831055,0.4167358875274658,2.3229870796203613,0.8202189207077026,0.7
16,2052,16,0.7684693415959676,0.7479166666666667,1749469800.4966307,2025/06/09 20:50:00,10.233749866485596,10.2s,0.47707509994506836,0.4612119197845459,2.4262664318084717,,
17,2052,17,0.7801749467849731,0.7520833333333333,1749469800.8555439,2025/06/09 20:50:00,10.592663049697876,10.6s,0.5037252902984619,0.4878714084625244,2.583958625793457,,
18,2052,18,0.7389021317164103,0.7822916666666667,1749469801.21212,2025/06/09 20:50:01,10.949239253997803,10.9s,0.5286681652069092,0.512824296951294,2.7494802474975586,,
19,2052,19,0.7590237736701966,0.759375,1749469801.5827017,2025/06/09 20:50:01,11.319820880889893,11.3s,0.5548632144927979,0.5390300750732422,2.9202518463134766,,
20,2052,20,0.7375602006912232,0.7645833333333333,1749469802.0730815,2025/06/09 20:50:02,11.810200691223145,11.8s,0.5869960784912109,0.5659356117248535,3.074859142303467,0.7440593640009562,0.7375
21,11178564,21,0.7079600930213928,0.7854166666666667,1749469803.9327126,2025/06/09 20:50:03,13.6698317527771,13.7s,0.6909289360046387,0.66988205909729,3.1614620685577393,,
22,11178564,22,0.6891950885454814,0.78125,1749469804.507728,2025/06/09 20:50:04,14.244847297668457,14.2s,0.7739439010620117,0.7529165744781494,3.2492072582244873,,
23,11178564,23,0.6257133722305298,0.8104166666666667,1749469805.0782049,2025/06/09 20:50:05,14.815324068069458,14.8s,0.8567779064178467,0.8357627391815186,3.3357932567596436,,
24,11178564,24,0.5945514837900797,0.8104166666666667,1749469805.6558273,2025/06/09 20:50:05,15.392946481704712,15.4s,0.940279483795166,0.9192774295806885,3.4239625930786133,,
25,11178564,25,0.577292795976003,0.8145833333333333,1749469806.3632493,2025/06/09 20:50:06,16.10036849975586,16.1s,1.0284066200256348,1.0021626949310303,3.5106024742126465,0.5432855725288391,0.8375
26,11178564,26,0.5308880428473155,0.8208333333333333,1749469808.0509186,2025/06/09 20:50:08,17.78803777694702,17.8s,1.1119098663330078,1.0856804847717285,3.5984606742858887,,
27,11178564,27,0.52395179271698,0.828125,1749469808.647667,2025/06/09 20:50:08,18.384786128997803,18.4s,1.19728684425354,1.1710739135742188,3.691530466079712,,
28,11178564,28,0.5020691196123759,0.8447916666666667,1749469809.2508068,2025/06/09 20:50:09,18.98792600631714,19.0s,1.2842652797698975,1.258066177368164,3.7837085723876953,,
29,11178564,29,0.4851316233476003,0.85,1749469809.8320093,2025/06/09 20:50:09,19.56912851333618,19.6s,1.3681082725524902,1.3419218063354492,3.8710930347442627,,
30,11178564,30,0.4884482582410177,0.8458333333333333,1749469810.5437155,2025/06/09 20:50:10,20.280834674835205,20.3s,1.4577431678771973,1.4262902736663818,3.9570512771606445,0.48520427942276,0.8541666666666666
31,11178564,31,0.4842952052752177,0.8375,1749469812.2126482,2025/06/09 20:50:12,21.949767351150513,21.9s,1.5404548645019531,1.509016513824463,4.048568248748779,,
32,11178564,32,0.4446617364883423,0.8395833333333333,1749469812.7902513,2025/06/09 20:50:12,22.52737045288086,22.5s,1.6233546733856201,1.591928482055664,4.140172958374023,,
33,11178564,33,0.44724111557006835,0.8427083333333333,1749469813.3706343,2025/06/09 20:50:13,23.10775351524353,23.1s,1.7068703174591064,1.6754610538482666,4.231168031692505,,
34,11178564,34,0.4364364822705587,0.8625,1749469813.9507873,2025/06/09 20:50:13,23.687906503677368,23.7s,1.7898786067962646,1.7584798336029053,4.317887306213379,,
35,11178564,35,0.4431486467520396,0.8520833333333333,1749469814.6544313,2025/06/09 20:50:14,24.391550540924072,24.4s,1.8778152465820312,1.8411827087402344,4.4061877727508545,0.4596724232037862,0.8541666666666666
36,11178564,36,0.40424517591794334,0.8697916666666666,1749469816.3095121,2025/06/09 20:50:16,26.046631336212158,26.0s,1.9608631134033203,1.9242429733276367,4.493205785751343,,
37,11178564,37,0.4167611400286357,0.865625,1749469816.8868158,2025/06/09 20:50:16,26.623934984207153,26.6s,2.04508376121521,2.0084753036499023,4.57900071144104,,
38,11178564,38,0.41497126817703245,0.8604166666666667,1749469817.4617805,2025/06/09 20:50:17,27.198899745941162,27.2s,2.1278915405273438,2.0912978649139404,4.665162086486816,,
39,11178564,39,0.4120142340660095,0.8677083333333333,1749469818.0444024,2025/06/09 20:50:18,27.781521558761597,27.8s,2.2107651233673096,2.174184799194336,4.7540082931518555,,
40,11178564,40,0.3929527521133423,0.875,1749469818.7543244,2025/06/09 20:50:18,28.491443634033203,28.5s,2.298800230026245,2.256984233856201,4.841933488845825,0.4275105516115824,0.8708333333333333
41,11178564,41,0.381649386882782,0.8677083333333333,1749469820.4245613,2025/06/09 20:50:20,30.161680459976196,30.2s,2.3840436935424805,2.3422412872314453,4.9299585819244385,,
42,11178564,42,0.3965581119060516,0.8614583333333333,1749469821.0091686,2025/06/09 20:50:21,30.74628782272339,30.7s,2.468059778213501,2.4262735843658447,5.0197224617004395,,
43,11178564,43,0.3769227981567383,0.8697916666666666,1749469821.5866983,2025/06/09 20:50:21,31.323817491531372,31.3s,2.550870656967163,2.5090975761413574,5.106080770492554,,
44,11178564,44,0.3708412885665894,0.8770833333333333,1749469822.1640513,2025/06/09 20:50:22,31.90117049217224,31.9s,2.6334011554718018,2.5916388034820557,5.19187331199646,,
45,11178564,45,0.3802313407262166,0.871875,1749469822.876269,2025/06/09 20:50:22,32.61338829994202,32.6s,2.721729278564453,2.6747117042541504,5.280647039413452,0.38710111379623413,0.8875
46,11178564,46,0.3782812893390656,0.8770833333333333,1749469824.549299,2025/06/09 20:50:24,34.286418199539185,34.3s,2.80576491355896,2.758759021759033,5.373000383377075,,
47,11178564,47,0.3590136488278707,0.8822916666666667,1749469825.1387548,2025/06/09 20:50:25,34.875874042510986,34.9s,2.890530586242676,2.843535900115967,5.461315631866455,,
48,11178564,48,0.3914534687995911,0.8677083333333333,1749469825.728843,2025/06/09 20:50:25,35.465962171554565,35.5s,2.9739532470703125,2.9269707202911377,5.5495336055755615,,
49,11178564,49,0.37673483093579613,0.8739583333333333,1749469826.3144412,2025/06/09 20:50:26,36.051560401916504,36.1s,3.057393789291382,3.0104241371154785,5.635828971862793,,
50,11178564,50,0.35504119992256167,0.8875,1749469827.0445807,2025/06/09 20:50:27,36.781699895858765,36.8s,3.149306058883667,3.097078323364258,5.72362756729126,0.38502489527066547,0.875
51,11178564,51,0.35017145474751793,0.8708333333333333,1749469828.7389522,2025/06/09 20:50:28,38.47607135772705,38.5s,3.2321856021881104,3.179969549179077,5.816140413284302,,
52,11178564,52,0.35357988278071084,0.8864583333333333,1749469829.3242068,2025/06/09 20:50:29,39.061326026916504,39.1s,3.3150177001953125,3.262815237045288,5.909061908721924,,
53,11178564,53,0.34231260418891907,0.8770833333333333,1749469829.9075117,2025/06/09 20:50:29,39.644630908966064,39.6s,3.4003312587738037,3.348145008087158,6.001030206680298,,
54,11178564,54,0.3682072401046753,0.8708333333333333,1749469830.4887931,2025/06/09 20:50:30,40.22591233253479,40.2s,3.483118772506714,3.4309446811676025,6.093958139419556,,
55,11178564,55,0.352862807114919,0.8802083333333334,1749469831.216513,2025/06/09 20:50:31,40.95363211631775,41.0s,3.5733344554901123,3.5158915519714355,6.181748867034912,0.3573777973651886,0.8791666666666667
