step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
1,1,4.560340231323242,0.0312,mean: 4.560340231323242,mean: 0.0312,1748898817.862733,2025/06/03 06:13:37,3.8278706073760986,3.8s,0.36397361755371094,0.3641016483306885,0.06298446655273438,,
2,2,4.224399058532715,0.055,mean: 4.224399058532715,mean: 0.055,1748898821.2339678,2025/06/03 06:13:41,7.199105501174927,7.2s,0.6890625953674316,0.68929123878479,0.1237485408782959,,
3,3,4.015164690780639,0.0788,mean: 4.015164690780639,mean: 0.0788,1748898824.6350358,2025/06/03 06:13:44,10.600173473358154,10.6s,1.0152173042297363,1.0155346393585205,0.18401718139648438,,
4,4,3.873292445373535,0.0908,mean: 3.873292445373535,mean: 0.0908,1748898830.2191484,2025/06/03 06:13:50,16.18428611755371,16.2s,1.5071401596069336,1.3527588844299316,0.24295330047607422,4.253848236083984,0.0698
5,5,3.799929744720459,0.0994,mean: 3.799929744720459,mean: 0.0994,1748898833.7163632,2025/06/03 06:13:53,19.681500911712646,19.7s,1.8284578323364258,1.674163579940796,0.30369114875793457,,
6,6,3.720439030838013,0.1206,mean: 3.720439030838013,mean: 0.1206,1748898837.115949,2025/06/03 06:13:57,23.0810866355896,23.1s,2.153136968612671,1.9989337921142578,0.36234545707702637,,
7,7,3.6441310935974123,0.1196,mean: 3.6441310935974123,mean: 0.1196,1748898840.563062,2025/06/03 06:14:00,26.528199672698975,26.5s,2.4824180603027344,2.3283119201660156,0.42077136039733887,,
8,8,3.560249760437012,0.1352,mean: 3.560249760437012,mean: 0.1352,1748898846.033063,2025/06/03 06:14:06,31.99820065498352,32.0s,2.961855173110962,2.6532981395721436,0.48056602478027344,3.907930350494385,0.0986
9,9,3.4534383102416992,0.15,mean: 3.4534383102416992,mean: 0.15,1748898849.458563,2025/06/03 06:14:09,35.42370080947876,35.4s,3.2891812324523926,2.980717658996582,0.541445255279541,,
10,10,3.378321477508545,0.1686,mean: 3.378321477508545,mean: 0.1686,1748898852.790861,2025/06/03 06:14:12,38.755998611450195,38.8s,3.6174004077911377,3.309027910232544,0.6002285480499268,,
11,11,3.313999061203003,0.1842,mean: 3.313999061203003,mean: 0.1842,1748898856.08766,2025/06/03 06:14:16,42.05279779434204,42.1s,3.941737174987793,3.633460521697998,0.6597270965576172,,
12,12,3.2109513793945315,0.1966,mean: 3.2109513793945315,mean: 0.1966,1748898861.6608622,2025/06/03 06:14:21,47.62599992752075,47.6s,4.424654483795166,3.9621803760528564,0.7183506488800049,4.014576963043213,0.1116
13,13,3.1918844535827637,0.201,mean: 3.1918844535827637,mean: 0.201,1748898865.2524986,2025/06/03 06:14:25,51.21763634681702,51.2s,4.75526237487793,4.292882680892944,0.7781264781951904,,
14,14,3.0719138549804685,0.2296,mean: 3.0719138549804685,mean: 0.2296,1748898868.6540072,2025/06/03 06:14:28,54.619144916534424,54.6s,5.0780580043792725,4.615767478942871,0.8373990058898926,,
15,15,3.0399071014404297,0.2292,mean: 3.0399071014404297,mean: 0.2292,1748898872.0296707,2025/06/03 06:14:32,57.99480843544006,58.0s,5.4084038734436035,4.946206569671631,0.8983917236328125,,
16,16,2.902607822418213,0.2536,mean: 2.902607822418213,mean: 0.2536,1748898877.7725744,2025/06/03 06:14:37,63.737712144851685,1.1m,5.898609638214111,5.276916742324829,0.9581890106201172,3.672606677246094,0.1661
17,17,2.8518288436889647,0.2638,mean: 2.8518288436889647,mean: 0.2638,1748898881.2317286,2025/06/03 06:14:41,67.19686627388,1.1m,6.219315052032471,5.5977091789245605,1.0175087451934814,,
18,18,2.8120923290252686,0.2728,mean: 2.8120923290252686,mean: 0.2728,1748898884.5554729,2025/06/03 06:14:44,70.52061057090759,1.2m,6.5405802726745605,5.919081926345825,1.0767171382904053,,
19,19,2.7372410034179686,0.2864,mean: 2.7372410034179686,mean: 0.2864,1748898887.9034698,2025/06/03 06:14:47,73.86860752105713,1.2m,6.867034196853638,6.245632648468018,1.1357958316802979,,
20,20,2.7310203727722167,0.287,mean: 2.7310203727722167,mean: 0.287,1748898893.398542,2025/06/03 06:14:53,79.36367964744568,1.3m,7.3409342765808105,6.5700623989105225,1.1994349956512451,3.7994200901031494,0.155
21,21,2.6340618057250977,0.3038,mean: 2.6340618057250977,mean: 0.3038,1748898896.8703418,2025/06/03 06:14:56,82.83547949790955,1.4m,7.663655996322632,6.892875909805298,1.2589993476867676,,
22,22,2.5064516471862794,0.3266,mean: 2.5064516471862794,mean: 0.3266,1748898900.181204,2025/06/03 06:15:00,86.1463418006897,1.4m,7.986957788467407,7.216265678405762,1.3195719718933105,,
23,23,2.4319366104125977,0.3468,mean: 2.4319366104125977,mean: 0.3468,1748898903.5258617,2025/06/03 06:15:03,89.49099946022034,1.5m,8.308735370635986,7.538141489028931,1.3793072700500488,,
24,24,2.466855406188965,0.338,mean: 2.466855406188965,mean: 0.338,1748898909.023127,2025/06/03 06:15:09,94.98826479911804,1.6m,8.792602777481079,7.861927032470703,1.4390287399291992,3.5386206600189207,0.2116
25,25,2.301167183685303,0.3752,mean: 2.301167183685303,mean: 0.3752,1748898912.5245466,2025/06/03 06:15:12,98.48968434333801,1.6m,9.121095895767212,8.19051194190979,1.4987590312957764,,
26,26,2.263859606552124,0.385,mean: 2.263859606552124,mean: 0.385,1748898915.9528701,2025/06/03 06:15:15,101.91800785064697,1.7m,9.452362537384033,8.521867036819458,1.5596668720245361,,
27,27,2.200282165145874,0.4022,mean: 2.200282165145874,mean: 0.4022,1748898919.3578396,2025/06/03 06:15:19,105.32297730445862,1.8m,9.784623622894287,8.85422658920288,1.6220698356628418,,
28,28,2.0798215324401856,0.43,mean: 2.0798215324401856,mean: 0.43,1748898924.8521762,2025/06/03 06:15:24,110.81731390953064,1.8m,10.266721963882446,9.184463500976562,1.6809484958648682,4.311112870788574,0.1829
29,29,1.9958759311676026,0.4438,mean: 1.9958759311676026,mean: 0.4438,1748898928.2997367,2025/06/03 06:15:28,114.26487445831299,1.9m,10.591951370239258,9.509783029556274,1.743053674697876,,
30,30,1.9980256072998046,0.4452,mean: 1.9980256072998046,mean: 0.4452,1748898931.6217272,2025/06/03 06:15:31,117.5868649482727,2.0m,10.921071290969849,9.838996648788452,1.8017635345458984,,
31,31,2.0595895462036133,0.4312,mean: 2.0595895462036133,mean: 0.4312,1748898935.085464,2025/06/03 06:15:35,121.05060172080994,2.0m,11.25460958480835,10.17262601852417,1.8619019985198975,,
32,32,1.951340193939209,0.4524,mean: 1.951340193939209,mean: 0.4524,1748898940.7290537,2025/06/03 06:15:40,126.69419145584106,2.1m,11.751585721969604,10.508577823638916,1.922123670578003,3.8679275241851805,0.2241
33,33,1.8819218196868897,0.471,mean: 1.8819218196868897,mean: 0.471,1748898944.1533122,2025/06/03 06:15:44,130.11844992637634,2.2m,12.07932186126709,10.836409091949463,1.9816572666168213,,
34,34,1.695998359298706,0.519,mean: 1.695998359298706,mean: 0.519,1748898947.468141,2025/06/03 06:15:47,133.433278799057,2.2m,12.399525880813599,11.156706094741821,2.043322801589966,,
35,35,1.7669637157440186,0.5018,mean: 1.7669637157440186,mean: 0.5018,1748898950.8538632,2025/06/03 06:15:50,136.81900095939636,2.3m,12.7279794216156,11.485252380371094,2.1038665771484375,,
36,36,1.7197731502532958,0.5138,mean: 1.7197731502532958,mean: 0.5138,1748898956.376513,2025/06/03 06:15:56,142.341650724411,2.4m,13.205197095870972,11.810854434967041,2.1620447635650635,3.8759820709228516,0.2336
37,37,1.7031157007217408,0.5102,mean: 1.7031157007217408,mean: 0.5102,1748898959.8266356,2025/06/03 06:15:59,145.79177331924438,2.4m,13.52843427658081,12.134185314178467,2.2213752269744873,,
38,38,1.5461683532714843,0.5502,mean: 1.5461683532714843,mean: 0.5502,1748898963.1529593,2025/06/03 06:16:03,149.11809706687927,2.5m,13.852474212646484,12.458334684371948,2.281546115875244,,
39,39,1.5622243381500245,0.5542,mean: 1.5622243381500245,mean: 0.5542,1748898966.5102005,2025/06/03 06:16:06,152.4753382205963,2.5m,14.174158334732056,12.780111074447632,2.340261697769165,,
40,40,1.512621511077881,0.5636,mean: 1.512621511077881,mean: 0.5636,1748898971.9757247,2025/06/03 06:16:11,157.94086241722107,2.6m,14.651173114776611,13.103392362594604,2.4011447429656982,4.217439656066895,0.2178
41,41,1.4626273387908935,0.5772,mean: 1.4626273387908935,mean: 0.5772,1748898975.4733636,2025/06/03 06:16:15,161.43850135803223,2.7m,14.976605415344238,13.428923606872559,2.4607837200164795,,
42,42,1.5372172313690184,0.5656,mean: 1.5372172313690184,mean: 0.5656,1748898978.8567653,2025/06/03 06:16:18,164.8219029903412,2.7m,15.30160117149353,13.75401258468628,2.5199475288391113,,
43,43,1.5031095418930054,0.568,mean: 1.5031095418930054,mean: 0.568,1748898982.2044284,2025/06/03 06:16:22,168.16956615447998,2.8m,15.623766422271729,14.07626724243164,2.5812108516693115,,
44,44,1.2947885467529296,0.6158,mean: 1.2947885467529296,mean: 0.6158,1748898987.6477804,2025/06/03 06:16:27,173.61291813850403,2.9m,16.100945949554443,14.397970914840698,2.640308141708374,4.816669692993164,0.2059
45,45,1.4118412729263305,0.5904,mean: 1.4118412729263305,mean: 0.5904,1748898991.1509893,2025/06/03 06:16:31,177.11612701416016,3.0m,16.426619052886963,14.72374439239502,2.7016549110412598,,
46,46,1.2100829063415528,0.6444,mean: 1.2100829063415528,mean: 0.6444,1748898994.4703612,2025/06/03 06:16:34,180.4354989528656,3.0m,16.748413801193237,15.04563045501709,2.7640302181243896,,
47,47,1.2287790294647216,0.6324,mean: 1.2287790294647216,mean: 0.6324,1748898997.8069642,2025/06/03 06:16:37,183.77210187911987,3.1m,17.070016384124756,15.367323160171509,2.824610471725464,,
48,48,1.4643367738723756,0.584,mean: 1.4643367738723756,mean: 0.584,1748899003.323239,2025/06/03 06:16:43,189.2883768081665,3.2m,17.551488637924194,15.689194440841675,2.886307716369629,4.390750790405273,0.2192
49,49,1.2068877159118652,0.641,mean: 1.2068877159118652,mean: 0.641,1748899006.8440454,2025/06/03 06:16:46,192.80918312072754,3.2m,17.87425398826599,16.01205015182495,2.946516275405884,,
50,50,1.1032099155426025,0.6732,mean: 1.1032099155426025,mean: 0.6732,1748899010.2037234,2025/06/03 06:16:50,196.16886115074158,3.3m,18.196645975112915,16.334533214569092,3.006026268005371,,
51,51,1.0010965284347535,0.6974,mean: 1.0010965284347535,mean: 0.6974,1748899013.531709,2025/06/03 06:16:53,199.4968466758728,3.3m,18.517510890960693,16.655486583709717,3.0670249462127686,,
52,52,0.9325567249298096,0.7198,mean: 0.9325567249298096,mean: 0.7198,1748899019.0330596,2025/06/03 06:16:59,204.9981973171234,3.4m,18.99803137779236,16.9840989112854,3.125988721847534,4.917155204772949,0.2156
53,53,1.176975507736206,0.6496,mean: 1.176975507736206,mean: 0.6496,1748899022.5048776,2025/06/03 06:17:02,208.4700152873993,3.5m,19.324867486953735,17.311028480529785,3.1844723224639893,,
54,54,1.2016065906524658,0.6474,mean: 1.2016065906524658,mean: 0.6474,1748899025.8744195,2025/06/03 06:17:05,211.83955717086792,3.5m,19.651381969451904,17.637633323669434,3.243786334991455,,
55,55,1.2637255041122437,0.6344,mean: 1.2637255041122437,mean: 0.6344,1748899029.253556,2025/06/03 06:17:09,215.21869373321533,3.6m,19.97434687614441,17.96070122718811,3.307875394821167,,
56,56,1.0844165328979491,0.6816,mean: 1.0844165328979491,mean: 0.6816,1748899034.7802594,2025/06/03 06:17:14,220.74539709091187,3.7m,20.455620765686035,18.2918918132782,3.3667984008789062,6.997456046295166,0.1393
57,57,1.4574910678863526,0.5862,mean: 1.4574910678863526,mean: 0.5862,1748899038.2849803,2025/06/03 06:17:18,224.25011801719666,3.7m,20.779000997543335,18.615360736846924,3.4257850646972656,,
58,58,0.9032069381713868,0.733,mean: 0.9032069381713868,mean: 0.733,1748899041.6859858,2025/06/03 06:17:21,227.65112352371216,3.8m,21.10092544555664,18.93738031387329,3.4844748973846436,,
59,59,0.8990704019546509,0.737,mean: 0.8990704019546509,mean: 0.737,1748899045.0802116,2025/06/03 06:17:25,231.04534935951233,3.9m,21.42733597755432,19.26388192176819,3.5465404987335205,,
60,60,0.8442595447540283,0.7528,mean: 0.8442595447540283,mean: 0.7528,1748899050.679863,2025/06/03 06:17:30,236.64500069618225,3.9m,21.91914677619934,19.58905839920044,3.6070821285247803,5.394108814239502,0.1725
61,61,1.096133768081665,0.6816,mean: 1.096133768081665,mean: 0.6816,1748899054.2565978,2025/06/03 06:17:34,240.2217354774475,4.0m,22.24685311317444,19.916853427886963,3.666736602783203,,
62,62,0.7929480752944946,0.7596,mean: 0.7929480752944946,mean: 0.7596,1748899057.694071,2025/06/03 06:17:37,243.65920877456665,4.1m,22.57119631767273,20.241288900375366,3.725602865219116,,
63,63,0.9447461967468261,0.7238,mean: 0.9447461967468261,mean: 0.7238,1748899061.1169264,2025/06/03 06:17:41,247.08206415176392,4.1m,22.89747643470764,20.56766176223755,3.789344072341919,,
64,64,0.9237811002731323,0.7234,mean: 0.9237811002731323,mean: 0.7234,1748899066.6129315,2025/06/03 06:17:46,252.5780692100525,4.2m,23.38070797920227,20.899226427078247,3.84954571723938,5.462613219451904,0.2058
65,65,0.918558618927002,0.7212,mean: 0.918558618927002,mean: 0.7212,1748899070.0931938,2025/06/03 06:17:50,256.058331489563,4.3m,23.707531929016113,21.226141452789307,3.908162832260132,,
66,66,0.7218258306503296,0.785,mean: 0.7218258306503296,mean: 0.785,1748899073.4303808,2025/06/03 06:17:53,259.39551854133606,4.3m,24.029232025146484,21.54793381690979,3.967184066772461,,
67,67,0.725558344078064,0.7822,mean: 0.725558344078064,mean: 0.7822,1748899076.807552,2025/06/03 06:17:56,262.77268981933594,4.4m,24.353990077972412,21.872783422470093,4.029369115829468,,
68,68,0.7429046501159668,0.7898,mean: 0.7429046501159668,mean: 0.7898,1748899082.3329942,2025/06/03 06:18:02,268.298131942749,4.5m,24.829803943634033,22.198123931884766,4.0881640911102295,5.448409273529053,0.2026
69,69,0.7927383317947387,0.763,mean: 0.7927383317947387,mean: 0.763,1748899085.8410056,2025/06/03 06:18:05,271.806143283844,4.5m,25.152649641036987,22.521067142486572,4.148526668548584,,
70,70,0.6992663715362549,0.7856,mean: 0.6992663715362549,mean: 0.7856,1748899089.2980635,2025/06/03 06:18:09,275.26320123672485,4.6m,25.47815752029419,22.846670150756836,4.210227727890015,,
71,71,0.9102246124267578,0.7302,mean: 0.9102246124267578,mean: 0.7302,1748899092.6431708,2025/06/03 06:18:12,278.6083085536957,4.6m,25.803694009780884,23.172298192977905,4.272480487823486,,
72,72,0.8528962364196777,0.7498,mean: 0.8528962364196777,mean: 0.7498,1748899098.1299748,2025/06/03 06:18:18,284.09511256217957,4.7m,26.285648584365845,23.494575262069702,4.3327062129974365,4.847808612823487,0.24
73,73,0.7457413764953613,0.7844,mean: 0.7457413764953613,mean: 0.7844,1748899101.5544739,2025/06/03 06:18:21,287.51961159706116,4.8m,26.60836172103882,23.817381143569946,4.392486810684204,,
74,74,0.8300309942245483,0.7544,mean: 0.8300309942245483,mean: 0.7544,1748899104.8961313,2025/06/03 06:18:24,290.8612689971924,4.8m,26.931315660476685,24.140427350997925,4.4540722370147705,,
75,75,0.717096033668518,0.7922,mean: 0.717096033668518,mean: 0.7922,1748899108.262745,2025/06/03 06:18:28,294.2278826236725,4.9m,27.259414672851562,24.46862769126892,4.515331029891968,,
76,76,0.5957961550712585,0.8222,mean: 0.5957961550712585,mean: 0.8222,1748899113.7798812,2025/06/03 06:18:33,299.7450189590454,5.0m,27.74553418159485,24.79690456390381,4.575525760650635,5.17134229888916,0.2447
77,77,0.5781588371276856,0.8242,mean: 0.5781588371276856,mean: 0.8242,1748899117.2910619,2025/06/03 06:18:37,303.2561995983124,5.1m,28.069276809692383,25.12074041366577,4.63527774810791,,
78,78,0.7058770907878875,0.7936,mean: 0.7058770907878875,mean: 0.7936,1748899120.635682,2025/06/03 06:18:40,306.6008198261261,5.1m,28.391692399978638,25.443246841430664,4.695174932479858,,
79,79,0.4729679370880127,0.8668,mean: 0.4729679370880127,mean: 0.8668,1748899123.9602604,2025/06/03 06:18:43,309.9253981113434,5.2m,28.715834617614746,25.76747751235962,4.755957841873169,,
80,80,0.5864815979003907,0.8262,mean: 0.5864815979003907,mean: 0.8262,1748899129.36975,2025/06/03 06:18:49,315.3348877429962,5.3m,29.19484853744507,26.09472346305847,4.814180850982666,5.351013269805908,0.2343
81,81,0.714147243309021,0.7904,mean: 0.714147243309021,mean: 0.7904,1748899132.8533282,2025/06/03 06:18:52,318.81846594810486,5.3m,29.521751403808594,26.42171859741211,4.873234748840332,,
82,82,0.7202122257232666,0.7896,mean: 0.7202122257232666,mean: 0.7896,1748899136.1723382,2025/06/03 06:18:56,322.1374759674072,5.4m,29.841941833496094,26.741997718811035,4.932249546051025,,
83,83,0.7567530799865723,0.7714,mean: 0.7567530799865723,mean: 0.7714,1748899139.4876585,2025/06/03 06:18:59,325.4527962207794,5.4m,30.163179874420166,27.063323736190796,4.992243051528931,,
84,84,0.9556918960571289,0.7264,mean: 0.9556918960571289,mean: 0.7264,1748899144.915773,2025/06/03 06:19:04,330.8809106349945,5.5m,30.639875888824463,27.385760068893433,5.0517003536224365,5.918643431854248,0.2173
85,85,0.8756447105407715,0.7488,mean: 0.8756447105407715,mean: 0.7488,1748899148.3945255,2025/06/03 06:19:08,334.35966324806213,5.6m,30.96162748336792,27.707606315612793,5.111440658569336,,
86,86,0.766971830368042,0.77,mean: 0.766971830368042,mean: 0.77,1748899151.6972365,2025/06/03 06:19:11,337.6623742580414,5.6m,31.283913373947144,28.029987573623657,5.170825242996216,,
87,87,0.7295951033592224,0.7976,mean: 0.7295951033592224,mean: 0.7976,1748899155.1082425,2025/06/03 06:19:15,341.0733802318573,5.7m,31.619142770767212,28.365309238433838,5.234316825866699,,
