step,trainable,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train
1,2052,1,1.3218231439590453,0.434375,0.9044000029563903,0.6875,1749104410.4345534,2025/06/05 15:20:10,1.226412057876587,1.2s,0.06417322158813477,0.05371379852294922,0.08584403991699219
2,2052,2,0.6435445646444956,0.8,0.600067138671875,0.8,1749104412.4252965,2025/06/05 15:20:12,3.2171552181243896,3.2s,0.13579678535461426,0.11393213272094727,0.17055177688598633
3,2052,3,0.5180855015913646,0.834375,0.563684074083964,0.8083333333333333,1749104414.413553,2025/06/05 15:20:14,5.205411672592163,5.2s,0.20101523399353027,0.1718428134918213,0.2576911449432373
4,2052,4,0.4973600427309672,0.8479166666666667,0.5630258202552796,0.8041666666666667,1749104416.4532378,2025/06/05 15:20:16,7.245096445083618,7.2s,0.2625410556793213,0.21946454048156738,0.3517591953277588
5,2052,5,0.45567083756128945,0.8333333333333334,0.5643774668375651,0.7958333333333333,1749104418.419251,2025/06/05 15:20:18,9.211109638214111,9.2s,0.31352663040161133,0.25733423233032227,0.4615590572357178
6,2052,6,0.4144961595535278,0.8666666666666667,0.5437094608942667,0.8,1749104420.350473,2025/06/05 15:20:20,11.142331600189209,11.1s,0.36199498176574707,0.29444360733032227,0.5830211639404297
7,2052,7,0.3920596102873484,0.86875,0.5181610643863678,0.7875,1749104422.2242627,2025/06/05 15:20:22,13.01612138748169,13.0s,0.40105485916137695,0.32015109062194824,0.7060892581939697
8,2052,8,0.38962268829345703,0.8552083333333333,0.5005476554234822,0.8125,1749104424.1247306,2025/06/05 15:20:24,14.916589260101318,14.9s,0.43641042709350586,0.34820103645324707,0.8221206665039062
9,2052,9,0.37405542731285096,0.8760416666666667,0.5003216783205668,0.8291666666666667,1749104425.9727626,2025/06/05 15:20:25,16.764621257781982,16.8s,0.4693634510040283,0.3745546340942383,0.9563851356506348
10,2052,10,0.35785532792409264,0.871875,0.48755924304326376,0.8125,1749104427.8639143,2025/06/05 15:20:27,18.655772924423218,18.7s,0.5009901523590088,0.40091824531555176,1.0774855613708496
11,2052,11,0.3702764868736267,0.871875,0.4718101342519124,0.8291666666666667,1749104429.7316809,2025/06/05 15:20:29,20.523539543151855,20.5s,0.5333802700042725,0.42767882347106934,1.1994493007659912
12,2052,12,0.3393909732500712,0.8864583333333333,0.46347659826278687,0.8208333333333333,1749104431.7140188,2025/06/05 15:20:31,22.50587749481201,22.5s,0.5755801200866699,0.45334792137145996,1.3867957592010498
13,2052,13,0.34302668770154315,0.88125,0.4512310226758321,0.8333333333333334,1749104433.6157246,2025/06/05 15:20:33,24.407583236694336,24.4s,0.6097357273101807,0.481839656829834,1.4854941368103027
14,2052,14,0.3443371653556824,0.8822916666666667,0.46630643010139466,0.8125,1749104435.495964,2025/06/05 15:20:35,26.287822723388672,26.3s,0.6449334621429443,0.5076203346252441,1.6134564876556396
15,2052,15,0.31593810121218363,0.9010416666666666,0.4540933112303416,0.8291666666666667,1749104437.4342513,2025/06/05 15:20:37,28.226109981536865,28.2s,0.6895580291748047,0.5367114543914795,1.747708797454834
16,2052,16,0.32259775400161744,0.890625,0.44128119548161826,0.8333333333333334,1749104439.3017018,2025/06/05 15:20:39,30.093560457229614,30.1s,0.7203536033630371,0.5622458457946777,1.8723185062408447
17,2052,17,0.32803355654080707,0.8927083333333333,0.44556874632835386,0.825,1749104441.23258,2025/06/05 15:20:41,32.02443861961365,32.0s,0.7519824504852295,0.5886106491088867,2.018909215927124
18,2052,18,0.31698995232582095,0.8895833333333333,0.44166598916053773,0.8333333333333334,1749104443.1145043,2025/06/05 15:20:43,33.906363010406494,33.9s,0.7833116054534912,0.6146423816680908,2.1501522064208984
19,2052,19,0.3440488040447235,0.8916666666666667,0.4382320483525594,0.8333333333333334,1749104445.0418568,2025/06/05 15:20:45,35.83371543884277,35.8s,0.8229465484619141,0.6458384990692139,2.2597060203552246
20,2052,20,0.31989758610725405,0.890625,0.44539543986320496,0.8333333333333334,1749104446.9948034,2025/06/05 15:20:46,37.786662101745605,37.8s,0.8653354644775391,0.673508882522583,2.4009854793548584
21,11178564,21,0.33237937490145364,0.878125,0.4632759392261505,0.8625,1749104449.8821747,2025/06/05 15:20:49,40.674033403396606,40.7s,1.0238845348358154,0.8194458484649658,2.49765944480896
22,11178564,22,0.2825461794932683,0.9020833333333333,0.41166357199350995,0.8375,1749104452.8172984,2025/06/05 15:20:52,43.6091570854187,43.6s,1.2239959239959717,1.0142757892608643,2.6059482097625732
23,11178564,23,0.24862706065177917,0.9041666666666667,0.36560558875401816,0.8541666666666666,1749104455.5263522,2025/06/05 15:20:55,46.31821084022522,46.3s,1.389997959136963,1.174802541732788,2.688718557357788
24,11178564,24,0.18369870831569035,0.9302083333333333,0.37403670946757,0.8583333333333333,1749104457.8931446,2025/06/05 15:20:57,48.68500328063965,48.7s,1.4918549060821533,1.271416187286377,2.771061897277832
25,11178564,25,0.1706148197253545,0.9354166666666667,0.3829677800337474,0.8708333333333333,1749104460.2317457,2025/06/05 15:21:00,51.02360439300537,51.0s,1.5885283946990967,1.3628365993499756,2.855626344680786
26,11178564,26,0.15501274516185123,0.940625,0.3724971095720927,0.8833333333333333,1749104462.7049203,2025/06/05 15:21:02,53.49677896499634,53.5s,1.7060179710388184,1.4685547351837158,2.9435603618621826
27,11178564,27,0.12203789552052816,0.9572916666666667,0.37745110789934794,0.9041666666666667,1749104465.4422889,2025/06/05 15:21:05,56.23414754867554,56.2s,1.8549644947052002,1.6015231609344482,3.032029390335083
