step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc,val_path_loss,val_path_acc
1,1,4.507884635162354,0.034,mean: 4.507884635162354,mean: 0.034,1749066511.7171829,2025/06/05 04:48:31,13.459535837173462,13.5s,0.6665544509887695,0.6666736602783203,0.07456755638122559,,,,
2,2,4.245392741775513,0.0556,mean: 4.245392741775513,mean: 0.0556,1749066533.406615,2025/06/05 04:48:53,35.1489679813385,35.1s,1.4253756999969482,1.1499457359313965,0.13424134254455566,4.549130744171142,0.0428,mean: 4.549130744171142,mean: 0.0428
3,3,4.029329131317139,0.0676,mean: 4.029329131317139,mean: 0.0676,1749066545.8805776,2025/06/05 04:49:05,47.6229305267334,47.6s,1.8737940788269043,1.5984716415405273,0.19348597526550293,,,,
4,4,3.9146396438598634,0.0816,mean: 3.9146396438598634,mean: 0.0816,1749066567.7068517,2025/06/05 04:49:27,69.44920468330383,1.2m,2.5362751483917236,2.0027499198913574,0.2559778690338135,4.078210293197632,0.0766,mean: 4.078210293197632,mean: 0.0766
5,5,3.8125875297546385,0.1022,mean: 3.8125875297546385,mean: 0.1022,1749066580.6309788,2025/06/05 04:49:40,82.37333178520203,1.4m,2.974412202835083,2.4409961700439453,0.3178291320800781,,,,
6,6,3.777758936691284,0.109,mean: 3.777758936691284,mean: 0.109,1749066601.9469686,2025/06/05 04:50:01,103.68932151794434,1.7m,3.7052502632141113,2.90786075592041,0.3925795555114746,4.214514069366455,0.0824,mean: 4.214514069366455,mean: 0.0824
7,7,3.664911520385742,0.1248,mean: 3.664911520385742,mean: 0.1248,1749066614.9764597,2025/06/05 04:50:14,116.7188127040863,1.9m,4.1518354415893555,3.3545520305633545,0.45683765411376953,,,,
8,8,3.594118734741211,0.1352,mean: 3.594118734741211,mean: 0.1352,1749066636.8246927,2025/06/05 04:50:36,138.56704568862915,2.3m,4.857290744781494,3.7939648628234863,0.5159666538238525,3.96139930267334,0.1064,mean: 3.96139930267334,mean: 0.1064
9,9,3.518920977020264,0.1516,mean: 3.518920977020264,mean: 0.1516,1749066649.927878,2025/06/05 04:50:49,151.67023086547852,2.5m,5.291898012161255,4.228676795959473,0.5773015022277832,,,,
10,10,3.458077939605713,0.1592,mean: 3.458077939605713,mean: 0.1592,1749066671.7202404,2025/06/05 04:51:11,173.46259331703186,2.9m,6.018797159194946,4.68575119972229,0.6899828910827637,4.16905259552002,0.0947,mean: 4.16905259552002,mean: 0.0947
11,11,3.441880068206787,0.1682,mean: 3.441880068206787,mean: 0.1682,1749066684.3214471,2025/06/05 04:51:24,186.06380009651184,3.1m,6.508185625076294,5.175245761871338,0.7503573894500732,,,,
12,12,3.306275675201416,0.1916,mean: 3.306275675201416,mean: 0.1916,1749066706.1292799,2025/06/05 04:51:46,207.87163281440735,3.5m,7.233118772506714,5.6414806842803955,0.878655195236206,3.8700086967468263,0.1259,mean: 3.8700086967468263,mean: 0.1259
