step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
1,1,4.607061551411946,0.011,mean: 4.738208938042323,mean: 0.010098958333333331,1748913166.2545867,2025/06/03 10:12:46,2.2846126556396484,2.3s,1.8357970714569092,1.835888385772705,0.059888362884521484,,
2,2,4.604055149078369,0.013666666666666667,mean: 4.733600106894972,mean: 0.010270833333333331,1748913168.3574986,2025/06/03 10:12:48,4.387524604797363,4.4s,3.627390146255493,3.627570629119873,0.11973905563354492,,
3,3,4.601778333028157,0.018333333333333333,mean: 4.729981711367767,mean: 0.010041666666666671,1748913170.5366416,2025/06/03 10:12:50,6.566667556762695,6.6s,5.502466678619385,5.502715826034546,0.17622709274291992,,
4,4,4.598753000895182,0.022333333333333334,mean: 4.725600670278072,mean: 0.010500000000000004,1748913172.59838,2025/06/03 10:12:52,8.628406047821045,8.6s,7.269197940826416,7.269511938095093,0.23218679428100586,,
5,5,4.596085746765136,0.023,mean: 4.72198545473814,mean: 0.010572916666666671,1748913174.68826,2025/06/03 10:12:54,10.718286037445068,10.7s,9.064775943756104,9.065152168273926,0.289379358291626,,
6,6,4.593244640350342,0.025,mean: 4.718324641744296,mean: 0.010333333333333335,1748913176.767502,2025/06/03 10:12:56,12.79752802848816,12.8s,10.841575860977173,10.842017650604248,0.3457157611846924,,
7,7,4.590119903564453,0.026,mean: 4.714557145098845,mean: 0.0105,1748913181.1449072,2025/06/03 10:13:01,17.174933195114136,17.2s,14.673516035079956,12.743679523468018,0.40120363235473633,4.589059075164795,0.0284
8,8,4.587491224924723,0.028,mean: 4.711644874215125,mean: 0.010869791666666668,1748913183.3636193,2025/06/03 10:13:03,19.39364528656006,19.4s,16.418527841567993,14.488753318786621,0.4617164134979248,,
9,9,4.584209809621175,0.029333333333333333,mean: 4.70828551109632,mean: 0.011046875000000001,1748913185.4786723,2025/06/03 10:13:05,21.508698225021362,21.5s,18.23996376991272,16.31025242805481,0.5213425159454346,,
10,10,4.58112840906779,0.026333333333333334,mean: 4.705331292569637,mean: 0.011171875000000006,1748913187.5587976,2025/06/03 10:13:07,23.588823556900024,23.6s,20.022768259048462,18.0931236743927,0.5779829025268555,,
