step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc,val_path_loss,val_path_acc
117,117,3.448644429397583,0.2346,mean: 7.498720257246493,mean: 0.017459374999999992,1749068487.926285,2025/06/05 05:21:27,1989.6686379909515,33.2m,911.1084806919098,665.2116651535034,7.952711820602417,,,,
118,118,3.4739764976501464,0.227,mean: 7.600302990126609,mean: 0.017225,1749068508.7601805,2025/06/05 05:21:48,2010.5025334358215,33.5m,920.841379404068,670.7548413276672,8.01588249206543,3.584899839401245,0.1706,mean: 8.543761485481266,mean: 0.01711875
119,119,3.456070958328247,0.2264,mean: 7.591802536392214,mean: 0.017428125,1749068521.154113,2025/06/05 05:22:01,2022.8964660167694,33.7m,926.4743835926056,676.3879733085632,8.080316066741943,,,,
120,120,3.4455669731140137,0.2264,mean: 7.555735524582863,mean: 0.017499999999999995,1749068542.635508,2025/06/05 05:22:22,2044.3778610229492,34.1m,936.4584724903107,681.9248955249786,8.142390251159668,3.676749055480957,0.1539,mean: 9.88765630097389,mean: 0.017120312500000002
121,121,3.4224591720581055,0.2294,mean: 7.591861132013799,mean: 0.017318749999999997,1749068555.7933624,2025/06/05 05:22:35,2057.535715341568,34.3m,942.3701777458191,687.8367576599121,8.205422639846802,,,,
122,122,3.42516114654541,0.2334,mean: 7.625260471820833,mean: 0.017609375,1749068577.2323625,2025/06/05 05:22:57,2078.9747154712677,34.6m,952.2869465351105,693.3995940685272,8.268790483474731,3.542494261932373,0.1726,mean: 8.357811020970342,mean: 0.017165624999999997
123,123,3.4244976501464843,0.2374,mean: 7.6438955504596215,mean: 0.017521874999999996,1749068589.5230107,2025/06/05 05:23:09,2091.2653636932373,34.9m,957.8427450656891,698.9555172920227,8.335367679595947,,,,
124,124,3.4234478137969973,0.2298,mean: 7.68928134367466,mean: 0.017459375000000003,1749068611.2767491,2025/06/05 05:23:31,2113.0191020965576,35.2m,967.7942459583282,704.6127235889435,8.39739727973938,3.582760820007324,0.1674,mean: 8.973392223346233,mean: 0.016926562499999995
125,125,3.4298228218078615,0.2334,mean: 7.729137324869633,mean: 0.017403125,1749068622.4753926,2025/06/05 05:23:42,2124.2177455425262,35.4m,972.7962591648102,709.6148571968079,8.459291934967041,,,,
126,126,3.4131637638092043,0.2364,mean: 7.731789621031283,mean: 0.017640625000000004,1749068643.9951005,2025/06/05 05:24:03,2145.7374534606934,35.8m,982.7465527057648,715.2532474994659,8.522495031356812,3.625168790817261,0.1604,mean: 9.197322710835934,mean: 0.01705937499999999
127,127,3.4249680870056154,0.2362,mean: 7.749716834330559,mean: 0.017431249999999995,1749068656.4534588,2025/06/05 05:24:16,2158.1958117485046,36.0m,988.3364608287811,720.8432848453522,8.58510684967041,,,,
128,128,3.409088807296753,0.2444,mean: 7.834447998416426,mean: 0.017490625000000003,1749068677.7267256,2025/06/05 05:24:37,2179.469078540802,36.3m,998.0752823352814,726.4374940395355,8.649323463439941,3.578316609954834,0.1664,mean: 9.323085971021651,mean: 0.016803124999999995
129,129,3.4061463584899903,0.239,mean: 7.7893406638503055,mean: 0.017575000000000004,1749068690.281844,2025/06/05 05:24:50,2192.0241968631744,36.5m,1003.688704252243,732.0510561466217,8.709670066833496,,,,
130,130,3.4115212608337404,0.2386,mean: 7.862086327612399,mean: 0.017309374999999988,1749068711.339104,2025/06/05 05:25:11,2213.081456899643,36.9m,1013.2587282657623,737.7088124752045,8.774438619613647,4.050890125274658,0.1254,mean: 11.043231421232226,mean: 0.017109375
131,131,3.3978285598754883,0.238,mean: 7.841326409864426,mean: 0.017578124999999997,1749068723.6225703,2025/06/05 05:25:23,2225.3649232387543,37.1m,1018.7759578227997,743.2261683940887,8.836228609085083,,,,
132,132,3.3919273414611815,0.244,mean: 7.859907770884034,mean: 0.01738124999999999,1749068744.6145718,2025/06/05 05:25:44,2246.3569247722626,37.4m,1028.6171898841858,748.6594390869141,8.90451192855835,3.803711750793457,0.14,mean: 11.255950407266617,mean: 0.01666875
133,133,3.3881519153594972,0.242,mean: 7.894976224958896,mean: 0.017224999999999997,1749068757.2175295,2025/06/05 05:25:57,2258.9598824977875,37.6m,1034.2544329166412,754.2968842983246,8.967904567718506,,,,
134,134,3.380792665863037,0.243,mean: 7.858011784660815,mean: 0.017334374999999996,1749068778.2736905,2025/06/05 05:26:18,2280.0160434246063,38.0m,1043.9888701438904,759.7485733032227,9.045234441757202,3.6844688610076903,0.1561,mean: 10.212595966756343,mean: 0.017098437499999994
135,135,3.3727023021697997,0.246,mean: 7.885437827068568,mean: 0.017574999999999997,1749068791.0683656,2025/06/05 05:26:31,2292.810718536377,38.2m,1049.718448638916,765.4782748222351,9.107131481170654,,,,
136,136,3.3685477478027344,0.2458,mean: 7.878466886317732,mean: 0.01744375,1749068812.9182959,2025/06/05 05:26:52,2314.6606488227844,38.6m,1060.0800557136536,771.2114541530609,9.17218828201294,3.5544616374969484,0.1616,mean: 10.811779162442686,mean: 0.0168421875
137,137,3.375076705932617,0.2426,mean: 7.984704001176357,mean: 0.017287500000000004,1749068825.2473247,2025/06/05 05:27:05,2326.989677667618,38.8m,1065.6610343456268,776.7925541400909,9.236934661865234,,,,
138,138,3.36644112701416,0.2426,mean: 7.959916975671055,mean: 0.017253124999999998,1749068846.7374823,2025/06/05 05:27:26,2348.4798352718353,39.1m,1075.496395111084,782.3601226806641,9.322844743728638,3.515638307952881,0.1756,mean: 9.36469657866955,mean: 0.01674375000000001
139,139,3.390606832885742,0.247,mean: 8.093842237067223,mean: 0.017262500000000004,1749068859.5370977,2025/06/05 05:27:39,2361.2794506549835,39.4m,1081.1185007095337,787.9824504852295,9.38468599319458,,,,
140,140,3.3527324329376222,0.2468,mean: 7.986827184033395,mean: 0.017184375000000005,1749068880.656049,2025/06/05 05:28:00,2382.3984019756317,39.7m,1090.5477786064148,793.583872795105,9.451845407485962,3.6025080604553223,0.1489,mean: 10.977964597404004,mean: 0.016668750000000003
141,141,3.3540677459716797,0.2472,mean: 8.028390353089572,mean: 0.017175,1749068892.8357105,2025/06/05 05:28:12,2394.5780634880066,39.9m,1096.0853645801544,799.1215960979462,9.511627197265625,,,,
142,142,3.3816015533447263,0.2424,mean: 8.097911151152848,mean: 0.017218749999999998,1749068914.3168876,2025/06/05 05:28:34,2416.059240579605,40.3m,1105.7935786247253,804.5657849311829,9.575354814529419,3.6412613441467285,0.1512,mean: 12.057303744316105,mean: 0.01660625
143,143,3.3754099426269533,0.2476,mean: 8.112309590232373,mean: 0.01697812499999999,1749068926.88154,2025/06/05 05:28:46,2428.6238930225372,40.5m,1111.3121559619904,810.0844957828522,9.637546062469482,,,,
144,144,3.36069246673584,0.2552,mean: 8.092501127147674,mean: 0.017190624999999998,1749068948.0493054,2025/06/05 05:29:08,2449.7916584014893,40.8m,1121.21750831604,815.8047947883606,9.703971862792969,3.554661415481567,0.17,mean: 8.605174631679056,mean: 0.017196874999999993
145,145,3.3461852634429934,0.2488,mean: 8.049859770160914,mean: 0.017303125,1749068960.7122114,2025/06/05 05:29:20,2462.454564332962,41.0m,1126.8454325199127,821.4328410625458,9.76352596282959,,,,
146,146,3.359318157196045,0.2432,mean: 8.160033599591253,mean: 0.0170875,1749068981.4939017,2025/06/05 05:29:41,2483.2362546920776,41.4m,1136.4912412166595,826.9592487812042,9.829000234603882,3.4911206409454345,0.1863,mean: 9.680714148950573,mean: 0.016865624999999995
147,147,3.346343611526489,0.2538,mean: 8.146179394102095,mean: 0.017124999999999998,1749068994.1232202,2025/06/05 05:29:54,2495.865573167801,41.6m,1142.063644170761,832.5317831039429,9.889535188674927,,,,
148,148,3.351095008087158,0.2498,mean: 8.165812915229798,mean: 0.017143750000000003,1749069015.0011497,2025/06/05 05:30:15,2516.7435026168823,41.9m,1152.1828458309174,838.1796748638153,9.954848289489746,3.4958654262542725,0.181,mean: 9.570862219905852,mean: 0.016803125000000002
149,149,3.3334618141174315,0.247,mean: 8.192800607073309,mean: 0.017224999999999994,1749069027.3403447,2025/06/05 05:30:27,2529.0826976299286,42.2m,1157.7684726715088,843.7654159069061,10.014301300048828,,,,
150,150,3.3339822982788085,0.2478,mean: 8.192699573779104,mean: 0.016896874999999992,1749069048.919936,2025/06/05 05:30:48,2550.66228890419,42.5m,1167.5156416893005,849.4620895385742,10.076240301132202,3.7010863594055174,0.1688,mean: 10.382175811314582,mean: 0.016485937500000006
151,151,3.3478522525787353,0.2512,mean: 8.241760037350657,mean: 0.016999999999999998,1749069061.4165165,2025/06/05 05:31:01,2563.1588695049286,42.7m,1173.0998132228851,855.0463857650757,10.13580060005188,,,,
152,152,3.3553014377593993,0.2476,mean: 8.274851962220671,mean: 0.0169625,1749069082.5987465,2025/06/05 05:31:22,2584.341099500656,43.1m,1183.0812594890594,860.7358613014221,10.196888208389282,3.4430924777984617,0.1941,mean: 10.521735008990765,mean: 0.0165078125
153,153,3.3240545875549317,0.252,mean: 8.224184045076372,mean: 0.017059374999999995,1749069094.9894927,2025/06/05 05:31:34,2596.7318456172943,43.3m,1188.6773734092712,866.3320920467377,10.257926940917969,,,,
154,154,3.3269790939331054,0.2516,mean: 8.242524616229534,mean: 0.017037499999999997,1749069116.1434824,2025/06/05 05:31:56,2617.8858354091644,43.6m,1198.5234925746918,872.1818072795868,10.318444013595581,3.541828715133667,0.1682,mean: 10.145355691492558,mean: 0.016274999999999998
155,155,3.330533176803589,0.249,mean: 8.325991556960343,mean: 0.017093749999999998,1749069128.772015,2025/06/05 05:32:08,2630.514368057251,43.8m,1204.080688238144,877.7391273975372,10.37940788269043,,,,
156,156,3.305804479598999,0.2564,mean: 8.2410879360497,mean: 0.017265625000000003,1749069149.7360587,2025/06/05 05:32:29,2651.4784116744995,44.2m,1213.6759221553802,883.0838112831116,10.44311261177063,3.560889115905762,0.1812,mean: 9.120769031727312,mean: 0.016876562499999997
157,157,3.3016218002319335,0.2574,mean: 8.260329765868185,mean: 0.017099999999999997,1749069162.3470955,2025/06/05 05:32:42,2664.089448451996,44.4m,1219.2470457553864,888.6550612449646,10.559688806533813,,,,
158,158,3.3458628005981446,0.2456,mean: 8.334860207116602,mean: 0.016987499999999996,1749069183.0000794,2025/06/05 05:33:03,2684.7424323558807,44.7m,1228.6804583072662,894.3074402809143,10.621838808059692,3.433450668334961,0.179,mean: 12.115423782944674,mean: 0.0162703125
159,159,3.3240763774871827,0.2574,mean: 8.360880992424487,mean: 0.016962499999999995,1749069195.3852563,2025/06/05 05:33:15,2697.1276092529297,45.0m,1234.136830329895,899.763932466507,10.682362079620361,,,,
160,160,3.309771413040161,0.2526,mean: 8.330004937851427,mean: 0.0169625,1749069216.868557,2025/06/05 05:33:36,2718.6109099388123,45.3m,1244.275735616684,905.4899730682373,10.743239641189575,3.512691376876831,0.1789,mean: 10.447713837492465,mean: 0.016589062499999994
161,161,3.2879658996582033,0.2618,mean: 8.318447875106337,mean: 0.017131249999999994,1749069229.5064862,2025/06/05 05:33:49,2731.2488391399384,45.5m,1249.943106174469,911.1574704647064,10.802909851074219,,,,
162,162,3.2891407569885254,0.259,mean: 8.375376275229456,mean: 0.01713125,1749069250.4823394,2025/06/05 05:34:10,2752.2246923446655,45.9m,1259.5656833648682,916.7305657863617,10.867085218429565,3.4573502098083497,0.1782,mean: 10.994806498646735,mean: 0.0165484375
163,163,3.275925535583496,0.2618,mean: 8.352265722107884,mean: 0.017265625,1749069263.1654854,2025/06/05 05:34:23,2764.907838344574,46.1m,1265.2357051372528,922.4007294178009,10.930917739868164,,,,
164,164,3.2969178787231446,0.259,mean: 8.38054189097881,mean: 0.017056250000000002,1749069284.2415905,2025/06/05 05:34:44,2785.983943462372,46.4m,1275.322345495224,928.154712677002,10.991148233413696,3.46424485206604,0.1872,mean: 10.439043911838532,mean: 0.016345312499999997
165,165,3.302669860076904,0.251,mean: 8.432415934956076,mean: 0.016853125,1749069296.6588564,2025/06/05 05:34:56,2798.4012093544006,46.6m,1280.8206827640533,933.6531658172607,11.052661418914795,,,,
166,166,3.3403386936187744,0.2512,mean: 8.609012749683853,mean: 0.0168125,1749069317.8097203,2025/06/05 05:35:17,2819.55207324028,47.0m,1291.1596705913544,939.364294052124,11.114930152893066,3.481277583694458,0.1724,mean: 11.088285556221004,mean: 0.016217187499999997
