step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
1,1,4.585625868988037,0.0235,mean: 4.699396285128593,mean: 0.010871875000000003,1748884834.7524948,2025/06/03 02:20:34,6.827616453170776,6.8s,5.927325248718262,5.92756462097168,0.0714409351348877,,
2,2,4.479223049926758,0.0418,mean: 4.681186792314052,mean: 0.014189062499999997,1748884843.549688,2025/06/03 02:20:43,15.624809741973877,15.6s,13.753289461135864,11.762606859207153,0.13568353652954102,4.4342810234069825,0.0519
3,3,4.3684564971923825,0.0558,mean: 4.79211493448019,mean: 0.015785937499999996,1748884850.1652071,2025/06/03 02:20:50,22.240328788757324,22.2s,19.564695835113525,17.574218273162842,0.20119595527648926,,
4,4,4.287692613983154,0.069,mean: 4.9069728328824045,mean: 0.0167609375,1748884858.7425826,2025/06/03 02:20:58,30.81770420074463,30.8s,27.16934323310852,23.330546379089355,0.26558852195739746,4.32502074508667,0.0709
5,5,4.226911253356934,0.0795,mean: 5.007588310348987,mean: 0.017631250000000008,1748884865.2513695,2025/06/03 02:21:05,37.32649111747742,37.3s,32.87966227531433,29.041052103042603,0.3320181369781494,,
6,6,4.176080232238769,0.0871,mean: 5.1172836842536915,mean: 0.01775781249999999,1748884873.7885547,2025/06/03 02:21:13,45.86367630958557,45.9s,40.44352579116821,34.74620461463928,0.3998279571533203,9.556464016723632,0.0119
7,7,4.134026019287109,0.0947,mean: 5.212802674341201,mean: 0.017990625000000003,1748884880.2873833,2025/06/03 02:21:20,52.362504959106445,52.4s,46.152013301849365,40.45489525794983,0.4647696018218994,,
8,8,4.086337269592285,0.1012,mean: 5.322812890040875,mean: 0.018142187500000004,1748884888.8561277,2025/06/03 02:21:28,60.931249380111694,1.0m,53.75333905220032,46.18207311630249,0.5294015407562256,4.149053074645996,0.0825
9,9,4.047606968688965,0.1111,mean: 5.426443922519685,mean: 0.01821875,1748884895.4882407,2025/06/03 02:21:35,67.56336236000061,1.1m,59.59188628196716,52.020806312561035,0.5941846370697021,,
10,10,4.0168912216186525,0.1191,mean: 5.534266085648536,mean: 0.0182875,1748884904.1548073,2025/06/03 02:21:44,76.22992897033691,1.3m,67.28739619255066,57.82857131958008,0.6601998805999756,4.068156953430176,0.0918
11,11,3.9834149402618406,0.1254,mean: 5.625716870486737,mean: 0.018459374999999997,1748884910.7896667,2025/06/03 02:21:50,82.8647882938385,1.4m,73.12351942062378,63.66490316390991,0.7255778312683105,,
12,12,3.9529878063201904,0.1324,mean: 5.706123525047305,mean: 0.018478124999999998,1748884919.4488335,2025/06/03 02:21:59,91.52395510673523,1.5m,80.8068175315857,69.43226647377014,0.7898485660552979,4.036175302886963,0.127
13,13,3.923767330932617,0.1346,mean: 5.808772214257718,mean: 0.0184203125,1748884926.0523207,2025/06/03 02:22:06,98.12744235992432,1.6m,86.61421275138855,75.23985695838928,0.857421875,,
14,14,3.9000103492736815,0.1383,mean: 5.890626308691503,mean: 0.0183421875,1748884934.6744087,2025/06/03 02:22:14,106.74953031539917,1.8m,94.25658226013184,80.97211360931396,0.9243762493133545,3.9355451751708985,0.1332
15,15,3.8699173469543457,0.1433,mean: 5.9749701385021226,mean: 0.018317187500000002,1748884941.269519,2025/06/03 02:22:21,113.34464073181152,1.9m,100.0521981716156,86.76792621612549,0.9896917343139648,,
16,16,3.8565818828582765,0.1484,mean: 6.083542979645728,mean: 0.018228125000000005,1748884949.9915116,2025/06/03 02:22:29,122.0666332244873,2.0m,107.78931832313538,92.58751153945923,1.0555145740509033,4.026939533996582,0.1136
17,17,3.8335158180236815,0.1525,mean: 6.161710453295707,mean: 0.018234374999999997,1748884956.6240177,2025/06/03 02:22:36,128.69913935661316,2.1m,113.61556673049927,98.41396021842957,1.1217257976531982,,
18,18,3.8068485202789306,0.1552,mean: 6.243414497232436,mean: 0.0182671875,1748884965.3239243,2025/06/03 02:22:45,137.39904594421387,2.3m,121.33585357666016,104.24737906455994,1.1901566982269287,3.895216500854492,0.122
19,19,3.795413269805908,0.1567,mean: 6.305308197712899,mean: 0.0179984375,1748884971.9669113,2025/06/03 02:22:51,144.04203295707703,2.4m,127.16739535331726,110.07912564277649,1.2552483081817627,,
20,20,3.7736383094787596,0.1569,mean: 6.39515655798912,mean: 0.018085937499999993,1748884980.7191753,2025/06/03 02:23:00,152.79429697990417,2.5m,134.93439745903015,115.92040348052979,1.3207712173461914,3.8630760818481447,0.1129
21,21,3.7639541610717773,0.1622,mean: 6.48840804630518,mean: 0.017981249999999994,1748884987.4370885,2025/06/03 02:23:07,159.51221013069153,2.7m,140.84422039985657,121.83043336868286,1.3872647285461426,,
22,22,3.743937155151367,0.1667,mean: 6.545508610045908,mean: 0.017909374999999995,1748884996.1290333,2025/06/03 02:23:16,168.20415496826172,2.8m,148.56105756759644,127.68033981323242,1.4509778022766113,5.436889472198486,0.0593
23,23,3.738464694976807,0.166,mean: 6.625698590081931,mean: 0.017809374999999995,1748885002.6845179,2025/06/03 02:23:22,174.75963950157166,2.9m,154.31727862358093,133.4367618560791,1.5156784057617188,,
24,24,3.7219428581237795,0.1696,mean: 6.718987545120718,mean: 0.01775,1748885011.4589741,2025/06/03 02:23:31,183.53409576416016,3.1m,162.1011996269226,139.28950905799866,1.5810108184814453,3.9082954971313475,0.1237
25,25,3.702152883529663,0.1725,mean: 6.783962350678446,mean: 0.017537500000000004,1748885018.0758712,2025/06/03 02:23:38,190.1509928703308,3.2m,167.91216897964478,145.10068583488464,1.6461358070373535,,
26,26,3.684969674682617,0.1776,mean: 6.823839393556118,mean: 0.01734843749999999,1748885026.774861,2025/06/03 02:23:46,198.84998273849487,3.3m,175.6275656223297,150.95384907722473,1.713719129562378,6.111054723358154,0.0596
27,27,3.6845589122772218,0.1697,mean: 6.93255488473177,mean: 0.017360937500000003,1748885033.3711495,2025/06/03 02:23:53,205.44627118110657,3.4m,181.4196240901947,156.74611592292786,1.7795569896697998,,
28,28,3.6584639541625976,0.1828,mean: 6.967375979948045,mean: 0.0174484375,1748885042.1076362,2025/06/03 02:24:02,214.18275785446167,3.6m,189.16109132766724,162.52449226379395,1.8464951515197754,3.721211996078491,0.14
