step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,val_loss,val_acc,val_path_loss,val_path_acc,param_l2norm_layer,param_l2norm,grad_l2norm_layer,grad_l2norm,dur_total_core,dur_train_core,dur_dl_train
1,1,4.456174758148193,0.0348,last: 4.728712728881836,last: 0.0147,,,,,(nested_data),224.92037963867188,(nested_data),1.2307932376861572,4.277301788330078,4.277499437332153,0.07561969757080078
2,2,4.14911616897583,0.0763,last: 5.167010401916504,last: 0.0175,4.209631562042237,0.0736,last: 5.393196626281738,last: 0.0219,(nested_data),225.083740234375,(nested_data),1.2637619972229004,9.822487354278564,8.51791763305664,0.14265775680541992
3,3,3.892686360168457,0.1093,last: 6.242104003143311,last: 0.0169,,,,,(nested_data),225.31192016601562,(nested_data),1.7466938495635986,14.130834102630615,12.826448440551758,0.20727825164794922
4,4,3.6993846321105956,0.1325,last: 7.299819664001465,last: 0.0166,3.909308150100708,0.1237,last: 7.748324856567383,last: 0.0174,(nested_data),225.56985473632812,(nested_data),1.8864772319793701,19.656246662139893,17.055295705795288,0.27489495277404785
5,5,3.540488408279419,0.1515,last: 7.891721008300781,last: 0.016,,,,,(nested_data),225.8367156982422,(nested_data),2.2095248699188232,23.92750597000122,21.326746463775635,0.34335756301879883
6,6,3.415338311386108,0.1757,last: 8.227182411193848,last: 0.0171,3.7272351791381837,0.1425,last: 8.494697273254394,last: 0.0174,(nested_data),226.11203002929688,(nested_data),2.5626940727233887,29.516508102416992,25.615453720092773,0.4117705821990967
7,7,3.3134441337585447,0.1936,last: 8.92047689743042,last: 0.021,,,,,(nested_data),226.39556884765625,(nested_data),2.232447385787964,33.77112340927124,29.870250940322876,0.48006486892700195
8,8,3.2138258628845215,0.2156,last: 9.474943347167969,last: 0.0214,3.5980149127960206,0.179,last: 9.215087783050537,last: 0.0238,(nested_data),226.68528747558594,(nested_data),2.18994402885437,39.309958696365356,34.1007604598999,0.5472018718719482
9,9,3.123424594116211,0.2316,last: 9.903035207366944,last: 0.0205,,,,,(nested_data),226.9773712158203,(nested_data),2.1990673542022705,43.58380579948425,38.37480425834656,0.6148560047149658
10,10,3.0295022361755373,0.2504,last: 10.624263124084473,last: 0.0216,3.3498637451171875,0.2002,last: 10.422564821624755,last: 0.021,(nested_data),227.27984619140625,(nested_data),2.430001974105835,49.108551025390625,42.61138081550598,0.6832783222198486
11,11,2.9528653690338134,0.2604,last: 11.409197717285156,last: 0.0209,,,,,(nested_data),227.5850830078125,(nested_data),2.668823719024658,53.36341738700867,46.8664391040802,0.7496633529663086
12,12,2.8922822128295897,0.2753,last: 11.706250955200195,last: 0.0216,3.3284077945709227,0.2153,last: 22.321572396850588,last: 0.0176,(nested_data),227.9027557373047,(nested_data),2.8836843967437744,58.8839750289917,51.09148979187012,0.8157730102539062
13,13,2.8201149978637696,0.2939,last: 12.04779951171875,last: 0.021,,,,,(nested_data),228.228271484375,(nested_data),2.3287856578826904,63.229576587677,55.437278747558594,0.8852055072784424
14,14,2.738828060913086,0.3089,last: 12.270265377807617,last: 0.0227,3.4625853214263915,0.2197,last: 45.96951207885742,last: 0.0134,(nested_data),228.56773376464844,(nested_data),2.9210052490234375,68.75818800926208,59.67205286026001,0.951939582824707
15,15,2.6730465637207033,0.3168,last: 12.76393226623535,last: 0.0217,,,,,(nested_data),228.90536499023438,(nested_data),2.7870335578918457,73.05377864837646,63.967838764190674,1.0225834846496582
16,16,2.608671671295166,0.3314,last: 12.949004064941406,last: 0.0206,3.0172899295806883,0.27,last: 16.85040805206299,last: 0.023,(nested_data),229.26023864746094,(nested_data),2.755950450897217,78.58520293235779,68.20586013793945,1.090902328491211
17,17,2.5460068881988525,0.3471,last: 13.009362380981445,last: 0.0226,,,,,(nested_data),229.6103515625,(nested_data),3.470048427581787,82.82658052444458,72.4474265575409,1.1584148406982422
18,18,2.492904309463501,0.352,last: 13.498062573242187,last: 0.0241,3.110860203552246,0.2798,last: 19.715031683349608,last: 0.0205,(nested_data),229.97381591796875,(nested_data),2.5850400924682617,88.35962414741516,76.69158172607422,1.227768898010254
19,19,2.4222172870635985,0.3757,last: 13.455371948242188,last: 0.0261,,,,,(nested_data),230.33071899414062,(nested_data),2.7975292205810547,92.6367917060852,80.96894359588623,1.2937040328979492
20,20,2.3590510940551757,0.3834,last: 13.683938604736328,last: 0.029,2.816776842880249,0.2981,last: 19.382684463500976,last: 0.0229,(nested_data),230.7017822265625,(nested_data),3.1424150466918945,98.20697498321533,85.2303991317749,1.3615412712097168
21,21,2.3271324378967284,0.3927,last: 14.292065859985351,last: 0.0293,,,,,(nested_data),231.07228088378906,(nested_data),3.5346579551696777,102.43235540390015,89.4559576511383,1.4304137229919434
22,22,2.2710634326934813,0.403,last: 14.837601904296875,last: 0.0323,2.8022378845214844,0.312,last: 20.495761376953126,last: 0.0313,(nested_data),231.4506072998047,(nested_data),3.146322250366211,108.02360582351685,93.72696924209595,1.496793270111084
23,23,2.1993480182647707,0.4209,last: 15.216850228881835,last: 0.0316,,,,,(nested_data),231.8340606689453,(nested_data),2.7418582439422607,112.29282665252686,97.9963858127594,1.564753532409668
24,24,2.1397331977844236,0.4324,last: 15.69630290222168,last: 0.0344,2.917973217391968,0.2963,last: 37.18635471496582,last: 0.0183,(nested_data),232.2215576171875,(nested_data),3.0816450119018555,117.85132622718811,102.24694204330444,1.6338672637939453
25,25,2.1005925647735597,0.4436,last: 16.93433397216797,last: 0.0333,,,,,(nested_data),232.61474609375,(nested_data),3.4121334552764893,122.13418889045715,106.53000259399414,1.6923604011535645
26,26,2.0463815286636353,0.4555,last: 17.228339083862306,last: 0.0341,2.6954637786865234,0.3299,last: 23.150863558959962,last: 0.0322,(nested_data),233.01779174804688,(nested_data),2.8490185737609863,127.68780159950256,110.77736306190491,1.758951187133789
27,27,2.0113672899246215,0.4605,last: 17.774296792602538,last: 0.0351,,,,,(nested_data),233.4201202392578,(nested_data),3.067763090133667,131.93459391593933,115.02434277534485,1.8255634307861328
28,28,1.980813649749756,0.473,last: 18.061467919921874,last: 0.0367,2.7142859561920165,0.3396,last: 27.89738427429199,last: 0.0265,(nested_data),233.82472229003906,(nested_data),2.850759744644165,137.50530195236206,119.29340815544128,1.895550012588501
29,29,1.9240436443328857,0.4832,last: 18.85203285217285,last: 0.0377,,,,,(nested_data),234.23118591308594,(nested_data),3.3942131996154785,141.8217465877533,123.61004376411438,1.9614415168762207
30,30,1.8812140655517577,0.4902,last: 19.049508889770507,last: 0.0389,2.753200476074219,0.3521,last: 36.39028780517578,last: 0.0388,(nested_data),234.64364624023438,(nested_data),3.076718807220459,147.367901802063,127.85210657119751,2.028402805328369
31,31,1.823288437652588,0.5087,last: 19.44865114440918,last: 0.0397,,,,,(nested_data),235.06007385253906,(nested_data),4.0926055908203125,151.73684096336365,132.2212314605713,2.100032329559326
