step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
1,1,0.005,4.370627801513672,0.04445,,,10.810317993164062,10.8s,10.811080694198608,10.8s,14.047306776046753,14.0s,14.047312259674072,14.0s,0.5%
2,2,0.004999691581204151,3.9159736328125,0.0883,3.835362060546875,0.0976,14.092213153839111,14.1s,12.099554777145386,12.1s,27.70759415626526,27.7s,18.51146697998047,18.5s,1.0%
3,3,0.004998766400914329,3.701258483886719,0.12335,,,15.330034255981445,15.3s,13.338081121444702,13.3s,32.06684756278992,32.1s,22.870725393295288,22.9s,1.5%
4,4,0.004997224687404925,3.469458435058594,0.1623,3.3744816772460937,0.1818,16.7686870098114,16.8s,14.590186357498169,14.6s,37.86731195449829,37.9s,27.21743154525757,27.2s,2.0%
5,5,0.004995066821070679,3.2575011413574217,0.198,,,17.951555013656616,18.0s,15.773668050765991,15.8s,42.2177369594574,42.2s,31.567859411239624,31.6s,2.5%
6,6,0.004992293334332819,3.050807553100586,0.23235,3.05076533203125,0.2492,19.343939781188965,19.3s,16.99003267288208,17.0s,47.96607542037964,48.0s,35.9617338180542,36.0s,3.0%
7,7,0.004988904911507699,2.908723049926758,0.26175,,,20.671581268310547,20.7s,18.318464994430542,18.3s,52.39452385902405,52.4s,40.39019012451172,40.4s,3.5%
8,8,0.0049849023886379485,2.7180761947631837,0.3024,2.7804501892089846,0.3025,22.141021966934204,22.1s,19.593724250793457,19.6s,58.15665078163147,58.2s,44.804126501083374,44.8s,4.0%
9,9,0.004980286753286193,2.5419957733154295,0.3381,,,23.322223901748657,23.3s,20.775574684143066,20.8s,62.509580850601196,1.0m,49.1570611000061,49.2s,4.5%
10,10,0.004975059144291392,2.35623134765625,0.37805,2.661548321533203,0.3374,24.68730115890503,24.7s,21.974838256835938,22.0s,68.18769311904907,1.1m,53.50990629196167,53.5s,5.0%
