model_arc,epochs,ensemble_type,params,grad,lr,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee resnet18,2,ME,2855808,2855808,0.0025,2,1.553601481628418,0.4322,1.4831196166992187,0.4424,1745756086.9061112,2025/04/27 21:14:46,33.876370429992676,33.9s,0.00016754833154664084
