step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
1,1,0.005,3.49489597694397,0.19522,,,552.1834170818329,9.2m,552.1861522197723,9.2m,552.5494337081909,9.2m,552.549439907074,9.2m,0.5%
2,2,0.004999691581204151,2.6029294214630125,0.34996,2.433783066177368,0.3853,1083.8971219062805,18.1m,1040.6113166809082,17.3m,1090.6349952220917,18.2m,1041.369259595871,17.4m,1.0%
3,3,0.004998766400914329,2.2979152926635744,0.41226,,,1571.340024471283,26.2m,1528.0571794509888,25.5m,1578.4653522968292,26.3m,1529.1996223926544,25.5m,1.5%
4,4,0.004997224687404925,2.125147488632202,0.44926,2.0942978687286375,0.4587,2079.706910610199,34.7m,2015.650312423706,33.6m,2087.32910823822,34.8m,2017.2087364196777,33.6m,2.0%
5,5,0.004995066821070679,2.0029150217056273,0.47654,,,2567.200597524643,42.8m,2503.146520137787,41.7m,2575.2151374816895,42.9m,2505.0947704315186,41.8m,2.5%
6,6,0.004992293334332819,1.9034346960449218,0.50014,2.0025530242919922,0.4794,3075.1296093463898,51.3m,2990.6489696502686,49.8m,3083.6618795394897,51.4m,2993.0038232803345,49.9m,3.0%
7,7,0.004988904911507699,1.8445523453521728,0.51378,,,3562.528054714203,59.4m,3478.0498332977295,58.0m,3571.4513280391693,59.5m,3480.79327583313,58.0m,3.5%
8,8,0.0049849023886379485,1.7995747583389283,0.52384,1.8909030136108398,0.4973,4070.2808890342712,1.1h,3965.3714067935944,1.1h,4079.691183567047,1.1h,3968.49947309494,1.1h,4.0%
9,9,0.004980286753286193,1.7578088229751587,0.5372,,,4557.672127246857,1.3h,4452.765066385269,1.2h,4567.477864742279,1.3h,4456.286160707474,1.2h,4.5%
10,10,0.004975059144291392,1.7314443245697022,0.54508,1.8103774856567383,0.5211,5065.57378578186,1.4h,4940.229489803314,1.4h,5075.878777980804,1.4h,4944.144684553146,1.4h,5.0%
11,11,0.004969220851487842,1.7113926754760742,0.54656,,,5552.927577018738,1.5h,5427.585465192795,1.5h,5563.601624727249,1.5h,5431.8675355911255,1.5h,5.5%
12,12,0.004962773315386932,1.682330055809021,0.55524,1.8674370403289795,0.5042,6060.806913137436,1.7h,5915.039969205856,1.6h,6071.987737417221,1.7h,5919.727087259293,1.6h,6.0%
13,13,0.004955718126821719,1.6664749072265626,0.56138,,,6548.107836484909,1.8h,6402.343066215515,1.8h,6559.704965353012,1.8h,6407.444319725037,1.8h,6.5%
14,14,0.004948057026554412,1.649523888206482,0.56408,1.7886488088607788,0.527,7055.92861199379,2.0h,6889.729241132736,1.9h,7067.9958209991455,2.0h,6895.213686466217,1.9h,7.0%
15,15,0.0049397919048468665,1.6195986246109009,0.57018,,,7543.3228924274445,2.1h,7377.125929355621,2.0h,7555.79811668396,2.1h,7383.015986919403,2.1h,7.5%
16,16,0.004930924800994189,1.608120366859436,0.5755,1.83120391330719,0.5113,8051.2017612457275,2.2h,7864.534809827805,2.2h,8064.2080245018005,2.2h,7870.828766107559,2.2h,8.0%
17,17,0.004921457902821575,1.601672512550354,0.57594,,,8538.520056962967,2.4h,8351.855328798294,2.3h,8551.908702373505,2.4h,8358.529448747635,2.3h,8.5%
