run_id,model_arc,train_dataset,val_dataset,num_classes,train_trans,val_trans,train_ndata,val_ndata,epochs,max_lr,wd,batch_size,iters/epoch,iters,processed_ndata,ndata_per_class,div,ensembles,scale_ch,num_params,criterion,optimizer,scheduler,step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
run_2025-12-10_17-09-23_362049,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",5000,10000,400,0.1,0.5,128,40,16000,2000000,50.0,1,1,1.0,11220132,CrossEntropyLoss,SGD,CosineAnnealingLR,last: 400,last: 400,last: 1.5421177605168255e-6,last: 4.59375,last: 0.01,last: 4.59375,last: 0.01,last: 209.84838342666626,last: 3.5m,last: 178.76737785339355,last: 3.0m,last: 580.1166076660156,last: 9.7m,last: 444.9837770462036,last: 7.4m,last: 100.0%
run_2025-12-10_17-19-28_681312,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",5000,10000,400,0.1,0.5,128,40,16000,2000000,50.0,16,256,0.0625,12183552,CrossEntropyLoss,SGD,CosineAnnealingLR,last: 400,last: 400,last: 1.5421177605168255e-6,last: 4.605170272827149,last: 0.01,last: 4.605170286560059,last: 0.01,last: 3197.028478860855,last: 53.3m,last: 2855.6501841545105,last: 47.6m,last: 3248.8048796653748,last: 54.1m,last: 2892.50040602684,last: 48.2m,last: 100.0%
run_2025-12-10_17-23-20_855975,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",500,10000,4000,0.1,0.5,128,4,16000,2000000,5.0,1,1,1.0,11220132,CrossEntropyLoss,SGD,CosineAnnealingLR,last: 4000,last: 4000,last: 1.542125608322562e-8,last: 4.59375,last: 0.01,last: 4.59375,last: 0.01,last: 258.5966386795044,last: 4.3m,last: 227.9349503517151,last: 3.8m,last: 708.3722381591797,last: 11.8m,last: 571.2725796699524,last: 9.5m,last: 100.0%
run_2025-12-10_17-26-45_697108,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",500,10000,4000,0.1,0.5,128,4,16000,2000000,5.0,16,256,0.0625,12183552,CrossEntropyLoss,SGD,CosineAnnealingLR,last: 4000,last: 4000,last: 1.542125608322562e-8,last: 4.605170139312744,last: 0.01,last: 4.605170249938965,last: 0.01,last: 3235.891800403595,last: 53.9m,last: 2892.1177530288696,last: 48.2m,last: 3500.5219011306763,last: 58.3m,last: 3142.006956100464,last: 52.4m,last: 100.0%
run_2025-12-10_17-40-11_018487,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",100,10000,20000,0.1,0.5,128,1,20000,2000000,1.0,1,1,1.0,11220132,CrossEntropyLoss,SGD,CosineAnnealingLR,last: 20000,last: 20000,last: 6.168502764136666e-10,last: 4.59375,last: 0.01,last: 4.59375,last: 0.01,last: 233.49324488639832,last: 3.9m,last: 202.84307599067688,last: 3.4m,last: 1515.6666569709778,last: 25.3m,last: 1377.1868674755096,last: 23.0m,last: 100.0%
run_2025-12-10_17-47-08_782350,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",100,10000,20000,0.1,0.5,128,1,20000,2000000,1.0,16,256,0.0625,12183552,CrossEntropyLoss,SGD,CosineAnnealingLR,last: 20000,last: 20000,last: 6.168502764136666e-10,last: 4.605170249938965,last: 0.01,last: 4.605170249938965,last: 0.01,last: 3244.28391289711,last: 54.1m,last: 2905.9818670749664,last: 48.4m,last: 4454.6934316158295,last: 1.2h,last: 4101.524659872055,last: 1.1h,last: 100.0%
run_2025-12-10_18-14-10_784412,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",50000,10000,200,0.005,0.0005,128,391,78200,10000000,500.0,1,1,1.0,11220132,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 200,last: 200,last: 3.0841879584853064e-7,last: 0.0007845385789871216,last: 0.99976,last: 3.527109641265869,last: 0.6699,last: 881.2387354373932,last: 14.7m,last: 850.5610535144806,last: 14.2m,last: 2232.061887025833,last: 37.2m,last: 2094.7497396469116,last: 34.9m,last: 100.0%
run_2025-12-10_18-29-40_687511,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",50000,10000,200,0.005,0.0005,128,391,78200,10000000,500.0,16,256,0.0625,12183552,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 200,last: 200,last: 3.0841879584853064e-7,last: 0.010515314677655697,last: 0.99878,last: 2.5972802249908447,last: 0.6367,last: 14929.00576877594,last: 4.1h,last: 14579.352793693542,last: 4.0h,last: 15009.73326921463,last: 4.2h,last: 14644.765259027481,last: 4.1h,last: 100.0%
run_2025-12-10_18-51-45_720877,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",5000,10000,400,0.005,0.0005,128,40,16000,2000000,50.0,1,1,1.0,11220132,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 400,last: 400,last: 7.710588802584138e-8,last: 0.005907441544532776,last: 0.999,last: 8.176693786621094,last: 0.2401,last: 211.46180748939514,last: 3.5m,last: 180.0914511680603,last: 3.0m,last: 580.9751191139221,last: 9.7m,last: 443.8394079208374,last: 7.4m,last: 100.0%
run_2025-12-10_18-52-00_515227,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",5000,10000,400,0.005,0.0005,128,40,16000,2000000,50.0,16,256,0.0625,12183552,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 400,last: 400,last: 7.710588802584138e-8,last: 0.013489096772670746,last: 0.9986,last: 5.316830648803711,last: 0.3499,last: 3260.0600080490112,last: 54.3m,last: 2911.3686866760254,last: 48.5m,last: 3311.7222826480865,last: 55.2m,last: 2947.895308494568,last: 49.1m,last: 100.0%
run_2025-12-10_18-55-17_031761,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",500,10000,4000,0.005,0.0005,128,4,16000,2000000,5.0,1,1,1.0,11220132,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 4000,last: 4000,last: 7.710628041612792e-10,last: 0.000010287761644576675,last: 1.0,last: 15.611560754394532,last: 0.0865,last: 259.86110258102417,last: 4.3m,last: 229.29819560050964,last: 3.8m,last: 706.7789168357849,last: 11.8m,last: 570.245875120163,last: 9.5m,last: 100.0%
run_2025-12-10_19-01-52_500119,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",500,10000,4000,0.005,0.0005,128,4,16000,2000000,5.0,16,256,0.0625,12183552,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 4000,last: 4000,last: 7.710628041612792e-10,last: 0.000020167838396446315,last: 1.0,last: 9.235170031738281,last: 0.1311,last: 3276.905611515045,last: 54.6m,last: 2930.923500776291,last: 48.8m,last: 3539.9134709835052,last: 59.0m,last: 3179.4681730270386,last: 53.0m,last: 100.0%
run_2025-12-10_19-12-00_516952,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",100,10000,20000,0.005,0.0005,128,1,20000,2000000,1.0,1,1,1.0,11220132,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 20000,last: 20000,last: 3.084251382068393e-11,last: 1.907348590179936e-8,last: 1.0,last: 33.714114892578124,last: 0.0347,last: 235.673086643219,last: 3.9m,last: 205.09238529205322,last: 3.4m,last: 1541.8442089557648,last: 25.7m,last: 1402.527878522873,last: 23.4m,last: 100.0%
run_2025-12-10_19-34-36_830293,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",100,10000,20000,0.005,0.0005,128,1,20000,2000000,1.0,16,256,0.0625,12183552,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 20000,last: 20000,last: 3.084251382068393e-11,last: 8.463858591767348e-8,last: 1.0,last: 8.116973306274414,last: 0.0521,last: 3287.14040350914,last: 54.8m,last: 2943.639797449112,last: 49.1m,last: 4483.6204307079315,last: 1.2h,last: 4125.462000131607,last: 1.1h,last: 100.0%
run_2025-12-10_19-47-51_746950,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",50000,10000,200,0.005,0.0005,128,391,78200,10000000,500.0,1,1,1.0,11220132,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 200,last: 200,last: 3.0841879584853064e-7,last: 0.0006980215263552963,last: 0.9997,last: 3.3739021522521973,last: 0.6883,last: 883.1053612232208,last: 14.7m,last: 852.3445191383362,last: 14.2m,last: 2253.15229845047,last: 37.6m,last: 2114.889672756195,last: 35.2m,last: 100.0%
run_2025-12-10_20-05-35_373216,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",50000,10000,200,0.005,0.0005,128,391,78200,10000000,500.0,16,256,0.0625,12183552,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 200,last: 200,last: 3.0841879584853064e-7,last: 0.01132444037616253,last: 0.99836,last: 2.583701465988159,last: 0.638,last: 14752.563966035843,last: 4.1h,last: 14406.508662700653,last: 4.0h,last: 14833.204949855804,last: 4.1h,last: 14471.847815275192,last: 4.0h,last: 100.0%
run_2025-12-10_20-25-47_183069,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",5000,10000,400,0.005,0.0005,128,40,16000,2000000,50.0,1,1,1.0,11220132,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 400,last: 400,last: 7.710588802584138e-8,last: 0.004824041247367859,last: 0.9996,last: 7.97271053314209,last: 0.2352,last: 209.7089340686798,last: 3.5m,last: 178.67470264434814,last: 3.0m,last: 572.6562447547913,last: 9.5m,last: 438.2479045391083,last: 7.3m,last: 100.0%
run_2025-12-10_20-28-40_539289,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",5000,10000,400,0.005,0.0005,128,40,16000,2000000,50.0,16,256,0.0625,12183552,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 400,last: 400,last: 7.710588802584138e-8,last: 0.012174579846858978,last: 0.9984,last: 5.325633916473389,last: 0.3529,last: 3245.3482398986816,last: 54.1m,last: 2898.3371818065643,last: 48.3m,last: 3297.1777510643005,last: 55.0m,last: 2935.178246974945,last: 48.9m,last: 100.0%
run_2025-12-10_20-35-45_525279,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",500,10000,4000,0.005,0.0005,128,4,16000,2000000,5.0,1,1,1.0,11220132,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 4000,last: 4000,last: 7.710628041612792e-10,last: 8.697748155100272e-6,last: 1.0,last: 15.967873376464844,last: 0.0812,last: 258.64345026016235,last: 4.3m,last: 227.91708660125732,last: 3.8m,last: 706.5607562065125,last: 11.8m,last: 572.026624917984,last: 9.5m,last: 100.0%
run_2025-12-10_20-52-38_465034,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",500,10000,4000,0.005,0.0005,128,4,16000,2000000,5.0,16,256,0.0625,12183552,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 4000,last: 4000,last: 7.710628041612792e-10,last: 6.612691664486192e-6,last: 1.0,last: 8.564789668273926,last: 0.1371,last: 3282.6755390167236,last: 54.7m,last: 2935.099636077881,last: 48.9m,last: 3548.17019200325,last: 59.1m,last: 3185.7509722709656,last: 53.1m,last: 100.0%
run_2025-12-10_20-58-15_989016,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",100,10000,20000,0.005,0.0005,128,1,20000,2000000,1.0,1,1,1.0,11220132,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 20000,last: 20000,last: 3.084251382068393e-11,last: 2.7418137094059603e-8,last: 1.0,last: 31.845638928222655,last: 0.0343,last: 238.34189653396606,last: 4.0m,last: 207.4883234500885,last: 3.5m,last: 1541.2187247276306,last: 25.7m,last: 1402.250122308731,last: 23.4m,last: 100.0%
run_2025-12-10_21-05-38_660158,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",100,10000,20000,0.005,0.0005,128,1,20000,2000000,1.0,16,256,0.0625,12183552,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 20000,last: 20000,last: 3.084251382068393e-11,last: 9.655951771492255e-8,last: 1.0,last: 8.225286780548096,last: 0.0483,last: 3287.4644544124603,last: 54.8m,last: 2944.2835903167725,last: 49.1m,last: 4512.560237407684,last: 1.3h,last: 4154.238559961319,last: 1.2h,last: 100.0%
run_2025-12-10_21-24-02_654540,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",50000,10000,200,0.1,0.0005,128,391,78200,10000000,500.0,1,1,1.0,11220132,CrossEntropyLoss,SGD,CosineAnnealingLR,last: 200,last: 200,last: 6.168375916970619e-6,last: 0.008696367621570826,last: 0.99974,last: 0.8732624774932861,last: 0.7845,last: 878.6576631069183,last: 14.6m,last: 847.85315990448,last: 14.1m,last: 2247.93025803566,last: 37.5m,last: 2110.096535921097,last: 35.2m,last: 100.0%
run_2025-12-10_21-56-12_345189,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",50000,10000,200,0.1,0.0005,128,391,78200,10000000,500.0,16,256,0.0625,12183552,CrossEntropyLoss,SGD,CosineAnnealingLR,last: 200,last: 200,last: 6.168375916970619e-6,last: 4.6051701974487305,last: 0.01,last: 4.605170210266113,last: 0.01,last: 14763.270863294601,last: 4.1h,last: 14415.699637651443,last: 4.0h,last: 14842.87628030777,last: 4.1h,last: 14479.531080961227,last: 4.0h,last: 100.0%
run_2025-12-10_22-01-53_463557,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",5000,10000,400,0.1,0.0005,128,40,16000,2000000,50.0,1,1,1.0,11220132,CrossEntropyLoss,SGD,CosineAnnealingLR,last: 400,last: 400,last: 1.5421177605168255e-6,last: 0.005968751668930053,last: 1.0,last: 2.9442878021240233,last: 0.3903,last: 210.86713480949402,last: 3.5m,last: 179.53731513023376,last: 3.0m,last: 581.9678194522858,last: 9.7m,last: 446.24216413497925,last: 7.4m,last: 100.0%
run_2025-12-10_22-12-02_998081,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",5000,10000,400,0.1,0.0005,128,40,16000,2000000,50.0,16,256,0.0625,12183552,CrossEntropyLoss,SGD,CosineAnnealingLR,last: 400,last: 400,last: 1.5421177605168255e-6,last: 4.556783911895752,last: 0.054,last: 4.5546225105285645,last: 0.0519,last: 3244.6113986968994,last: 54.1m,last: 2898.078363418579,last: 48.3m,last: 3295.4900918006897,last: 54.9m,last: 2934.264257669449,last: 48.9m,last: 100.0%
