step,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
1,1,1.870660243988037,0.3152,2.0125357234954833,0.317,1745089417.946673,2025/04/20 04:03:37,3.519185781478882,3.5s,0.00019191537285223603
2,2,1.6256799858093263,0.3972,1.8333952138900758,0.3744,1745089421.263747,2025/04/20 04:03:41,6.836259841918945,6.8s,0.0001648420002311468
3,3,1.5289967182159423,0.432,1.7348712633132934,0.4004,1745089424.5641952,2025/04/20 04:03:44,10.13670802116394,10.1s,0.00019291941134724766
4,4,1.4701089784622192,0.4588,1.487449499130249,0.4474,1745089427.8585544,2025/04/20 04:03:47,13.43106722831726,13.4s,0.00024138444860000163
5,5,1.4005895696640014,0.4922,1.4891516620635987,0.4528,1745089431.1404831,2025/04/20 04:03:51,16.712996006011963,16.7s,0.00024682271759957075
6,6,1.346147637939453,0.511,1.3224247484207152,0.512,1745089434.430153,2025/04/20 04:03:54,20.002665758132935,20.0s,0.00025149533757939935
7,7,1.277398657989502,0.546,1.2856007850646973,0.5366,1745089437.7070026,2025/04/20 04:03:57,23.279515504837036,23.3s,0.0002641490427777171
8,8,1.206878511428833,0.5694,1.241807675933838,0.5494,1745089440.9912653,2025/04/20 04:04:00,26.563778162002563,26.6s,0.0003495043492875993
9,9,1.1652127922058106,0.5942,1.2062261680603028,0.563,1745089444.2751472,2025/04/20 04:04:04,29.847660064697266,29.8s,0.00024444295559078455
10,10,1.1262902927398681,0.6112,1.198627744102478,0.5632,1745089447.5624251,2025/04/20 04:04:07,33.13493800163269,33.1s,0.00017433289031032473
