step,epoch,lr,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt
1,1,0.1,4.604112571716309,0.0098,4.598751449584961,0.0133,1747669492.7182016,2025/05/20 00:44:52,5.064569711685181,5.1s
2,2,0.07500000000000001,4.595409989929199,0.0124,4.590581803894043,0.0174,1747669496.9824822,2025/05/20 00:44:56,9.328850269317627,9.3s
3,3,0.025000000000000015,4.588552400970459,0.0144,4.587033316040039,0.0209,1747669501.1072662,2025/05/20 00:45:01,13.453634262084961,13.5s
