step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,val_loss,val_acc,val_path_loss,val_path_acc,param_l2norm_layer,param_l2norm,grad_l2norm_layer,grad_l2norm,dur_total_core,dur_train_core,dur_dl_train
1,1,4.627315174102783,0.012,last: 4.723542888641357,last: 0.011,,,,,(nested_data),112.07745361328125,(nested_data),1.0344942808151245,0.4100062847137451,0.41002321243286133,0.054822444915771484
2,2,4.5066683464050294,0.024,last: 4.620905513763428,last: 0.018,,,,,(nested_data),111.42218780517578,(nested_data),0.9922774434089661,0.8171794414520264,0.8172144889831543,0.1076812744140625
3,3,4.430108661651611,0.039,last: 4.751582870483398,last: 0.02,,,,,(nested_data),110.65108489990234,(nested_data),0.9140108823776245,1.2239484786987305,1.2239978313446045,0.15999197959899902
4,4,4.310014446258545,0.044,last: 4.72567176437378,last: 0.019,,,,,(nested_data),109.83478546142578,(nested_data),0.8840807676315308,1.6310598850250244,1.6311249732971191,0.21350717544555664
5,5,4.228835952758789,0.051,last: 4.76343892288208,last: 0.023,,,,,(nested_data),109.00527954101562,(nested_data),1.00423264503479,2.036062002182007,2.036142110824585,0.26573705673217773
6,6,4.138308219909668,0.072,last: 4.897473670959473,last: 0.027,,,,,(nested_data),108.17772674560547,(nested_data),0.9499920606613159,2.4418399333953857,2.441934108734131,0.3184521198272705
7,7,4.048486110687256,0.073,last: 4.923519298553467,last: 0.032,,,,,(nested_data),107.35572052001953,(nested_data),1.0721567869186401,2.847630023956299,2.847744941711426,0.37171125411987305
8,8,3.957175971984863,0.092,last: 4.961694778442383,last: 0.028,,,,,(nested_data),106.54551696777344,(nested_data),1.1805622577667236,3.2651636600494385,3.2653019428253174,0.431032657623291
9,9,3.8824846000671385,0.122,last: 5.063358093261718,last: 0.047,,,,,(nested_data),105.745361328125,(nested_data),1.1577212810516357,3.683549165725708,3.6837117671966553,0.48646116256713867
10,10,3.796069845199585,0.116,last: 5.047832195281982,last: 0.043,,,,,(nested_data),104.95761108398438,(nested_data),1.2509486675262451,4.0895586013793945,4.089735746383667,0.5404117107391357
11,11,3.6891373615264893,0.141,last: 5.2749662055969235,last: 0.052,,,,,(nested_data),104.18268585205078,(nested_data),1.2445690631866455,4.497437477111816,4.497628688812256,0.5935943126678467
12,12,3.6183363723754884,0.139,last: 5.284012462615967,last: 0.053,,,,,(nested_data),103.41934204101562,(nested_data),1.1952749490737915,4.904222011566162,4.904428482055664,0.6461038589477539
13,13,3.5401302089691162,0.145,last: 5.315573322296142,last: 0.046,,,,,(nested_data),102.66545104980469,(nested_data),1.3843885660171509,5.3090527057647705,5.309277772903442,0.6986961364746094
14,14,3.469423040390015,0.165,last: 5.470389366149902,last: 0.056,,,,,(nested_data),101.92349243164062,(nested_data),1.3204870223999023,5.7145140171051025,5.714755535125732,0.7516415119171143
15,15,3.4172016220092774,0.176,last: 5.622154056549072,last: 0.049,,,,,(nested_data),101.19445037841797,(nested_data),1.6434605121612549,6.118740797042847,6.118997097015381,0.8042805194854736
16,16,3.3127641620635986,0.193,last: 5.71383960723877,last: 0.052,,,,,(nested_data),100.47761535644531,(nested_data),1.3656983375549316,6.52389121055603,6.5241618156433105,0.8573973178863525
17,17,3.2425354804992677,0.206,last: 5.652518138885498,last: 0.059,,,,,(nested_data),99.77156829833984,(nested_data),1.60130774974823,6.930673122406006,6.930959224700928,0.9092929363250732
18,18,3.1792228507995604,0.209,last: 5.9409469184875485,last: 0.069,,,,,(nested_data),99.07691955566406,(nested_data),1.4440302848815918,7.337025880813599,7.337327480316162,0.9618039131164551
19,19,3.084225688934326,0.224,last: 5.998145427703857,last: 0.064,,,,,(nested_data),98.39196014404297,(nested_data),1.5613304376602173,7.742929697036743,7.743247032165527,1.0150396823883057
20,20,2.9908706150054933,0.254,last: 6.025953811645508,last: 0.053,4.328624008178711,0.0882,last: 9.70582017364502,last: 0.0416,(nested_data),97.72124481201172,(nested_data),1.5563783645629883,9.828977346420288,8.14928126335144,1.067265510559082
21,21,2.9575221614837646,0.258,last: 6.283117744445801,last: 0.07,,,,,(nested_data),97.0607681274414,(nested_data),1.5537492036819458,10.317166328430176,8.637513875961304,1.125302791595459
22,22,2.8570076179504396,0.287,last: 6.213987171173096,last: 0.066,,,,,(nested_data),96.41221618652344,(nested_data),1.907575249671936,10.724452257156372,9.044814109802246,1.1799116134643555
23,23,2.8117970294952395,0.285,last: 6.2793681449890135,last: 0.064,,,,,(nested_data),95.77698516845703,(nested_data),1.683510184288025,11.130425691604614,9.450801134109497,1.2333648204803467
24,24,2.7430720310211183,0.287,last: 6.401289051055908,last: 0.063,,,,,(nested_data),95.15619659423828,(nested_data),1.6679136753082275,11.536413192749023,9.856803178787231,1.2870323657989502
25,25,2.6685187873840333,0.313,last: 6.612676280975342,last: 0.069,,,,,(nested_data),94.54428100585938,(nested_data),1.6763427257537842,11.940968036651611,10.261373281478882,1.338571310043335
26,26,2.5912361545562743,0.314,last: 6.597710620880127,last: 0.073,,,,,(nested_data),93.93923950195312,(nested_data),1.9329380989074707,12.346797704696655,10.66721773147583,1.3902456760406494
27,27,2.5807273235321047,0.321,last: 6.7865234451293945,last: 0.066,,,,,(nested_data),93.34354400634766,(nested_data),1.9816375970840454,12.751741647720337,11.072175741195679,1.4426894187927246
28,28,2.5050937538146973,0.346,last: 6.760736339569092,last: 0.078,,,,,(nested_data),92.75939178466797,(nested_data),2.3788366317749023,13.156627416610718,11.477077007293701,1.4945895671844482
29,29,2.459251432418823,0.365,last: 6.846101909637452,last: 0.068,,,,,(nested_data),92.18643951416016,(nested_data),1.94968843460083,13.564289093017578,11.88475251197815,1.548539638519287
30,30,2.3953705959320066,0.382,last: 6.66299962234497,last: 0.074,,,,,(nested_data),91.6239013671875,(nested_data),2.1434967517852783,13.969198942184448,12.289677381515503,1.6030218601226807
31,31,2.3134990406036375,0.394,last: 6.928085250854492,last: 0.059,,,,,(nested_data),91.07203674316406,(nested_data),2.090367555618286,14.373749017715454,12.694241046905518,1.6547741889953613
32,32,2.2050630645751954,0.432,last: 7.020341239929199,last: 0.073,,,,,(nested_data),90.5330810546875,(nested_data),1.9915145635604858,14.77744460105896,13.097951650619507,1.7130043506622314
33,33,2.210361307144165,0.394,last: 6.932648021697998,last: 0.071,,,,,(nested_data),90.00149536132812,(nested_data),2.275385618209839,15.183121681213379,13.503644704818726,1.7696456909179688
34,34,2.1308708305358888,0.43,last: 7.026869918823242,last: 0.082,,,,,(nested_data),89.47791290283203,(nested_data),2.2238221168518066,15.587300539016724,13.907837629318237,1.820838451385498
35,35,2.0506922035217285,0.465,last: 6.82832109451294,last: 0.09,,,,,(nested_data),88.96735382080078,(nested_data),2.3374440670013428,15.99181580543518,14.31236720085144,1.8730800151824951
36,36,1.9891557369232178,0.499,last: 7.300220046997071,last: 0.073,,,,,(nested_data),88.4681167602539,(nested_data),2.2490272521972656,16.396843194961548,14.717410564422607,1.9262304306030273
37,37,1.9828968276977539,0.473,last: 7.389143447875977,last: 0.061,,,,,(nested_data),87.97628784179688,(nested_data),2.527111768722534,16.801475763320923,15.122057437896729,1.9784221649169922
38,38,1.8754404506683349,0.492,last: 7.1482376251220705,last: 0.075,,,,,(nested_data),87.49287414550781,(nested_data),1.9321327209472656,17.205609798431396,15.526206493377686,2.030607223510742
39,39,1.7694957284927368,0.54,last: 7.131913555145264,last: 0.082,,,,,(nested_data),87.0203628540039,(nested_data),1.9559589624404907,17.61059594154358,15.931205749511719,2.0832314491271973
40,40,1.709236475944519,0.555,last: 7.394988372802734,last: 0.077,5.070117706298828,0.0997,last: 11.211870449829101,last: 0.0365,(nested_data),86.5572280883789,(nested_data),2.3162503242492676,19.689011096954346,16.336422204971313,2.13632869720459
41,41,1.6417342691421508,0.586,last: 7.199973812103272,last: 0.077,,,,,(nested_data),86.10714721679688,(nested_data),2.305889844894409,20.240024089813232,16.887450456619263,2.1940932273864746
42,42,1.6422750577926635,0.578,last: 7.31968871307373,last: 0.079,,,,,(nested_data),85.66527557373047,(nested_data),2.325810194015503,20.64592432975769,17.29336714744568,2.246752977371216
