step,trainable,epoch,train_loss,train_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
1,2052,1,0.9281979333786737,0.7,1749097956.3880534,2025/06/05 13:32:36,0.8390650749206543,839.1ms,0.16324758529663086,0.16327834129333496,0.06550073623657227,,
2,2052,2,0.8644728574014845,0.8023809523809524,1749097956.8659241,2025/06/05 13:32:36,1.3169357776641846,1.3s,0.2251441478729248,0.20564508438110352,0.14244437217712402,1.007987348238627,0.6944444444444444
3,2052,3,0.7502384310676938,0.8261904761904761,1749097957.6518776,2025/06/05 13:32:37,2.1028892993927,2.1s,0.2854747772216797,0.26601123809814453,0.23983049392700195,,
4,2052,4,0.7165271486554827,0.8178571428571428,1749097958.4097066,2025/06/05 13:32:38,2.860718250274658,2.9s,0.3904283046722412,0.3434319496154785,0.29886531829833984,0.6890587144427829,0.8083333333333333
5,2052,5,0.5256172832988557,0.8547619047619047,1749097959.0988483,2025/06/05 13:32:39,3.5498600006103516,3.5s,0.43623924255371094,0.38927292823791504,0.3634521961212158,,
6,2052,6,0.4901637775557382,0.85,1749097959.656857,2025/06/05 13:32:39,4.107868671417236,4.1s,0.506274938583374,0.44180798530578613,0.4169802665710449,0.6402228739526536,0.8055555555555556
7,2052,7,0.44206806733494713,0.8678571428571429,1749097960.5015957,2025/06/05 13:32:40,4.9526073932647705,5.0s,0.5793118476867676,0.5148725509643555,0.5063614845275879,,
8,2052,8,0.5311820373648689,0.85,1749097961.0094874,2025/06/05 13:32:41,5.460499048233032,5.5s,0.6453652381896973,0.5647611618041992,0.5713667869567871,0.5484022895495096,0.8555555555555555
9,2052,9,0.4194578880355472,0.888095238095238,1749097961.8036802,2025/06/05 13:32:41,6.25469183921814,6.3s,0.7014560699462891,0.620882511138916,0.6746180057525635,,
10,2052,10,0.4277697404225667,0.8726190476190476,1749097962.542675,2025/06/05 13:32:42,6.993686676025391,7.0s,0.7991833686828613,0.6925220489501953,0.7252275943756104,0.588027580247985,0.8416666666666667
