step,trainable,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train
1,2052,1,1.6381356875101725,0.203125,1.3904053767522175,0.30833333333333335,1749104410.4345534,2025/06/05 15:20:10,1.226412057876587,1.2s,0.07454276084899902,0.06719803810119629,0.08584403991699219
2,2052,2,1.3767168442408244,0.33958333333333335,1.3660996834437051,0.325,1749104412.4252965,2025/06/05 15:20:12,3.2171552181243896,3.2s,0.14684629440307617,0.12824058532714844,0.17055177688598633
3,2052,3,1.1631147384643554,0.5145833333333333,1.2326947609583536,0.43333333333333335,1749104414.413553,2025/06/05 15:20:14,5.205411672592163,5.2s,0.2148759365081787,0.18647503852844238,0.2576911449432373
4,2052,4,0.9838738759358724,0.671875,1.1217608054478962,0.5166666666666667,1749104416.4532378,2025/06/05 15:20:16,7.245096445083618,7.2s,0.26907873153686523,0.2258617877960205,0.3517591953277588
5,2052,5,0.8561532219250997,0.7364583333333333,1.023640513420105,0.5916666666666667,1749104418.419251,2025/06/05 15:20:18,9.211109638214111,9.2s,0.3258070945739746,0.2663991451263428,0.4615590572357178
6,2052,6,0.7819634914398194,0.79375,0.9153133710225423,0.6541666666666667,1749104420.350473,2025/06/05 15:20:20,11.142331600189209,11.1s,0.37039852142333984,0.2995936870574951,0.5830211639404297
7,2052,7,0.7171286503473918,0.7916666666666666,0.8107575098673503,0.7208333333333333,1749104422.2242627,2025/06/05 15:20:22,13.01612138748169,13.0s,0.4102914333343506,0.3255777359008789,0.7060892581939697
8,2052,8,0.6763420740763346,0.8,0.7390427390734354,0.7416666666666667,1749104424.1247306,2025/06/05 15:20:24,14.916589260101318,14.9s,0.4444465637207031,0.35242319107055664,0.8221206665039062
9,2052,9,0.6527604063351949,0.80625,0.6814003109931945,0.775,1749104425.9727626,2025/06/05 15:20:25,16.764621257781982,16.8s,0.4799530506134033,0.37862324714660645,0.9563851356506348
10,2052,10,0.6161467989285787,0.8229166666666666,0.6455157319704692,0.7833333333333333,1749104427.8639143,2025/06/05 15:20:27,18.655772924423218,18.7s,0.5109860897064209,0.40416598320007324,1.0774855613708496
11,2052,11,0.5970425089200337,0.8302083333333333,0.6213010470072429,0.7875,1749104429.7316809,2025/06/05 15:20:29,20.523539543151855,20.5s,0.5429725646972656,0.4309101104736328,1.1994493007659912
12,2052,12,0.5759985407193502,0.83125,0.6096855560938518,0.8,1749104431.7140188,2025/06/05 15:20:31,22.50587749481201,22.5s,0.5817382335662842,0.45674872398376465,1.3867957592010498
13,2052,13,0.5628588457902273,0.828125,0.5976942022641499,0.8041666666666667,1749104433.6157246,2025/06/05 15:20:33,24.407583236694336,24.4s,0.6206660270690918,0.4861471652984619,1.4854941368103027
14,2052,14,0.5547934730847677,0.8395833333333333,0.5940247972806295,0.8041666666666667,1749104435.495964,2025/06/05 15:20:35,26.287822723388672,26.3s,0.6548128128051758,0.512300968170166,1.6134564876556396
15,2052,15,0.5265219589074452,0.846875,0.5834782958030701,0.7958333333333333,1749104437.4342513,2025/06/05 15:20:37,28.226109981536865,28.2s,0.6946079730987549,0.5387923717498779,1.747708797454834
16,2052,16,0.530519962310791,0.84375,0.5679025411605835,0.8083333333333333,1749104439.3017018,2025/06/05 15:20:39,30.093560457229614,30.1s,0.72517991065979,0.5641312599182129,1.8723185062408447
17,2052,17,0.5361540118853251,0.8427083333333333,0.5656982024510702,0.7958333333333333,1749104441.23258,2025/06/05 15:20:41,32.02443861961365,32.0s,0.7562532424926758,0.5899624824523926,2.018909215927124
18,2052,18,0.5074548304080964,0.8510416666666667,0.5592719395955403,0.7916666666666666,1749104443.1145043,2025/06/05 15:20:43,33.906363010406494,33.9s,0.7881033420562744,0.6163418292999268,2.1501522064208984
19,2052,19,0.5136820634206136,0.8427083333333333,0.548042098681132,0.8,1749104445.0418568,2025/06/05 15:20:45,35.83371543884277,35.8s,0.8302674293518066,0.6475996971130371,2.2597060203552246
20,2052,20,0.5045217553774516,0.8489583333333334,0.5434314370155334,0.8083333333333333,1749104446.9948034,2025/06/05 15:20:46,37.786662101745605,37.8s,0.8717877864837646,0.6738011837005615,2.4009854793548584
21,11178564,21,0.4804073611895243,0.8520833333333333,0.5898370623588562,0.8083333333333333,1749104449.8821747,2025/06/05 15:20:49,40.674033403396606,40.7s,1.0468344688415527,0.8364670276641846,2.49765944480896
22,11178564,22,0.45196067293485004,0.8666666666666667,0.5633537888526916,0.7791666666666667,1749104452.8172984,2025/06/05 15:20:52,43.6091570854187,43.6s,1.2336392402648926,1.018005609512329,2.6059482097625732
23,11178564,23,0.418955663839976,0.86875,0.5600703517595927,0.8125,1749104455.5263522,2025/06/05 15:20:55,46.31821084022522,46.3s,1.3944859504699707,1.1736171245574951,2.688718557357788
24,11178564,24,0.3782837410767873,0.8677083333333333,0.495019268989563,0.8,1749104457.8931446,2025/06/05 15:20:57,48.68500328063965,48.7s,1.5061874389648438,1.2800683975219727,2.771061897277832
25,11178564,25,0.3543147683143616,0.875,0.47487261494000754,0.8291666666666667,1749104460.2317457,2025/06/05 15:21:00,51.02360439300537,51.0s,1.600252628326416,1.3688724040985107,2.855626344680786
26,11178564,26,0.32982373237609863,0.89375,0.4584877530733744,0.8291666666666667,1749104462.7049203,2025/06/05 15:21:02,53.49677896499634,53.5s,1.7276935577392578,1.4862415790557861,2.9435603618621826
27,11178564,27,0.3279520610968272,0.8916666666666667,0.43964923620224,0.8333333333333334,1749104465.4422889,2025/06/05 15:21:05,56.23414754867554,56.2s,1.8999924659729004,1.644867181777954,3.032029390335083
28,11178564,28,0.30876163244247434,0.8927083333333333,0.4181315282980601,0.8291666666666667,1749104468.4202156,2025/06/05 15:21:08,59.212074279785156,59.2s,2.0977559089660645,1.8273208141326904,3.119952440261841
29,11178564,29,0.2805105725924174,0.9072916666666667,0.42007720669110615,0.8291666666666667,1749104471.4581928,2025/06/05 15:21:11,62.250051498413086,1.0m,2.246384620666504,1.9683411121368408,3.215139150619507
30,11178564,30,0.27305945257345837,0.9135416666666667,0.40620498458544413,0.8208333333333333,1749104473.7163928,2025/06/05 15:21:13,64.50825142860413,1.1m,2.3365797996520996,2.053250789642334,3.3013312816619873
31,11178564,31,0.2846038242181142,0.9020833333333333,0.4108951111634572,0.8208333333333333,1749104475.9571943,2025/06/05 15:21:15,66.74905300140381,1.1m,2.426116704940796,2.137532949447632,3.3992583751678467
32,11178564,32,0.275814288854599,0.9125,0.40032344261805214,0.8416666666666667,1749104478.2038746,2025/06/05 15:21:18,68.9957332611084,1.1m,2.5160036087036133,2.222168445587158,3.490306854248047
