step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
1,1,0.005,4.543960717773437,0.031,,,9.533141374588013,9.5s,9.533483028411865,9.5s,11.25417971611023,11.3s,11.254185199737549,11.3s,0.2%
2,2,0.004999922894111975,4.08126806640625,0.063,,,10.171607494354248,10.2s,10.172272682189941,10.2s,13.54954981803894,13.5s,13.549557447433472,13.5s,0.5%
3,3,0.004999691581204152,3.92640078125,0.0848,,,10.786176204681396,10.8s,10.787158489227295,10.8s,15.759625434875488,15.8s,15.759636163711548,15.8s,0.8%
4,4,0.004999306075545002,3.80736201171875,0.1047,3.7933849609375,0.1061,13.312515258789062,13.3s,11.394375085830688,11.4s,27.035078525543213,27.0s,17.969992637634277,18.0s,1.0%
5,5,0.0049987664009143295,3.7083242919921875,0.115,,,13.967323064804077,14.0s,12.049571514129639,12.0s,29.326539039611816,29.3s,20.261456727981567,20.3s,1.2%
6,6,0.004998072590601808,3.594262890625,0.1323,,,14.621394157409668,14.6s,12.704059362411499,12.7s,31.57581400871277,31.6s,22.5107364654541,22.5s,1.5%
7,7,0.004997224687404926,3.47742216796875,0.1565,,,15.25052785873413,15.3s,13.33353853225708,13.3s,33.80137753486633,33.8s,24.736302614212036,24.7s,1.8%
8,8,0.004996222743626346,3.367183447265625,0.1763,3.4490056365966795,0.1759,16.14907145500183,16.1s,14.036514282226562,14.0s,37.46711444854736,37.5s,26.966601610183716,27.0s,2.0%
9,9,0.00499506682107068,3.2313217407226564,0.1989,,,16.829295873641968,16.8s,14.71709656715393,14.7s,39.69716954231262,39.7s,29.196659803390503,29.2s,2.2%
10,10,0.004993756991040676,3.1218878356933595,0.2184,,,17.456085681915283,17.5s,15.344242811203003,15.3s,41.98166346549988,42.0s,31.481157302856445,31.5s,2.5%
11,11,0.004992293334332821,3.016083508300781,0.2367,,,18.058889865875244,18.1s,15.947418212890625,15.9s,44.2488911151886,44.2s,33.748396158218384,33.7s,2.8%
12,12,0.004990675941232354,2.9097479309082033,0.258,3.26002548828125,0.2199,18.877792835235596,18.9s,16.59527564048767,16.6s,47.77862596511841,47.8s,35.97207832336426,36.0s,3.0%
13,13,0.004988904911507701,2.812238214111328,0.2758,,,19.519904375076294,19.5s,17.23771023750305,17.2s,50.00036430358887,50.0s,38.193819522857666,38.2s,3.2%
14,14,0.004986980354404317,2.717721307373047,0.2946,,,20.14034366607666,20.1s,17.858471870422363,17.9s,52.21125912666321,52.2s,40.404717683792114,40.4s,3.5%
15,15,0.00498490238863795,2.555943832397461,0.3299,,,20.728683948516846,20.7s,18.447115182876587,18.4s,54.42753291130066,54.4s,42.620994329452515,42.6s,3.8%
16,16,0.0049826711423873165,2.4953838348388673,0.3462,2.9492419006347657,0.2867,21.497496128082275,21.5s,19.052162408828735,19.1s,57.94478130340576,57.9s,44.8300998210907,44.8s,4.0%
17,17,0.004980286753286195,2.3310205169677736,0.3661,,,22.099165678024292,22.1s,19.65415644645691,19.7s,60.153475522994995,1.0m,47.0387966632843,47.0s,4.2%
18,18,0.004977749368414937,2.1842560501098633,0.4076,,,22.721535682678223,22.7s,20.276864051818848,20.3s,62.366429567337036,1.0m,49.25175333023071,49.3s,4.5%
19,19,0.0049750591442913935,2.060771197509766,0.4341,,,23.3827223777771,23.4s,20.93846297264099,20.9s,64.58105134963989,1.1m,51.46637964248657,51.5s,4.8%
20,20,0.004972216246861261,1.9400185073852538,0.4591,2.8672408935546874,0.3262,24.171188831329346,24.2s,21.56113362312317,21.6s,68.10486197471619,1.1m,53.678597927093506,53.7s,5.0%
21,21,0.004969220851487844,1.7869328445434571,0.4938,,,24.77411913871765,24.8s,22.16437029838562,22.2s,70.3161723613739,1.2m,55.889912605285645,55.9s,5.2%
22,22,0.004966073142941238,1.639148191833496,0.53,,,25.367774963378906,25.4s,22.758363008499146,22.8s,72.5149552822113,1.2m,58.08870005607605,58.1s,5.5%
23,23,0.004962773315386935,1.501338134765625,0.566,,,26.002520322799683,26.0s,23.393589735031128,23.4s,74.72421598434448,1.2m,60.29796385765076,1.0m,5.8%
24,24,0.00495932157237384,1.4004923797607423,0.5863,3.1919825988769532,0.3244,26.757325410842896,26.8s,23.979987621307373,24.0s,78.23399782180786,1.3m,62.49255895614624,1.0m,6.0%
25,25,0.004955718126821723,1.2674972122192383,0.6245,,,27.39389944076538,27.4s,24.617517232894897,24.6s,80.450838804245,1.3m,64.70941662788391,1.1m,6.2%
26,26,0.004951963201008077,1.1134410774230956,0.669,,,28.029870986938477,28.0s,25.253848791122437,25.3s,82.65636134147644,1.4m,66.91495323181152,1.1m,6.5%
27,27,0.004948057026554415,0.9582527153015137,0.7101,,,28.64902353286743,28.6s,25.873337507247925,25.9s,84.86478352546692,1.4m,69.12337899208069,1.2m,6.8%
28,28,0.004943999844411978,0.8399401786804199,0.7415,3.548971905517578,0.3399,29.428590536117554,29.4s,26.482750177383423,26.5s,88.37513399124146,1.5m,71.32790017127991,1.2m,7.0%
