step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
1,1,0.1,4.6218171875,0.0108,,,7.715317487716675,7.7s,7.715526819229126,7.7s,8.327549934387207,8.3s,8.327555894851685,8.3s,0.2%
2,2,0.09999845788223949,4.603375,0.01,,,8.233355522155762,8.2s,8.233747005462646,8.2s,9.73282504081726,9.7s,9.732835292816162,9.7s,0.5%
3,3,0.09999383162408303,4.60356875,0.0092,,,8.671207666397095,8.7s,8.671788692474365,8.7s,10.843994140625,10.8s,10.844008922576904,10.8s,0.8%
4,4,0.09998612151090003,4.60325625,0.0108,4.6053125,0.01,11.269921064376831,11.3s,9.104787588119507,9.1s,21.189401149749756,21.2s,11.945237636566162,11.9s,1.0%
5,5,0.09997532801828658,4.60373125,0.0098,,,11.699080467224121,11.7s,9.534141540527344,9.5s,22.293421268463135,22.3s,13.04926061630249,13.0s,1.2%
6,6,0.09996145181203615,4.603325,0.0086,,,12.124100923538208,12.1s,9.9593346118927,10.0s,23.39156460762024,23.4s,14.147406816482544,14.1s,1.5%
7,7,0.09994449374809851,4.60390625,0.0086,,,12.554593801498413,12.6s,10.390012502670288,10.4s,24.49085259437561,24.5s,15.246698141098022,15.2s,1.8%
8,8,0.09992445487252691,4.6024375,0.0078,4.60375,0.01,13.298239469528198,13.3s,10.815664529800415,10.8s,27.038207530975342,27.0s,16.342384099960327,16.3s,2.0%
9,9,0.09990133642141358,4.60289375,0.0086,,,13.722028255462646,13.7s,11.239652395248413,11.2s,28.137455463409424,28.1s,17.44163703918457,17.4s,2.2%
10,10,0.09987513982081352,4.6039125,0.0084,,,14.144429445266724,14.1s,11.662222623825073,11.7s,29.23675036430359,29.2s,18.540934801101685,18.5s,2.5%
11,11,0.09984586668665642,4.60405,0.0082,,,14.56639575958252,14.6s,12.084365606307983,12.1s,30.327059745788574,30.3s,19.631247758865356,19.6s,2.8%
12,12,0.09981351882464708,4.60335625,0.0092,4.60375,0.01,15.284279584884644,15.3s,12.508865118026733,12.5s,32.674033880233765,32.7s,20.7181453704834,20.7s,3.0%
13,13,0.09977809823015402,4.60346875,0.009,,,15.703275918960571,15.7s,12.92804503440857,12.9s,33.76862835884094,33.8s,21.812745571136475,21.8s,3.2%
14,14,0.09973960708808634,4.6031,0.0106,,,16.122588872909546,16.1s,13.347526788711548,13.3s,34.86633539199829,34.9s,22.910457134246826,22.9s,3.5%
15,15,0.099698047772759,4.6033375,0.0094,,,16.546554565429688,16.5s,13.77168583869934,13.8s,35.959030866622925,36.0s,24.003156900405884,24.0s,3.8%
16,16,0.09965342284774632,4.6032625,0.0064,4.605625,0.01,17.264620542526245,17.3s,14.20236349105835,14.2s,38.33432078361511,38.3s,25.09632396697998,25.1s,4.0%
17,17,0.0996057350657239,4.603375,0.0096,,,17.687873363494873,17.7s,14.625789403915405,14.6s,39.419031620025635,39.4s,26.18103790283203,26.2s,4.2%
18,18,0.09955498736829874,4.60375,0.0088,,,18.12620973587036,18.1s,15.064385890960693,15.1s,40.51621866226196,40.5s,27.278233766555786,27.3s,4.5%
19,19,0.09950118288582788,4.60350625,0.0098,,,18.561814546585083,18.6s,15.500179052352905,15.5s,41.62582445144653,41.6s,28.38784384727478,28.4s,4.8%
20,20,0.09944432493722523,4.60365625,0.0074,4.6025,0.01,19.292559385299683,19.3s,15.938619136810303,15.9s,43.99138689041138,44.0s,29.492326021194458,29.5s,5.0%
21,21,0.09938441702975688,4.6035375,0.0076,,,19.732169151306152,19.7s,16.378415822982788,16.4s,45.08601903915405,45.1s,30.586961269378662,30.6s,5.2%
22,22,0.09932146285882477,4.60330625,0.0088,,,20.159303188323975,20.2s,16.805745363235474,16.8s,46.17491269111633,46.2s,31.675858736038208,31.7s,5.5%
23,23,0.0992554663077387,4.60359375,0.0078,,,20.578460216522217,20.6s,17.22509241104126,17.2s,47.27810764312744,47.3s,32.77905750274658,32.8s,5.8%
24,24,0.0991864314474768,4.60365,0.0084,4.6034375,0.01,21.291739225387573,21.3s,17.64063262939453,17.6s,49.619566440582275,49.6s,33.86794996261597,33.9s,6.0%
25,25,0.09911436253643444,4.60378125,0.0082,,,21.715893745422363,21.7s,18.064958810806274,18.1s,50.71268558502197,50.7s,34.96107316017151,35.0s,6.2%
26,26,0.09903926402016151,4.6035,0.0082,,,22.144218921661377,22.1s,18.493484497070312,18.5s,51.8010675907135,51.8s,36.04946231842041,36.0s,6.5%
27,27,0.09896114053108829,4.60373125,0.0094,,,22.573116302490234,22.6s,18.92257785797119,18.9s,52.88866996765137,52.9s,37.1370689868927,37.1s,6.8%
28,28,0.09887999688823955,4.60355,0.0102,4.603125,0.01,23.283183336257935,23.3s,19.339744329452515,19.3s,55.24359345436096,55.2s,38.22435474395752,38.2s,7.0%
29,29,0.09879583809693737,4.60366875,0.0098,,,23.710364818572998,23.7s,19.76710844039917,19.8s,56.338767528533936,56.3s,39.31953263282776,39.3s,7.2%
