step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,val_loss,val_acc,val_path_loss,val_path_acc,param_l2norm_layer,param_l2norm,grad_l2norm_layer,grad_l2norm,dur_total_core,dur_train_core,dur_dl_train
1,1,4.7841823768615725,0.002,last: 4.7841823768615725,last: 0.002,,,,,(nested_data),79.26506042480469,(nested_data),2.762157917022705,0.037093162536621094,0.037108659744262695,0.0537872314453125
2,2,4.638571792602539,0.008,last: 4.638571792602539,last: 0.008,,,,,(nested_data),79.29815673828125,(nested_data),2.5822978019714355,0.07680273056030273,0.07683420181274414,0.10564923286437988
3,3,4.491192752838135,0.046,last: 4.491192752838135,last: 0.046,,,,,(nested_data),79.34707641601562,(nested_data),2.294924259185791,0.1109306812286377,0.11097598075866699,0.159912109375
4,4,4.260153118133545,0.04,last: 4.260153118133545,last: 0.04,,,,,(nested_data),79.40714263916016,(nested_data),2.161285161972046,0.15086078643798828,0.15092182159423828,0.21206974983215332
5,5,4.091639064788819,0.062,last: 4.091639064788819,last: 0.062,,,,,(nested_data),79.47187042236328,(nested_data),2.509735107421875,0.19019865989685059,0.1902756690979004,0.263120174407959
6,6,3.8975804595947268,0.082,last: 3.8975804595947268,last: 0.082,,,,,(nested_data),79.5417251586914,(nested_data),2.593017816543579,0.22690248489379883,0.22699427604675293,0.3181591033935547
7,7,3.68412389755249,0.094,last: 3.68412389755249,last: 0.094,,,,,(nested_data),79.61528015136719,(nested_data),2.84151291847229,0.2661762237548828,0.2662825584411621,0.36962389945983887
8,8,3.4499016857147216,0.124,last: 3.4499016857147216,last: 0.124,,,,,(nested_data),79.69517517089844,(nested_data),2.7418906688690186,0.30055785179138184,0.30067896842956543,0.4215867519378662
9,9,3.293837656021118,0.17,last: 3.293837656021118,last: 0.17,,,,,(nested_data),79.77925109863281,(nested_data),2.771641969680786,0.33484816551208496,0.33498525619506836,0.47406506538391113
10,10,3.11213405418396,0.198,last: 3.11213405418396,last: 0.198,,,,,(nested_data),79.87031555175781,(nested_data),2.5607218742370605,0.3695666790008545,0.3697195053100586,0.5257995128631592
11,11,2.926414354324341,0.198,last: 2.926414354324341,last: 0.198,,,,,(nested_data),79.96955871582031,(nested_data),3.169106960296631,0.403456449508667,0.4036242961883545,0.5771338939666748
12,12,2.7619127025604246,0.242,last: 2.7619127025604246,last: 0.242,,,,,(nested_data),80.07608795166016,(nested_data),3.9356744289398193,0.43781590461730957,0.43799757957458496,0.6284499168395996
13,13,2.6507124519348144,0.254,last: 2.6507124519348144,last: 0.254,,,,,(nested_data),80.18610382080078,(nested_data),3.4375154972076416,0.47435855865478516,0.47455525398254395,0.6797735691070557
14,14,2.4763092784881593,0.278,last: 2.4763092784881593,last: 0.278,,,,,(nested_data),80.30602264404297,(nested_data),4.011948108673096,0.5101215839385986,0.5103325843811035,0.731842041015625
15,15,2.0700875701904295,0.41,last: 2.0700875701904295,last: 0.41,,,,,(nested_data),80.43557739257812,(nested_data),3.350667715072632,0.5441606044769287,0.5443871021270752,0.7845592498779297
16,16,1.9578512744903565,0.442,last: 1.9578512744903565,last: 0.442,,,,,(nested_data),80.57051849365234,(nested_data),3.6343042850494385,0.5800986289978027,0.5803408622741699,0.8398356437683105
