step,epoch,lr,train_loss,train_acc,timestamp,timestamp_fmt,duration,duration_fmt,val_loss,val_acc
1,1,0.3,4.4822790206909175,0.0328,1746689248.3922007,2025/05/08 16:27:28,5.129540681838989,5.1s,,
2,2,0.29999537364671847,4.129230866241455,0.06,1746689253.1897688,2025/05/08 16:27:33,9.927108764648438,9.9s,,
3,3,0.29998149487224907,3.965190979003906,0.0746,1746689258.2221935,2025/05/08 16:27:38,14.959533452987671,15.0s,,
4,4,0.2999583645327001,3.8456317024230957,0.0982,1746689265.7500968,2025/05/08 16:27:45,22.487436771392822,22.5s,3.9413302505493166,0.0857
5,5,0.2999259840548597,3.735864407348633,0.1104,1746689271.0297434,2025/05/08 16:27:51,27.767083406448364,27.8s,,
6,6,0.2998843554361084,3.6199994804382323,0.1374,1746689276.157994,2025/05/08 16:27:56,32.895334005355835,32.9s,,
7,7,0.2998334812442955,3.5254854270935057,0.1538,1746689280.949888,2025/05/08 16:28:00,37.687227964401245,37.7s,,
8,8,0.29977336461758064,3.4764760986328125,0.161,1746689288.1099753,2025/05/08 16:28:08,44.847315311431885,44.8s,3.6969861003875732,0.1337
9,9,0.2997040092642407,3.392372146606445,0.1702,1746689292.964207,2025/05/08 16:28:12,49.70154690742493,49.7s,,
10,10,0.2996254194624405,3.373559871673584,0.1742,1746689297.7101448,2025/05/08 16:28:17,54.447484731674194,54.4s,,
11,11,0.29953760005996916,3.3066202323913574,0.1904,1746689302.4447432,2025/05/08 16:28:22,59.18208312988281,59.2s,,
12,12,0.29944055647394113,3.244187356567383,0.2026,1746689309.8853786,2025/05/08 16:28:29,66.62271857261658,1.1m,3.6746357078552245,0.1511
13,13,0.29933429469046197,3.2028790157318117,0.2068,1746689314.7694612,2025/05/08 16:28:34,71.50680112838745,1.2m,,
14,14,0.29921882126425897,3.1384143203735353,0.2154,1746689319.6063976,2025/05/08 16:28:39,76.34373760223389,1.3m,,
15,15,0.29909414331827694,3.1397896896362303,0.2156,1746689324.3225846,2025/05/08 16:28:44,81.05992460250854,1.4m,,
16,16,0.2989602685432389,3.072381826019287,0.2346,1746689331.4408205,2025/05/08 16:28:51,88.17816042900085,1.5m,3.7873071228027344,0.1344
17,17,0.29881720519717164,3.0554282264709474,0.2302,1746689336.213952,2025/05/08 16:28:56,92.95129203796387,1.5m,,
18,18,0.2986649621048962,2.9897895305633546,0.2502,1746689340.9695277,2025/05/08 16:29:00,97.70686769485474,1.6m,,
19,19,0.2985035486574836,2.931752292633057,0.2618,1746689345.7594686,2025/05/08 16:29:05,102.49680852890015,1.7m,,
20,20,0.29833297481167564,2.9351778633117678,0.2588,1746689353.1423335,2025/05/08 16:29:13,109.87967348098755,1.8m,3.586596022415161,0.1805
21,21,0.2981532510892706,2.868162313079834,0.2652,1746689358.0277815,2025/05/08 16:29:18,114.76512145996094,1.9m,,
22,22,0.2979643885764743,2.8916087211608885,0.2602,1746689362.76151,2025/05/08 16:29:22,119.49884986877441,2.0m,,
23,23,0.29776639892321605,2.8050273345947265,0.2856,1746689367.483468,2025/05/08 16:29:27,124.2208080291748,2.1m,,
24,24,0.29755929434243034,2.794335019683838,0.2848,1746689374.6366308,2025/05/08 16:29:34,131.37397074699402,2.2m,3.3081897953033446,0.2072
25,25,0.2973430876093033,2.781627554321289,0.2878,1746689379.469548,2025/05/08 16:29:39,136.20688796043396,2.3m,,
26,26,0.2971177920604845,2.749780750656128,0.2916,1746689384.219884,2025/05/08 16:29:44,140.9572238922119,2.3m,,
27,27,0.2968834215932648,2.705547997665405,0.295,1746689389.2649317,2025/05/08 16:29:49,146.00227165222168,2.4m,,
28,28,0.2966399906647186,2.683375604248047,0.2986,1746689396.5970385,2025/05/08 16:29:56,153.33437848091125,2.6m,3.394406969451904,0.2067
29,29,0.29638751429081206,2.721025126647949,0.2942,1746689401.5151646,2025/05/08 16:30:01,158.25250458717346,2.6m,,
30,30,0.2961260080454774,2.680589883804321,0.3054,1746689406.2829227,2025/05/08 16:30:06,163.02026271820068,2.7m,,
31,31,0.29585548805965145,2.5951021751403807,0.3192,1746689411.0305774,2025/05/08 16:30:11,167.76791739463806,2.8m,,
32,32,0.2955759710202813,2.64084133644104,0.3158,1746689418.1612163,2025/05/08 16:30:18,174.8985562324524,2.9m,3.4398757549285888,0.1884
33,33,0.29528747416929463,2.594005968475342,0.3222,1746689422.9950116,2025/05/08 16:30:22,179.73235154151917,3.0m,,
34,34,0.29499001530253605,2.55630698928833,0.3346,1746689427.7515175,2025/05/08 16:30:27,184.4888575077057,3.1m,,
35,35,0.29468361276866967,2.515324097442627,0.3416,1746689432.8251321,2025/05/08 16:30:32,189.56247210502625,3.2m,,
36,36,0.294368285468047,2.566495120239258,0.3296,1746689439.9934046,2025/05/08 16:30:39,196.73074460029602,3.3m,3.19402816696167,0.2389
37,37,0.2940440528515414,2.500795943069458,0.343,1746689444.8080964,2025/05/08 16:30:44,201.5454363822937,3.4m,,
38,38,0.2937109349193478,2.462948220062256,0.3518,1746689449.5730069,2025/05/08 16:30:49,206.31034684181213,3.4m,,
39,39,0.2933689522197494,2.4236081924438477,0.3662,1746689454.363358,2025/05/08 16:30:54,211.10069799423218,3.5m,,
40,40,0.2930181258478501,2.348976330566406,0.3736,1746689461.685605,2025/05/08 16:31:01,218.422945022583,3.6m,3.559687260437012,0.2184
41,41,0.292658477444273,2.351181763458252,0.3736,1746689466.6204638,2025/05/08 16:31:06,223.35780382156372,3.7m,,
42,42,0.29229002919382563,2.3429779109954834,0.3784,1746689471.4901998,2025/05/08 16:31:11,228.22753977775574,3.8m,,
43,43,0.29191280382413176,2.36255185546875,0.3662,1746689476.3410335,2025/05/08 16:31:16,233.07837343215942,3.9m,,
44,44,0.291526824604229,2.3431328020095825,0.3724,1746689483.514811,2025/05/08 16:31:23,240.25215101242065,4.0m,3.3469229797363282,0.229
45,45,0.2911321153431338,2.253615241241455,0.3916,1746689488.3406718,2025/05/08 16:31:28,245.07801175117493,4.1m,,
46,46,0.2907287003883726,2.219201537322998,0.4018,1746689493.2191877,2025/05/08 16:31:33,249.95652770996094,4.2m,,
